Verb_ID,Questions
215297,The verse is: דָּבָ֛ר שָׁלַ֥ח אֲדֹנָ֖י בְּיַעֲקֹ֑ב וְנָפַ֖ל בְּיִשְׂרָאֵֽל׃ . The motion verb is: נָפַ֖ל .
215318,The verse is: לְבֵנִ֥ים נָפָ֖לוּ וְגָזִ֣ית נִבְנֶ֑ה שִׁקְמִ֣ים גֻּדָּ֔עוּ וַאֲרָזִ֖ים נַחֲלִֽיף׃ . The motion verb is: נָפָ֖לוּ .
215356,The verse is: אֲרָ֣ם מִקֶּ֗דֶם וּפְלִשְׁתִּים֙ מֵֽאָחֹ֔ור וַיֹּאכְל֥וּ אֶת־יִשְׂרָאֵ֖ל בְּכָל־פֶּ֑ה בְּכָל־זֹאת֙ לֹא־שָׁ֣ב אַפֹּ֔ו וְעֹ֖וד יָדֹ֥ו נְטוּיָֽה׃ . The motion verb is: שָׁ֣ב .
215366,The verse is: וְהָעָ֥ם לֹא־שָׁ֖ב עַד־הַמַּכֵּ֑הוּ וְאֶת־יְהוָ֥ה צְבָאֹ֖ות לֹ֥א דָרָֽשׁוּ׃ ס . The motion verb is: שָׁ֖ב .
215443,The verse is: עַל־כֵּ֨ן עַל־בַּחוּרָ֜יו לֹֽא־יִשְׂמַ֣ח׀ אֲדֹנָ֗י וְאֶת־יְתֹמָ֤יו וְאֶת־אַלְמְנֹתָיו֙ לֹ֣א יְרַחֵ֔ם כִּ֤י כֻלֹּו֙ חָנֵ֣ף וּמֵרַ֔ע וְכָל־פֶּ֖ה דֹּבֵ֣ר נְבָלָ֑ה בְּכָל־זֹאת֙ לֹא־שָׁ֣ב אַפֹּ֔ו וְעֹ֖וד יָדֹ֥ו נְטוּיָֽה׃ . The motion verb is: שָׁ֣ב .
215519,The verse is: מְנַשֶּׁ֣ה אֶת־אֶפְרַ֗יִם וְאֶפְרַ֨יִם֙ אֶת־מְנַשֶּׁ֔ה יַחְדָּ֥ו הֵ֖מָּה עַל־יְהוּדָ֑ה בְּכָל־זֹאת֙ לֹא־שָׁ֣ב אַפֹּ֔ו וְעֹ֖וד יָדֹ֥ו נְטוּיָֽה׃ ס . The motion verb is: שָׁ֣ב .
215564,The verse is: וּמַֽה־תַּעֲשׂוּ֙ לְיֹ֣ום פְּקֻדָּ֔ה וּלְשֹׁואָ֖ה מִמֶּרְחָ֣ק תָּבֹ֑וא עַל־מִי֙ תָּנ֣וּסוּ לְעֶזְרָ֔ה וְאָ֥נָה תַעַזְב֖וּ כְּבֹודְכֶֽם׃ . The motion verb is: תָּבֹ֑וא .
215567,The verse is: וּמַֽה־תַּעֲשׂוּ֙ לְיֹ֣ום פְּקֻדָּ֔ה וּלְשֹׁואָ֖ה מִמֶּרְחָ֣ק תָּבֹ֑וא עַל־מִי֙ תָּנ֣וּסוּ לְעֶזְרָ֔ה וְאָ֥נָה תַעַזְב֖וּ כְּבֹודְכֶֽם׃ . The motion verb is: תָּנ֣וּסוּ .
215581,The verse is: בִּלְתִּ֤י כָרַע֙ תַּ֣חַת אַסִּ֔יר וְתַ֥חַת הֲרוּגִ֖ים יִפֹּ֑לוּ בְּכָל־זֹאת֙ לֹא־שָׁ֣ב אַפֹּ֔ו וְעֹ֖וד יָדֹ֥ו נְטוּיָֽה׃ ס . The motion verb is: יִפֹּ֑לוּ .
215586,The verse is: בִּלְתִּ֤י כָרַע֙ תַּ֣חַת אַסִּ֔יר וְתַ֥חַת הֲרוּגִ֖ים יִפֹּ֑לוּ בְּכָל־זֹאת֙ לֹא־שָׁ֣ב אַפֹּ֔ו וְעֹ֖וד יָדֹ֥ו נְטוּיָֽה׃ ס . The motion verb is: שָׁ֣ב .
215605,The verse is: בְּגֹ֤וי חָנֵף֙ אֲשַׁלְּחֶ֔נּוּ וְעַל־עַ֥ם עֶבְרָתִ֖י אֲצַוֶּ֑נּוּ לִשְׁלֹ֤ל שָׁלָל֙ וְלָבֹ֣ז בַּ֔ז וּלְשׂוּמֹ֥ו מִרְמָ֖ס כְּחֹ֥מֶר חוּצֹֽות׃ . The motion verb is: אֲשַׁלְּחֶ֔נּוּ .
215738,The verse is: כִּ֣י אָמַ֗ר בְּכֹ֤חַ יָדִי֙ עָשִׂ֔יתִי וּבְחָכְמָתִ֖י כִּ֣י נְבֻנֹ֑ותִי וְאָסִ֣יר׀ גְּבוּלֹ֣ת עַמִּ֗ים וַעֲתוּדֹֽותֵיהֶם֙ שֹׁושֵׂ֔תִי וְאֹורִ֥יד כַּאבִּ֖יר יֹושְׁבִֽים׃ . The motion verb is: אָסִ֣יר׀ .
215745,The verse is: כִּ֣י אָמַ֗ר בְּכֹ֤חַ יָדִי֙ עָשִׂ֔יתִי וּבְחָכְמָתִ֖י כִּ֣י נְבֻנֹ֑ותִי וְאָסִ֣יר׀ גְּבוּלֹ֣ת עַמִּ֗ים וַעֲתוּדֹֽותֵיהֶם֙ שֹׁושֵׂ֔תִי וְאֹורִ֥יד כַּאבִּ֖יר יֹושְׁבִֽים׃ . The motion verb is: אֹורִ֥יד .
215760,The verse is: וַתִּמְצָ֨א כַקֵּ֤ן׀ יָדִי֙ לְחֵ֣יל הָֽעַמִּ֔ים וְכֶאֱסֹף֙ בֵּיצִ֣ים עֲזֻבֹ֔ות כָּל־הָאָ֖רֶץ אֲנִ֣י אָסָ֑פְתִּי וְלֹ֤א הָיָה֙ נֹדֵ֣ד כָּנָ֔ף וּפֹצֶ֥ה פֶ֖ה וּמְצַפְצֵֽף׃ . The motion verb is: אֱסֹף֙ .
215767,The verse is: וַתִּמְצָ֨א כַקֵּ֤ן׀ יָדִי֙ לְחֵ֣יל הָֽעַמִּ֔ים וְכֶאֱסֹף֙ בֵּיצִ֣ים עֲזֻבֹ֔ות כָּל־הָאָ֖רֶץ אֲנִ֣י אָסָ֑פְתִּי וְלֹ֤א הָיָה֙ נֹדֵ֣ד כָּנָ֔ף וּפֹצֶ֥ה פֶ֖ה וּמְצַפְצֵֽף׃ . The motion verb is: אָסָ֑פְתִּי .
215804,The verse is: לָ֠כֵן יְשַׁלַּ֨ח הָאָדֹ֜ון יְהוָ֧ה צְבָאֹ֛ות בְּמִשְׁמַנָּ֖יו רָזֹ֑ון וְתַ֧חַת כְּבֹדֹ֛ו יֵקַ֥ד יְקֹ֖ד כִּיקֹ֥וד אֵֽשׁ׃ . The motion verb is: יְשַׁלַּ֨ח .
215894,The verse is: שְׁאָ֥ר יָשׁ֖וּב שְׁאָ֣ר יַעֲקֹ֑ב אֶל־אֵ֖ל גִּבֹּֽור׃ . The motion verb is: יָשׁ֖וּב .
215910,The verse is: כִּ֣י אִם־יִהְיֶ֞ה עַמְּךָ֤ יִשְׂרָאֵל֙ כְּחֹ֣ול הַיָּ֔ם שְׁאָ֖ר יָשׁ֣וּב בֹּ֑ו כִּלָּיֹ֥ון חָר֖וּץ שֹׁוטֵ֥ף צְדָקָֽה׃ . The motion verb is: יָשׁ֣וּב .
215993,The verse is: וְהָיָ֣ה׀ בַּיֹּ֣ום הַה֗וּא יָס֤וּר סֻבֳּלֹו֙ מֵעַ֣ל שִׁכְמֶ֔ךָ וְעֻלֹּ֖ו מֵעַ֣ל צַוָּארֶ֑ךָ וְחֻבַּ֥ל עֹ֖ל מִפְּנֵי־שָֽׁמֶן׃ . The motion verb is: יָס֤וּר .
216009,The verse is: בָּ֥א עַל־עַיַּ֖ת עָבַ֣ר בְּמִגְרֹ֑ון לְמִכְמָ֖שׂ יַפְקִ֥יד כֵּלָֽיו׃ . The motion verb is: בָּ֥א .
216012,The verse is: בָּ֥א עַל־עַיַּ֖ת עָבַ֣ר בְּמִגְרֹ֑ון לְמִכְמָ֖שׂ יַפְקִ֥יד כֵּלָֽיו׃ . The motion verb is: עָבַ֣ר .
216019,The verse is: עָֽבְרוּ֙ מַעְבָּרָ֔ה גֶּ֖בַע מָלֹ֣ון לָ֑נוּ חָֽרְדָה֙ הָֽרָמָ֔ה גִּבְעַ֥ת שָׁא֖וּל נָֽסָה׃ . The motion verb is: עָֽבְרוּ֙ .
216029,The verse is: עָֽבְרוּ֙ מַעְבָּרָ֔ה גֶּ֖בַע מָלֹ֣ון לָ֑נוּ חָֽרְדָה֙ הָֽרָמָ֔ה גִּבְעַ֥ת שָׁא֖וּל נָֽסָה׃ . The motion verb is: נָֽסָה׃ .
216089,The verse is: וְנִקַּ֛ף סִֽבְכֵ֥י הַיַּ֖עַר בַּבַּרְזֶ֑ל וְהַלְּבָנֹ֖ון בְּאַדִּ֥יר יִפֹּֽול׃ ס . The motion verb is: יִפֹּֽול׃ ס .
216091,The verse is: וְיָצָ֥א חֹ֖טֶר מִגֵּ֣זַע יִשָׁ֑י וְנֵ֖צֶר מִשָּׁרָשָׁ֥יו יִפְרֶֽה׃ . The motion verb is: יָצָ֥א .
216314,The verse is: וְנָשָׂ֥א נֵס֙ לַגֹּויִ֔ם וְאָסַ֖ף נִדְחֵ֣י יִשְׂרָאֵ֑ל וּנְפֻצֹ֤ות יְהוּדָה֙ יְקַבֵּ֔ץ מֵאַרְבַּ֖ע כַּנְפֹ֥ות הָאָֽרֶץ׃ . The motion verb is: אָסַ֖ף .
216320,The verse is: וְנָשָׂ֥א נֵס֙ לַגֹּויִ֔ם וְאָסַ֖ף נִדְחֵ֣י יִשְׂרָאֵ֑ל וּנְפֻצֹ֤ות יְהוּדָה֙ יְקַבֵּ֔ץ מֵאַרְבַּ֖ע כַּנְפֹ֥ות הָאָֽרֶץ׃ . The motion verb is: יְקַבֵּ֔ץ .
216327,The verse is: וְסָ֨רָה֙ קִנְאַ֣ת אֶפְרַ֔יִם וְצֹרְרֵ֥י יְהוּדָ֖ה יִכָּרֵ֑תוּ אֶפְרַ֨יִם֙ לֹֽא־יְקַנֵּ֣א אֶת־יְהוּדָ֔ה וִֽיהוּדָ֖ה לֹֽא־יָצֹ֥ר אֶת־אֶפְרָֽיִם׃ . The motion verb is: סָ֨רָה֙ .
216407,The verse is: וְהָיְתָ֣ה מְסִלָּ֔ה לִשְׁאָ֣ר עַמֹּ֔ו אֲשֶׁ֥ר יִשָּׁאֵ֖ר מֵֽאַשּׁ֑וּר כַּאֲשֶׁ֤ר הָֽיְתָה֙ לְיִשְׂרָאֵ֔ל בְּיֹ֥ום עֲלֹתֹ֖ו מֵאֶ֥רֶץ מִצְרָֽיִם׃ . The motion verb is: עֲלֹתֹ֖ו .
216423,The verse is: וְאָֽמַרְתָּ֙ בַּיֹּ֣ום הַה֔וּא אֹודְךָ֣ יְהוָ֔ה כִּ֥י אָנַ֖פְתָּ בִּ֑י יָשֹׁ֥ב אַפְּךָ֖ וּֽתְנַחֲמֵֽנִי׃ . The motion verb is: יָשֹׁ֥ב .
216516,The verse is: עַ֤ל הַר־נִשְׁפֶּה֙ שְֽׂאוּ־נֵ֔ס הָרִ֥ימוּ קֹ֖ול לָהֶ֑ם הָנִ֣יפוּ יָ֔ד וְיָבֹ֖אוּ פִּתְחֵ֥י נְדִיבִֽים׃ . The motion verb is: יָבֹ֖אוּ .
216542,The verse is: קֹ֥ול הָמֹ֛ון בֶּֽהָרִ֖ים דְּמ֣וּת עַם־רָ֑ב קֹ֠ול שְׁאֹ֞ון מַמְלְכֹ֤ות גֹּויִם֙ נֶֽאֱסָפִ֔ים יְהוָ֣ה צְבָאֹ֔ות מְפַקֵּ֖ד צְבָ֥א מִלְחָמָֽה׃ . The motion verb is: נֶֽאֱסָפִ֔ים .
216548,The verse is: בָּאִ֛ים מֵאֶ֥רֶץ מֶרְחָ֖ק מִקְצֵ֣ה הַשָּׁמָ֑יִם יְהוָה֙ וּכְלֵ֣י זַעְמֹ֔ו לְחַבֵּ֖ל כָּל־הָאָֽרֶץ׃ . The motion verb is: בָּאִ֛ים .
216574,The verse is: הֵילִ֕ילוּ כִּ֥י קָרֹ֖וב יֹ֣ום יְהוָ֑ה כְּשֹׁ֖ד מִשַּׁדַּ֥י יָבֹֽוא׃ . The motion verb is: יָבֹֽוא׃ .
216605,The verse is: הִנֵּ֤ה יֹום־יְהוָה֙ בָּ֔א אַכְזָרִ֥י וְעֶבְרָ֖ה וַחֲרֹ֣ון אָ֑ף לָשׂ֤וּם הָאָ֨רֶץ֙ לְשַׁמָּ֔ה וְחַטָּאֶ֖יהָ יַשְׁמִ֥יד מִמֶּֽנָּה׃ . The motion verb is: בָּ֔א .
216635,The verse is: כִּֽי־כֹוכְבֵ֤י הַשָּׁמַ֨יִם֙ וּכְסִ֣ילֵיהֶ֔ם לֹ֥א יָהֵ֖לּוּ אֹורָ֑ם חָשַׁ֤ךְ הַשֶּׁ֨מֶשׁ֙ בְּצֵאתֹ֔ו וְיָרֵ֖חַ לֹֽא־יַגִּ֥יהַ אֹורֹֽו׃ . The motion verb is: צֵאתֹ֔ו .
216696,The verse is: וְהָיָה֙ כִּצְבִ֣י מֻדָּ֔ח וּכְצֹ֖אן וְאֵ֣ין מְקַבֵּ֑ץ אִ֤ישׁ אֶל־עַמֹּו֙ יִפְנ֔וּ וְאִ֥ישׁ אֶל־אַרְצֹ֖ו יָנֽוּסוּ׃ . The motion verb is: מְקַבֵּ֑ץ .
216705,The verse is: וְהָיָה֙ כִּצְבִ֣י מֻדָּ֔ח וּכְצֹ֖אן וְאֵ֣ין מְקַבֵּ֑ץ אִ֤ישׁ אֶל־עַמֹּו֙ יִפְנ֔וּ וְאִ֥ישׁ אֶל־אַרְצֹ֖ו יָנֽוּסוּ׃ . The motion verb is: יָנֽוּסוּ׃ .
216714,The verse is: כָּל־הַנִּמְצָ֖א יִדָּקֵ֑ר וְכָל־הַנִּסְפֶּ֖ה יִפֹּ֥ול בֶּחָֽרֶב׃ . The motion verb is: יִפֹּ֥ול .
216823,The verse is: וְעָנָ֤ה אִיִּים֙ בְּאַלְמנֹותָ֔יו וְתַנִּ֖ים בְּהֵ֣יכְלֵי עֹ֑נֶג וְקָרֹ֤וב לָבֹוא֙ עִתָּ֔הּ וְיָמֶ֖יהָ לֹ֥א יִמָּשֵֽׁכוּ׃ . The motion verb is: בֹוא֙ .
216854,The verse is: וּלְקָח֣וּם עַמִּים֮ וֶהֱבִיא֣וּם אֶל־מְקֹומָם֒ וְהִֽתְנַחֲל֣וּם בֵּֽית־יִשְׂרָאֵ֗ל עַ֚ל אַדְמַ֣ת יְהוָ֔ה לַעֲבָדִ֖ים וְלִשְׁפָחֹ֑ות וְהָיוּ֙ שֹׁבִ֣ים לְשֹֽׁבֵיהֶ֔ם וְרָד֖וּ בְּנֹגְשֵׂיהֶֽם׃ ס . The motion verb is: לְקָח֣וּם .
216857,The verse is: וּלְקָח֣וּם עַמִּים֮ וֶהֱבִיא֣וּם אֶל־מְקֹומָם֒ וְהִֽתְנַחֲל֣וּם בֵּֽית־יִשְׂרָאֵ֗ל עַ֚ל אַדְמַ֣ת יְהוָ֔ה לַעֲבָדִ֖ים וְלִשְׁפָחֹ֑ות וְהָיוּ֙ שֹׁבִ֣ים לְשֹֽׁבֵיהֶ֔ם וְרָד֖וּ בְּנֹגְשֵׂיהֶֽם׃ ס . The motion verb is: הֱבִיא֣וּם .
216956,The verse is: גַּם־בְּרֹושִׁ֛ים שָׂמְח֥וּ לְךָ֖ אַרְזֵ֣י לְבָנֹ֑ון מֵאָ֣ז שָׁכַ֔בְתָּ לֹֽא־יַעֲלֶ֥ה הַכֹּרֵ֖ת עָלֵֽינוּ׃ . The motion verb is: יַעֲלֶ֥ה .
216967,The verse is: שְׁאֹ֗ול מִתַּ֛חַת רָגְזָ֥ה לְךָ֖ לִקְרַ֣את בֹּואֶ֑ךָ עֹורֵ֨ר לְךָ֤ רְפָאִים֙ כָּל־עַתּ֣וּדֵי אָ֔רֶץ הֵקִים֙ מִכִּסְאֹותָ֔ם כֹּ֖ל מַלְכֵ֥י גֹויִֽם׃ . The motion verb is: בֹּואֶ֑ךָ .
216991,The verse is: הוּרַ֥ד שְׁאֹ֛ול גְאֹונֶ֖ךָ הֶמְיַ֣ת נְבָלֶ֑יךָ תַּחְתֶּ֨יךָ֙ יֻצַּ֣ע רִמָּ֔ה וּמְכַסֶּ֖יךָ תֹּולֵעָֽה׃ . The motion verb is: הוּרַ֥ד .
217003,The verse is: אֵ֛יךְ נָפַ֥לְתָּ מִשָּׁמַ֖יִם הֵילֵ֣ל בֶּן־שָׁ֑חַר נִגְדַּ֣עְתָּ לָאָ֔רֶץ חֹולֵ֖שׁ עַל־גֹּויִֽם׃ . The motion verb is: נָפַ֥לְתָּ .
217023,The verse is: וְאַתָּ֞ה אָמַ֤רְתָּ בִֽלְבָבְךָ֙ הַשָּׁמַ֣יִם אֶֽעֱלֶ֔ה מִמַּ֥עַל לְכֹֽוכְבֵי־אֵ֖ל אָרִ֣ים כִּסְאִ֑י וְאֵשֵׁ֥ב בְּהַר־מֹועֵ֖ד בְּיַרְכְּתֵ֥י צָפֹֽון׃ . The motion verb is: אֶֽעֱלֶ֔ה .
217039,The verse is: אֶעֱלֶ֖ה עַל־בָּ֣מֳתֵי עָ֑ב אֶדַּמֶּ֖ה לְעֶלְיֹֽון׃ . The motion verb is: אֶעֱלֶ֖ה .
217049,The verse is: אַ֧ךְ אֶל־שְׁאֹ֛ול תּוּרָ֖ד אֶל־יַרְכְּתֵי־בֹֽור׃ . The motion verb is: תּוּרָ֖ד .
217091,The verse is: וְאַתָּ֞ה הָשְׁלַ֤כְתָּ מִֽקִּבְרְךָ֙ כְּנֵ֣צֶר נִתְעָ֔ב לְב֥וּשׁ הֲרֻגִ֖ים מְטֹ֣עֲנֵי חָ֑רֶב יֹורְדֵ֥י אֶל־אַבְנֵי־בֹ֖ור כְּפֶ֥גֶר מוּבָֽס׃ . The motion verb is: הָשְׁלַ֤כְתָּ .
217101,The verse is: וְאַתָּ֞ה הָשְׁלַ֤כְתָּ מִֽקִּבְרְךָ֙ כְּנֵ֣צֶר נִתְעָ֔ב לְב֥וּשׁ הֲרֻגִ֖ים מְטֹ֣עֲנֵי חָ֑רֶב יֹורְדֵ֥י אֶל־אַבְנֵי־בֹ֖ור כְּפֶ֥גֶר מוּבָֽס׃ . The motion verb is: יֹורְדֵ֥י .
217204,The verse is: לִשְׁבֹּ֤ר אַשּׁוּר֙ בְּאַרְצִ֔י וְעַל־הָרַ֖י אֲבוּסֶ֑נּוּ וְסָ֤ר מֵֽעֲלֵיהֶם֙ עֻלֹּ֔ו וְסֻ֨בֳּלֹ֔ו מֵעַ֥ל שִׁכְמֹ֖ו יָסֽוּר׃ . The motion verb is: סָ֤ר .
217213,The verse is: לִשְׁבֹּ֤ר אַשּׁוּר֙ בְּאַרְצִ֔י וְעַל־הָרַ֖י אֲבוּסֶ֑נּוּ וְסָ֤ר מֵֽעֲלֵיהֶם֙ עֻלֹּ֔ו וְסֻ֨בֳּלֹ֔ו מֵעַ֥ל שִׁכְמֹ֖ו יָסֽוּר׃ . The motion verb is: יָסֽוּר׃ .
217246,The verse is: כִּֽי־יְהוָ֧ה צְבָאֹ֛ות יָעָ֖ץ וּמִ֣י יָפֵ֑ר וְיָדֹ֥ו הַנְּטוּיָ֖ה וּמִ֥י יְשִׁיבֶֽנָּה׃ פ . The motion verb is: יְשִׁיבֶֽנָּה׃ פ .
217270,The verse is: אַֽל־תִּשְׂמְחִ֤י פְלֶ֨שֶׁת֙ כֻּלֵּ֔ךְ כִּ֥י נִשְׁבַּ֖ר שֵׁ֣בֶט מַכֵּ֑ךְ כִּֽי־מִשֹּׁ֤רֶשׁ נָחָשׁ֙ יֵ֣צֵא צֶ֔פַע וּפִרְיֹ֖ו שָׂרָ֥ף מְעֹופֵֽף׃ . The motion verb is: יֵ֣צֵא .
217305,The verse is: הֵילִ֤ילִֽי שַׁ֨עַר֙ זַֽעֲקִי־עִ֔יר נָמֹ֖וג פְּלֶ֣שֶׁת כֻּלֵּ֑ךְ כִּ֤י מִצָּפֹון֙ עָשָׁ֣ן בָּ֔א וְאֵ֥ין בֹּודֵ֖ד בְּמֹועָדָֽיו׃ . The motion verb is: בָּ֔א .
217340,The verse is: עָלָ֨ה הַבַּ֧יִת וְדִיבֹ֛ן הַבָּמֹ֖ות לְבֶ֑כִי עַל־נְבֹ֞ו וְעַ֤ל מֵֽידְבָא֙ מֹואָ֣ב יְיֵלִ֔יל בְּכָל־רֹאשָׁ֣יו קָרְחָ֔ה כָּל־זָקָ֖ן גְּרוּעָֽה׃ . The motion verb is: עָלָ֨ה .
217374,The verse is: בְּחוּצֹתָ֖יו חָ֣גְרוּ שָׂ֑ק עַ֣ל גַּגֹּותֶ֧יהָ וּבִרְחֹבֹתֶ֛יהָ כֻּלֹּ֥ה יְיֵלִ֖יל יֹרֵ֥ד בַּבֶּֽכִי׃ . The motion verb is: יֹרֵ֥ד .
217409,The verse is: לִבִּי֙ לְמֹואָ֣ב יִזְעָ֔ק בְּרִיחֶ֕הָ עַד־צֹ֖עַר עֶגְלַ֣ת שְׁלִשִׁיָּ֑ה כִּ֣י׀ מַעֲלֵ֣ה הַלּוּחִ֗ית בִּבְכִי֙ יַֽעֲלֶה־בֹּ֔ו כִּ֚י דֶּ֣רֶךְ חֹורֹנַ֔יִם זַעֲקַת־שֶׁ֖בֶר יְעֹעֵֽרוּ׃ . The motion verb is: יַֽעֲלֶה־.
217472,The verse is: שִׁלְחוּ־כַ֥ר מֹשֵֽׁל־אֶ֖רֶץ מִסֶּ֣לַע מִדְבָּ֑רָה אֶל־הַ֖ר בַּת־צִיֹּֽון׃ . The motion verb is: שִׁלְחוּ־.
217489,The verse is: וְהָיָ֥ה כְעֹוף־נֹודֵ֖ד קֵ֣ן מְשֻׁלָּ֑ח תִּֽהְיֶ֨ינָה֙ בְּנֹ֣ות מֹואָ֔ב מַעְבָּרֹ֖ת לְאַרְנֹֽון׃ . The motion verb is: מְשֻׁלָּ֑ח .
217496,The verse is: הָבִ֤יאִי עֵצָה֙ עֲשׂ֣וּ פְלִילָ֔ה שִׁ֧יתִי כַלַּ֛יִל צִלֵּ֖ךְ בְּתֹ֣וךְ צָהֳרָ֑יִם סַתְּרִי֙ נִדָּחִ֔ים נֹדֵ֖ד אַל־תְּגַלִּֽי׃ . The motion verb is: הָבִ֤יאִי .
217512,The verse is: הָבִ֤יאִי עֵצָה֙ עֲשׂ֣וּ פְלִילָ֔ה שִׁ֧יתִי כַלַּ֛יִל צִלֵּ֖ךְ בְּתֹ֣וךְ צָהֳרָ֑יִם סַתְּרִי֙ נִדָּחִ֔ים נֹדֵ֖ד אַל־תְּגַלִּֽי׃ . The motion verb is: תְּגַלִּֽי׃ .
217598,The verse is: כִּ֣י שַׁדְמֹות֩ חֶשְׁבֹּ֨ון אֻמְלָ֜ל גֶּ֣פֶן שִׂבְמָ֗ה בַּעֲלֵ֤י גֹויִם֙ הָלְמ֣וּ שְׂרוּקֶּ֔יהָ עַד־יַעְזֵ֥ר נָגָ֖עוּ תָּ֣עוּ מִדְבָּ֑ר שְׁלֻ֣חֹותֶ֔יהָ נִטְּשׁ֖וּ עָ֥בְרוּ יָֽם׃ . The motion verb is: עָ֥בְרוּ .
217620,The verse is: עַל־כֵּ֡ן אֶבְכֶּ֞ה בִּבְכִ֤י יַעְזֵר֙ גֶּ֣פֶן שִׂבְמָ֔ה אֲרַיָּ֨וֶךְ֙ דִּמְעָתִ֔י חֶשְׁבֹּ֖ון וְאֶלְעָלֵ֑ה כִּ֧י עַל־קֵיצֵ֛ךְ וְעַל־קְצִירֵ֖ךְ הֵידָ֥ד נָפָֽל׃ . The motion verb is: נָפָֽל׃ .
217622,The verse is: וְנֶאֱסַ֨ף שִׂמְחָ֤ה וָגִיל֙ מִן־הַכַּרְמֶ֔ל וּבַכְּרָמִ֥ים לֹֽא־יְרֻנָּ֖ן לֹ֣א יְרֹעָ֑ע יַ֗יִן בַּיְקָבִ֛ים לֹֽא־יִדְרֹ֥ךְ הַדֹּרֵ֖ךְ הֵידָ֥ד הִשְׁבַּֽתִּי׃ . The motion verb is: נֶאֱסַ֨ף .
217671,The verse is: וְהָיָ֧ה כִֽי־נִרְאָ֛ה כִּֽי־נִלְאָ֥ה מֹואָ֖ב עַל־הַבָּמָ֑ה וּבָ֧א אֶל־מִקְדָּשֹׁ֛ו לְהִתְפַּלֵּ֖ל וְלֹ֥א יוּכָֽל׃ . The motion verb is: בָ֧א .
217721,The verse is: מַשָּׂ֖א דַּמָּ֑שֶׂק הִנֵּ֤ה דַמֶּ֨שֶׂק֙ מוּסָ֣ר מֵעִ֔יר וְהָיְתָ֖ה מְעִ֥י מַפָּלָֽה׃ . The motion verb is: מוּסָ֣ר .
217776,The verse is: וְהָיָ֗ה כֶּֽאֱסֹף֙ קָצִ֣יר קָמָ֔ה וּזְרֹעֹ֖ו שִׁבֳּלִ֣ים יִקְצֹ֑ור וְהָיָ֛ה כִּמְלַקֵּ֥ט שִׁבֳּלִ֖ים בְּעֵ֥מֶק רְפָאִֽים׃ . The motion verb is: אֱסֹף֙ .
217935,The verse is: לְאֻמִּ֗ים כִּשְׁאֹ֞ון מַ֤יִם רַבִּים֙ יִשָּׁא֔וּן וְגָ֥עַר בֹּ֖ו וְנָ֣ס מִמֶּרְחָ֑ק וְרֻדַּ֗ף כְּמֹ֤ץ הָרִים֙ לִפְנֵי־ר֔וּחַ וּכְגַלְגַּ֖ל לִפְנֵ֥י סוּפָֽה׃ . The motion verb is: נָ֣ס .
217980,The verse is: הַשֹּׁלֵ֨חַ בַּיָּ֜ם צִירִ֗ים וּבִכְלֵי־גֹמֶא֮ עַל־פְּנֵי־מַיִם֒ לְכ֣וּ׀ מַלְאָכִ֣ים קַלִּ֗ים אֶל־גֹּוי֙ מְמֻשָּׁ֣ךְ וּמֹורָ֔ט אֶל־עַ֥ם נֹורָ֖א מִן־ה֣וּא וָהָ֑לְאָה גֹּ֚וי קַו־קָ֣ו וּמְבוּסָ֔ה אֲשֶׁר־בָּזְא֥וּ נְהָרִ֖ים אַרְצֹֽו׃ . The motion verb is: שֹּׁלֵ֨חַ .
217992,The verse is: הַשֹּׁלֵ֨חַ בַּיָּ֜ם צִירִ֗ים וּבִכְלֵי־גֹמֶא֮ עַל־פְּנֵי־מַיִם֒ לְכ֣וּ׀ מַלְאָכִ֣ים קַלִּ֗ים אֶל־גֹּוי֙ מְמֻשָּׁ֣ךְ וּמֹורָ֔ט אֶל־עַ֥ם נֹורָ֖א מִן־ה֣וּא וָהָ֑לְאָה גֹּ֚וי קַו־קָ֣ו וּמְבוּסָ֔ה אֲשֶׁר־בָּזְא֥וּ נְהָרִ֖ים אַרְצֹֽו׃ . The motion verb is: לְכ֣וּ׀ .
218076,The verse is: כִּֽי־לִפְנֵ֤י קָצִיר֙ כְּתָם־פֶּ֔רַח וּבֹ֥סֶר גֹּמֵ֖ל יִֽהְיֶ֣ה נִצָּ֑ה וְכָרַ֤ת הַזַּלְזַלִּים֙ בַּמַּזְמֵרֹ֔ות וְאֶת־הַנְּטִישֹׁ֖ות הֵסִ֥יר הֵתַֽז׃ . The motion verb is: הֵסִ֥יר .
218147,The verse is: מַשָּׂ֖א מִצְרָ֑יִם הִנֵּ֨ה יְהוָ֜ה רֹכֵ֨ב עַל־עָ֥ב קַל֙ וּבָ֣א מִצְרַ֔יִם וְנָע֞וּ אֱלִילֵ֤י מִצְרַ֨יִם֙ מִפָּנָ֔יו וּלְבַ֥ב מִצְרַ֖יִם יִמַּ֥ס בְּקִרְבֹּֽו׃ . The motion verb is: בָ֣א .
218269,The verse is: וְאָנוּ֙ הַדַּיָּגִ֔ים וְאָ֣בְל֔וּ כָּל־מַשְׁלִיכֵ֥י בַיְאֹ֖ור חַכָּ֑ה וּפֹרְשֵׂ֥י מִכְמֹ֛רֶת עַל־פְּנֵי־מַ֖יִם אֻמְלָֽלוּ׃ . The motion verb is: מַשְׁלִיכֵ֥י .
