verb_id,lex,scroll,book,chapter,verse_num,gcons_verb,gcons_verse,gcons_clause,subject,complement,dir_he,dir_he_dss,sign_info,stem,tense,preposition_1,preposition_2,preposition_3,preposition_4
1898014,<WP[,1Qisaa,Isaiah,8,22,M<JP,W >L H >RY JBJV W HNH YRH W XCWKH M<JP YWQH W >PLH MNDX,W HNH YRH W XCWKH M<JP YWQH,YRH W XCWKH,YWQH,,0,,hifil,ptca,,,,
1898022,<WP[,1Qisaa,Isaiah,8,23,M<WPP,KJ LW M<WPP L >CR MWYQ LH K <T H RJCWN HQL >RY ZBWLWN W H >RY NPTLJ W H >XRWN HKBJD DRK H JM <BR H JRDN GLJL H GW>JM,,,,,0,00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,polel,ptca,,,,
1898055,HLK[,1Qisaa,Isaiah,9,1,HWLKJM,H <M H HWLKJM B XWCK R>W >WR GDWL JWCBJ B >RY YLMWT >WR NGH <LJHM,,,,,0,00000000000000000000000000000000000000000000000000000,qal,ptca,,,,
215297,NPL[,MT,Isaiah,9,7,NPL,DBR CLX >DNJ B J<QB W NPL B JFR>L,W NPL B JFR>L,,B JFR>L,,,,qal,perf,B,,,
1898195,NPL[,1Qisaa,Isaiah,9,7,NPL,DBR CLX JHWH B J<QWB W NPL B JFR>L,W NPL B JFR>L,,B JFR>L,0,0,,qal,perf,B,,,
1898259,CWB[,1Qisaa,Isaiah,9,11,CB,>RM M QDM W PLCTJJM M >XWR W J>KLW >T JFR>L B KWL PH W B KWL ZWWT LW> CB >PW W <WD JDJW NVWJH,,,,,0,0000000000000000000000000000000000000000000000000000000000000000000000000,qal,perf,,,,
1898270,CWB[,1Qisaa,Isaiah,9,12,CB,W H <M LW> CB <L H MKHW W >T JHWH YB>WT LW> DRCW,,,,,0,00000000000000000000000000000000000000,qal,perf,,,,
1898352,CWB[,1Qisaa,Isaiah,9,16,CB,<L KN <L BXWRJW LW> JXMWL >DWNJ W >T JTWMJW W >T >LMNWTJW LW> JRXM KJ KWLW XNP W MR< W KWL PH DBR NBLH B KWL ZW>T LW> CB >PW W <WD JDJW NVWJH,,,,,0,0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,qal,perf,,,,
1898435,CWB[,1Qisaa,Isaiah,9,20,CB,W J>KL MNCH >T >PRJM W >PRJM >T MNCH JXDW HMH <L JHWDH W B KWL ZW>T LW> CB >PW W <WD JDJW NVWJH,,,,,0,0000000000000000000000000000000000000000000000000000000000000000000000000000,qal,perf,,,,
215564,BW>[,MT,Isaiah,10,3,TBW>,W MH T<FW L JWM PQDH W L CW>H M MRXQ TBW> <L MJ TNWSW L <ZRH W >NH T<ZBW KBWDKM,M MRXQ TBW>,,M MRXQ,,,,qal,impf,MN,,,
215567,NWS[,MT,Isaiah,10,3,TNWSW,W MH T<FW L JWM PQDH W L CW>H M MRXQ TBW> <L MJ TNWSW L <ZRH W >NH T<ZBW KBWDKM,<L MJ TNWSW L <ZRH,,<L MJ,,,,qal,impf,<L,,,
1898482,BW>[,1Qisaa,Isaiah,10,3,TBW>,W MH T<FW L JWM PQWDH W L C>H M MRXQ TBW> <L MJ TNWSW L <ZRH W >NH T<ZWBW KBWDKM,M MRXQ TBW>,,M MRXQ,,0,0000000000000000000000000000000000000000000000000000000000000000,qal,impf,MN,,,
1898485,NWS[,1Qisaa,Isaiah,10,3,TNWSW,W MH T<FW L JWM PQWDH W L C>H M MRXQ TBW> <L MJ TNWSW L <ZRH W >NH T<ZWBW KBWDKM,<L MJ TNWSW L <ZRH,,<L MJ,,0,0000000000000000000000000000000000000000000000000000000000000000,qal,impf,<L,,,
215581,NPL[,MT,Isaiah,10,4,JPLW,BLTJ KR< TXT >SJR W TXT HRWGJM JPLW B KL Z>T L> CB >PW W <WD JDW NVWJH,W TXT HRWGJM JPLW,,TXT HRWGJM,,,,qal,impf,,,,
1898500,NPL[,1Qisaa,Isaiah,10,4,JPLW,BLTJ KR< TXT >SWR W TXT HRWGJM JPLW W B KWL ZW>T LW> CB >PW W <WD JDJW NVWJH,W TXT HRWGJM JPLW,,TXT HRWGJM,0,0,,qal,impf,,,,
1898506,CWB[,1Qisaa,Isaiah,10,4,CB,BLTJ KR< TXT >SWR W TXT HRWGJM JPLW W B KWL ZW>T LW> CB >PW W <WD JDJW NVWJH,,,,,0,00000000000000000000000000000000000000000000000000000000000000,qal,perf,,,,
1898665,SWR[,1Qisaa,Isaiah,10,13,>SJR,KJ JW>MR B KWX JDJ <FJTJ W B XKMTJ KJ NBWNWTJ W >SJR GBLWT <MJM W <TJDWTJHMH CWCJTJ W >WRJD JWCBJM,,,,,0,0000000000000000000000000000000000000000000000000000000000000000000000000000100000000,hifil,impf,,,,
1898672,JRD[,1Qisaa,Isaiah,10,13,>WRJD,KJ JW>MR B KWX JDJ <FJTJ W B XKMTJ KJ NBWNWTJ W >SJR GBLWT <MJM W <TJDWTJHMH CWCJTJ W >WRJD JWCBJM,,,,,0,0000000000000000000000000000000000000000000000000000000000000000000000000000100000000,hifil,impf,,,,
215894,CWB[,MT,Isaiah,10,21,JCWB,C>R JCWB C>R J<QB >L >L GBWR,C>R JCWB C>R J<QB >L >L GBWR,C>R C>R J<QB,>L >L GBWR,,,,qal,impf,>L,,,
1898827,CWB[,1Qisaa,Isaiah,10,21,JCWB,C>R JCWB C>R J<QWB >L >L GBWR,C>R JCWB C>R J<QWB >L >L GBWR,C>R JCWB C>R J<QWB,>L >L GBWR,,0,0000000000000000000000000,qal,impf,>L,,,
215910,CWB[,MT,Isaiah,10,22,JCWB,KJ >M JHJH <MK JFR>L K XWL H JM C>R JCWB BW KLJWN XRWY CWVP YDQH,KJ C>R JCWB BW,C>R,BW,,,,qal,impf,B,,,
1898844,CWB[,1Qisaa,Isaiah,10,22,JCWB,KJ> >M JHJH <MK JFR>L K XWL H JM C>R JCWB BW KLJWN XRWY CWVP YDQH,KJ> >M JHJH <MK JFR>L K XWL H JM C>R JCWB BW,C>R,BW,,0,000000000000000000000000000000000000000000000000000000,qal,impf,B,,,
215993,SWR[,MT,Isaiah,10,27,JSWR,W HJH B JWM H HW> JSWR SBLW M <L CKMK W <LW M <L YW>RK W XBL <L M PNJ CMN,JSWR SBLW M <L CKMK,SBLW,M <L CKMK,,,,qal,impf,MN,<L,,
1898931,SWR[,1Qisaa,Isaiah,10,27,JSWR,W HJH B JWM H HW> JSWR SBLW M <L CKMK W <WLW M <L YW>RK W XBL <WL M PNJ CMN,JSWR SBLW M <L CKMK,SBLW,M <L CKMK,0,0,,qal,impf,M,<L,,
216009,BW>[,MT,Isaiah,10,28,B>,B> <L <JT <BR B MGRWN L MKMF JPQJD KLJW,B> <L <JT,,<L <JT,,,,qal,perf,<L,,,
216012,<BR[,MT,Isaiah,10,28,<BR,B> <L <JT <BR B MGRWN L MKMF JPQJD KLJW,<BR B MGRWN,,B MGRWN,,,,qal,perf,B,,,
1898948,BW>[,1Qisaa,Isaiah,10,28,B>,B> <L <JTH <BR B MGRWN L MKMC JPQWD KLJW,B> <L <JTH,,<L <JTH,,1,00000000000000000000000000000000000,qal,perf,<L,,,
1898951,<BR[,1Qisaa,Isaiah,10,28,<BR,B> <L <JTH <BR B MGRWN L MKMC JPQWD KLJW,<BR B MGRWN,,B MGRWN,,1,00000000000000000000000000000000000,qal,perf,B,,,
216019,<BR[,MT,Isaiah,10,29,<BRW,<BRW M<BRH GB< MLWN LNW XRDH H RMH GB<T C>WL NSH,<BRW M<BRH,,M<BRH,,,,qal,perf,,,,
1898959,<BR[,1Qisaa,Isaiah,10,29,<BR,<BR B M<BRH GB< MLWN LNW XRDH H RMH GB<T C>WL NSH,<BR B M<BRH,,B M<BRH,0,0,,qal,perf,B,,,
1898970,NWS[,1Qisaa,Isaiah,10,29,NSH,<BR B M<BRH GB< MLWN LNW XRDH H RMH GB<T C>WL NSH,,,,,0,00000000000000000000000000000000000000000,qal,perf,,,,
1899034,NPL[,1Qisaa,Isaiah,10,34,JPWL,W NQP SBKJ H J<R B BRZL W H LBNWN B >DJR JPWL,,,,,0,00000000000000000000000000000000000,qal,impf,,,,
216091,JY>[,MT,Isaiah,11,1,JY>,W JY> XVR M GZ< JCJ W NYR M CRCJW JPRH,W JY> XVR M GZ< JCJ,XVR,M GZ< JCJ,,,,qal,perf,MN,,,
1899037,JY>[,1Qisaa,Isaiah,11,1,JY>,W JY> XVR M GZ< JCJ W NYR M CWRCJW JPRH,W JY> XVR M GZ< JCJ,XVR,M GZ< JCJ,,0,00000000000000000000000000000000,qal,perf,MN,,,
216102,NWX[,MT,Isaiah,11,2,NXH,W NXH <LJW RWX JHWH RWX XKMH W BJNH RWX <YH W GBWRH RWX D<T W JR>T JHWH,W NXH <LJW RWX JHWH RWX XKMH W BJNH RWX <YH W GBWRH RWX D<T W JR>T JHWH,RWX JHWH RWX XKMH W BJNH RWX <YH W GBWRH RWX D<T W JR>T JHWH,<LJW,,,,qal,perf,<L,,,
1899049,NWX[,1Qisaa,Isaiah,11,2,NXH,W NXH <LJW RWX JHWH RWX XKMH W BJNH RWX <YH W GBWRH RWX D<T W JR>T JHWH,W NXH <LJW RWX JHWH RWX XKMH W BJNH RWX <YH W GBWRH RWX D<T W JR>T JHWH,RWX JHWH RWX XKMH W BJNH RWX <YH W GBWRH RWX D<T W JR>T JHWH,<LJW,,0,000000000000000000000000000000000000000000000000000000000,qal,perf,<L,,,
216346,<WP[,MT,Isaiah,11,14,<PW,W <PW B KTP PLCTJM JMH JXDW JBZW >T BNJ QDM >DWM W MW>B MCLWX JDM W BNJ <MWN MCM<TM,W <PW B KTP PLCTJM JMH,,PLCTJM,,,,qal,perf,,,,
1899300,<WP[,1Qisaa,Isaiah,11,14,<PW,W <PW B KTP PLCTJJM JMH JXDW W BZZW >T BNJ QDM >DWM W MW>B MCLWX JDM W BNJ <MWN MCM<TM,W <PW B KTP PLCTJJM JMH,,PLCTJJM,0,1,,qal,perf,,,,
216407,<LH[,MT,Isaiah,11,16,<LTW,W HJTH MSLH L C>R <MW >CR JC>R M >CWR K >CR HJTH L JFR>L B JWM <LTW M >RY MYRJM,<LTW M >RY MYRJM,,M >RY MYRJM,,,,qal,infc,MN,,,
1899364,<LH[,1Qisaa,Isaiah,11,16,<LWT,W HJJTH MSLH L C>R <MW >CR JC>R M >CWR K >CR HJJTH L JFR>L B JWM <LWT M >RY MYRJM,<LWT M >RY MYRJM,,M >RY MYRJM,,0,000000000000000000000000000000000000000000000000000000100000000000,qal,infc,MN,,,
1899381,CWB[,1Qisaa,Isaiah,12,1,CB,W >MRTH B JWM H HW> >WDKH JHWH KJ >NPTH BJ W CB >PKH W TNXMNJ,,,,,0,0000000000000000000000000000000000000000000000000000,qal,perf,,,,
216516,BW>[,MT,Isaiah,13,2,JB>W,<L HR NCPH F>W NS HRJMW QWL LHM HNJPW JD W JB>W PTXJ NDJBJM,W JB>W PTXJ NDJBJM,,PTXJ NDJBJM,,,,qal,impf,,,,
1919255,BW>[,1Q8,Isaiah,13,2,JB>W,<L HR NCPH F>W NS HRJMW QWL LHM HNJPW JD W JB>W PTXJ NDJBJM,W JB>W PTXJ NDJBJM,,PTXJ NDJBJM,0,0,0000000000000000000000000000000000000000000000000,qal,impf,,,,
1899480,BW>[,1Qisaa,Isaiah,13,2,JBW>,<L HR NCPH F>W NS HRJMW QWL LHM HNJPW JD JBW> PTXJ NDJBJM,JBW> PTXJ NDJBJM,,PTXJ NDJBJM,0,0,,qal,impf,,,,
216548,BW>[,MT,Isaiah,13,5,B>JM,B>JM M >RY MRXQ M QYH H CMJM JHWH W KLJ Z<MW L XBL KL H >RY,B>JM M >RY MRXQ M QYH H CMJM JHWH W KLJ Z<MW,JHWH W KLJ Z<MW,M >RY MRXQ M QYH H CMJM,,,,qal,ptca,MN,MN,,
1919289,BW>[,1Q8,Isaiah,13,5,B>JM,B>JM M >RY MRXQ M QYH H CMJM JHWH W KLJ Z<MW L XBL KL H >RY,B>JM M >RY MRXQ M QYH H CMJM JHWH W KLJ Z<MW,JHWH W KLJ Z<MW,M >RY MRXQ M QYH H CMJM,,0,0000000000000000000000000000000000000000000000,qal,ptca,MN,MN,,
1899514,BW>[,1Qisaa,Isaiah,13,5,B>JM,B>JM M >RY MRXQ M QYH H CMJM JHWH W KLJ Z<MW L XBL KL H >RY,B>JM M >RY MRXQ M QYH H CMJM JHWH W KLJ Z<MW,JHWH W KLJ Z<MW,M >RY MRXQ M QYH H CMJM,,0,0000000000000000000000000000000000000000000000,qal,ptca,MN,MN,,
1919349,BW>[,1Q8,Isaiah,13,9,B>,HNH JWM JHWH B>,,,,,0,00000000000000,qal,ptca,,,,
1899575,BW>[,1Qisaa,Isaiah,13,9,B>,HNH JWM JHWH B> >GZRJ W <BRH W XRWN >P L FWM >RY L CMH W XV>JM JCMJD MMNH,,,,,0,0000000000000000000000000000000000000000000000000000000000,qal,ptca,,,,
1899605,JY>[,1Qisaa,Isaiah,13,10,Y>TW,KJ KWKBJ H CMJM W KSLJHM LW> J>JRW >WRM XCK H CMC B Y>TW W JRX LW> JGJH >WRW,,,,,0,0000000000000000000000000000000000000000000000000000000000000000,qal,infc,,,,
1919358,NPL[,1Q8,Isaiah,13,15,JPWL,H NMY> JDQR W KL H NSPH JPWL B XRB,,,,,0,0000000000000000000000000,qal,impf,,,,
1899689,NPL[,1Qisaa,Isaiah,13,15,JPWL,KWL H NMY> JDQR W KWL H NSPH JPWL B XRB,,,,,0,0000000000000000000000000000000,qal,impf,,,,
1899806,BW>[,1Qisaa,Isaiah,13,22,BW>,W <NH >JM B >LMNWTW W TNJM B HJKLW <NWGW QRWB L BW> <TH W JMJH LW> JMCKW <WD,,,,,0,00000000000000000000000000000000000000000000000000000000000000000,qal,infc,,,,
216840,NWX[,MT,Isaiah,14,1,HNJXM,KJ JRXM JHWH >T J<QB W BXR <WD B JFR>L W HNJXM <L >DMTM W NLWH H GR <LJHM W NSPXW <L BJT J<QB,W HNJXM <L >DMTM,,<L >DMTM,,,,hif,perf,<L,,,
1899825,NWX[,1Qisaa,Isaiah,14,1,HNJXM,KJ JRXM JHWH >T J<QWB W BXR <WD B JFR>L W HNJXM <L >DMTM W NLW> H GR <LJHM W NSPXW <L BJT J<QWB,W HNJXM <L >DMTM,,<L >DMTM,,0,00000000000000000000000000000000000000000000000000000000000000000000000000000,hifil,perf,<L,,,
216857,BW>[,MT,Isaiah,14,2,HBJ>WM,W LQXWM <MJM W HBJ>WM >L MQWMM W HTNXLWM BJT JFR>L <L >DMT JHWH L <BDJM W L CPXWT W HJW CBJM L CBJHM W RDW B NGFJHM,W HBJ>WM >L MQWMM,,>L MQWMM,,,,hif,perf,>L,,,
1899844,BW>[,1Qisaa,Isaiah,14,2,HBJ>WM,W LQXWM <MJM RBJM W HBJ>WM >L >DMTM W >L MQWMM W HTNXLWM BJT JFR>L >L >DMT JHWH L <BDJM W L CPXWT W HJW CWBJM L CWBJHM W RDJM B NWGFJHM,W HBJ>WM >L >DMTM W >L MQWMM,,>L >DMTM W >L MQWMM,0,0,,hifil,perf,>L,>L,,
216885,NWX[,MT,Isaiah,14,3,HNJX,W HJH B JWM HNJX JHWH LK M <YBK W M RGZK W MN H <BDH H QCH >CR <BD BK,HNJX JHWH LK M <YBK W M RGZK W MN H <BDH H QCH,JHWH,LK,,,,hif,infc,L,,,
1899876,NWX[,1Qisaa,Isaiah,14,3,HNJX,W HJH B JWM HNJX JHWH LK M <YBK W M RWGZK W MN H <BWDH H QCH >CR <BDW BKH,HNJX JHWH LK M <YBK W M RWGZK W MN H <BWDH H QCH,JHWH,LK,,0,00000000000000000000000000000000000000000000000000000000000,hifil,infc,L,,,
216956,<LH[,MT,Isaiah,14,8,J<LH,GM BRWCJM FMXW LK >RZJ LBNWN M >Z CKBT L> J<LH H KRT <LJNW,L> J<LH H KRT <LJNW,H KRT,<LJNW,,,,qal,impf,<L,,,
1899954,<LH[,1Qisaa,Isaiah,14,8,J<LH,GM BRWCJM FMXW LK >RZJ H LBNWN M >Z CKBTH W LW> J<LH H KWRT <LJNW,LW> J<LH H KWRT <LJNW,H KWRT,<LJNW,0,0,,qal,impf,<LJNW,,,
216991,JRD[,MT,Isaiah,14,11,HWRD,HWRD C>WL G>WNK HMJT NBLJK TXTJK JY< RMH W MKSJK TWL<H,HWRD C>WL G>WNK HMJT NBLJK,G>WNK HMJT NBLJK,C>WL,,,,hof,perf,,,,
1899992,JRD[,1Qisaa,Isaiah,14,11,HWRD,HWRD C>WL G>WNK H MWT NBLTK TXTJK JY< RMH W MKSK TWL<H,HWRD C>WL G>WNK H MWT NBLTK,G>WNK H MWT NBLTK,C>WL,0,0,,hofal,perf,,,,
217003,NPL[,MT,Isaiah,14,12,NPLT,>JK NPLT M CMJM HJLL BN CXR NGD<T L >RY XWLC <L GWJM,>JK NPLT M CMJM,,M CMJM,,,,qal,perf,MN,,,
1900006,NPL[,1Qisaa,Isaiah,14,12,NPLTH,HJKH NPLTH M H CMJM HJLJL BN CXR NGD<TH L >RY XWLC <L GWJ,HJKH NPLTH M H CMJM,,M H CMJM,0,0,,qal,perf,M,,,
217023,<LH[,MT,Isaiah,14,13,><LH,W >TH >MRT B LBBK H CMJM ><LH M M<L L KWKBJ >L >RJM KS>J W >CB B HR MW<D B JRKTJ YPWN,H CMJM ><LH,,H CMJM,,,,qal,impf,,,,
1900027,<LH[,1Qisaa,Isaiah,14,13,><LH,W >TH >MRTH B LBBKH H CMJM ><LH M M<LH L KWKBJ >L >RJM KS>J >CB B HR MW<D B JRKTJ YPWN,H CMJM ><LH,,H CMJM,0,1,,qal,impf,,,,
217039,<LH[,MT,Isaiah,14,14,><LH,><LH <L BMTJ <B >DMH L <LJWN,><LH <L BMTJ <B,,<L BMTJ <B,,,,qal,impf,<L,,,
1900043,<LH[,1Qisaa,Isaiah,14,14,><LH,><LH <L BWMTJ <B >DMH L <LJWN,><LH <L BWMTJ <B,,<L BWMTJ <B,,0,0000000000000000000000000,qal,impf,<L,,,
217049,JRD[,MT,Isaiah,14,15,TWRD,>K >L C>WL TWRD >L JRKTJ BWR,>K >L C>WL TWRD >L JRKTJ BWR,,>K >L C>WL >L JRKTJ BWR,,,,hof,impf,>L,>L,,
1900054,JRD[,1Qisaa,Isaiah,14,15,TWRD,>K >L C>WL TWRD >L JRKTJ BWR,>K >L C>WL TWRD >L JRKTJ BWR,,>K >L C>WL TWRD >L JRKTJ BWR,,0,000000000000000000000000,hofal,impf,>L,>L,,
217101,JRD[,MT,Isaiah,14,19,JWRDJ,W >TH HCLKT M QBRK K NYR NT<B LBWC HRGJM MV<NJ XRB JWRDJ >L >BNJ BWR K PGR MWBS,JWRDJ >L >BNJ BWR K PGR MWBS,,>L >BNJ BWR,,,,qal,ptca,>L,,,
1900109,JRD[,1Qisaa,Isaiah,14,19,JWRDW,W >TH HWCLKTH M QWBRK K NYR NT<B LBC HRWGJM MV<NJ XRB JWRDW >L >BNJ BWR K PGR MWBS,JWRDW >L >BNJ BWR K PGR MWBS,,>L >BNJ BWR,,0,0000000000000000000000000000000000000000000000000000000000000000000,qal,ptca,>L,,,
1900118,NXT[,1Qisaa,Isaiah,14,20,TXT,LW> TXT >WTM B QBWRH KJ >RYK CXTH <MK HRGTH LW> JQR>W L <WLM ZR< MR<JM,,,,,0,000000000000000000000000000000000000000000000000000000000000,hifil,impf,,,,
217204,SWR[,MT,Isaiah,14,25,SR,L CBR >CWR B >RYJ W <L HRJ >BWSNW W SR M <LJHM <LW W SBLW M <L CKMW JSWR,W SR M <LJHM <LW,<LW,M <LJHM,,,,qal,perf,MN,<L,,
217213,SWR[,MT,Isaiah,14,25,JSWR,L CBR >CWR B >RYJ W <L HRJ >BWSNW W SR M <LJHM <LW W SBLW M <L CKMW JSWR,W SBLW M <L CKMW JSWR,SBLW,M <L CKMW,,,,qal,impf,MN,<L,,
1900216,SWR[,1Qisaa,Isaiah,14,25,SR,L CBWR >CWR B >RYJ W <L HRJ >BWSNW W SR M <LJKMH <LW W SBLW M <L CKMKH JSWR,W SR M <LJKMH <LW,<LW,M <LJKMH,0,0,,qal,perf,M,<LJKMH,,
1900225,SWR[,1Qisaa,Isaiah,14,25,JSWR,L CBWR >CWR B >RYJ W <L HRJ >BWSNW W SR M <LJKMH <LW W SBLW M <L CKMKH JSWR,W SBLW M <L CKMKH JSWR,SBLW,M <L CKMKH,0,0,,qal,impf,M,<L,,
217270,JY>[,MT,Isaiah,14,29,JY>,>L TFMXJ PLCT KLK KJ NCBR CBV MKK KJ M CRC NXC JY> YP< W PRJW FRP M<WPP,KJ M CRC NXC JY> YP<,YP<,M CRC NXC,,,,qal,impf,MN,,,
1900287,JY>[,1Qisaa,Isaiah,14,29,JY>,>L TFMXJ PLCT KWLK KJ NCBR CBV MKKH KJ M CWRC NXC JY> YP< W PRJW FRP M<WPP,KJ M CWRC NXC JY> YP<,YP<,M CWRC NXC,0,0,unc or missing,qal,impf,M,,,
1900292,<WP[,1Qisaa,Isaiah,14,29,M<WPP,>L TFMXJ PLCT KWLK KJ NCBR CBV MKKH KJ M CWRC NXC JY> YP< W PRJW FRP M<WPP,,,,,0,0000000010000000000000000000000000000000000000000000000000000000,polel,ptca,,,,
217305,BW>[,MT,Isaiah,14,31,B>,HJLJLJ C<R Z<QJ <JR NMWG PLCT KLK KJ M YPWN <CN B> W >JN BWDD B MW<DJW,KJ M YPWN <CN B>,<CN,M YPWN,,,,qal,perf,MN,,,
1900323,BW>[,1Qisaa,Isaiah,14,31,B>,HJLJLJ C<R Z<QJ <JR NMWG PLCT KWLK KJ M YPWN <CN B> W >JN MWDD B MWD<JW,KJ M YPWN <CN B>,<CN,M YPWN,0,0,,qal,ptca,M,,,
1900341,XSH[,1Qisaa,Isaiah,14,32,JXSW,W MH J<NW MLKJ GWJ KJ JHWH JSD YJWN W BW JXSW <NJJ <MW,,,,,0,000000000000000000000000000000000000000000000,qal,impf,,,,
217340,<LH[,MT,Isaiah,15,2,<LH,<LH H BJT W DJBN H BMWT L BKJ <L NBW W <L MJDB> MW>B JJLJL B KL R>CJW QRXH KL ZQN GRW<H,<LH H BJT,,H BJT,,,,qal,perf,,,,
1900363,<LH[,1Qisaa,Isaiah,15,2,<LH,<LH H BJT W DJBWN H B>MWT L BKJ <L NBW W <L MJDBH MW>B JLJL B KWL R>WCW QRXH W KL ZQN GRW<H,<LH H BJT,,H BJT,0,0,,qal,perf,,,,
1919431,JRD[,1Q8,Isaiah,15,3,JRD,B XWYTJH XGRW FQ <L GGWTJH W B RXBTJH KLH JJLJL JRD B BKJ,,,,,0,00000000000000000000000000000000000000000000000000,qal,ptca,,,,
1900400,JRD[,1Qisaa,Isaiah,15,3,JRD,B XWYWTJH XGWRW FQ <L GGWTJH W B RXWBTJH KLH JHJLJL W JRD B BKJ,,,,,0,0000000000000000000000000000000000000000000000000000000,qal,ptca,,,,
217409,<LH[,MT,Isaiah,15,5,J<LH,LBJ L MW>B JZ<Q BRJXH <D Y<R <GLT CLCJH KJ M<LH H LWXJT B BKJ J<LH BW KJ DRK XWRNJM Z<QT CBR J<<RW,B BKJ J<LH BW,,BW,,,,qal,impf,B,,,
1919468,<LH[,1Q8,Isaiah,15,5,J<LH,LBJ L MW>B JZ<Q BRJXH <D Y<R <GLT CLCJH KJ M<LH H LXJT B BKJ J<LH BW KJ DRK XWRNJM Z<QT CBR J<<RW,B BKJ J<LH BW,,BW,0,0,00000000000000000000000000000000000000000000000000000000000000000000000000000000,qal,impf,BW,,,
1900437,<LH[,1Qisaa,Isaiah,15,5,J<LH,LBJ L MW>B JZ<Q BRXWH <D Y<WR <GLT CLJCJH KJ M<LH H LWXWT B BKJ J<LH BW KJ DRK XWRWNJM Z<QT CBRJ <RW,B BKJ J<LH BW,,BW,0,0,,qal,impf,BW,,,
1919563,BW>[,1Q8,Isaiah,16,3,HBJ>W,HBJ>W <YH <FW PLJLH CJTJ K LJL YLK B TWK YHRJM STRJ NDXJM NDD >L TGLJ,,,,,0,000000000000000000000000000000000000000000000000000000000,hifil,impv,,,,
1919578,GLH[,1Q8,Isaiah,16,3,TGLJ,HBJ>W <YH <FW PLJLH CJTJ K LJL YLK B TWK YHRJM STRJ NDXJM NDD >L TGLJ,,,,,0,000000000000000000000000000000000000000000000000000000000,piel,impf,,,,
1900530,BW>[,1Qisaa,Isaiah,16,3,HBJW,HBJW <YH <FW PLJLH CJTJ K LJL YLK B TWK YHRJM STRJ NDXJM NWDD >L TGLJ,,,,,0,000000000000000000000000000000000000000000000000000000000,hifil,impv,,,,
1900545,GLH[,1Qisaa,Isaiah,16,3,TGLJ,HBJW <YH <FW PLJLH CJTJ K LJL YLK B TWK YHRJM STRJ NDXJM NWDD >L TGLJ,,,,,0,000000000000000000000000000000000000000000000000000000000,piel,impf,,,,
217594,T<H[,MT,Isaiah,16,8,T<W,KJ CDMWT XCBWN >MLL GPN FBMH B<LJ GWJM HLMW FRWQJH <D J<ZR NG<W T<W MDBR CLXWTJH NVCW <BRW JM,T<W MDBR,,MDBR,,,,qal,perf,,,,
1919634,T<H[,1Q8,Isaiah,16,8,T<W,KJ CDMWT XCBWN >MLL GPN FBMH B<LJ GWJM HLMW FRWQJH <D J<ZR NG<W T<W MDBR CLXWTJH NVCW <BRW JM,T<W MDBR,,MDBR,0,0,0000000000000000000000000000000000000000000000000000000000000000000000000000000,qal,perf,,,,
1919638,<BR[,1Q8,Isaiah,16,8,<BRW,KJ CDMWT XCBWN >MLL GPN FBMH B<LJ GWJM HLMW FRWQJH <D J<ZR NG<W T<W MDBR CLXWTJH NVCW <BRW JM,,,,,0,0000000000000000000000000000000000000000000000000000000000000000000000000000000,qal,perf,,,,
1919661,NPL[,1Q8,Isaiah,16,9,NPL,<L KN >BKH B BKJ J<ZR GPN FBMH >RK DM<TJ XCBWN W >L<LH KJ <L QJYK W <L QYJRK HJDD NPL,,,,,0,0000000000000000000000000110000000000000000000000000000000000000000000000,qal,perf,,,,
1900642,NPL[,1Qisaa,Isaiah,16,9,NPL,>RZJK DM<TJ XCBWN W >L<LH KJ> L <L QJYK W <L QYJRK HJDD NPL,,,,,0,0000000000000000000000000000000000000000000000000000,qal,perf,,,,
217671,BW>[,MT,Isaiah,16,12,B>,W HJH KJ NR>H KJ NL>H MW>B <L H BMH W B> >L MQDCW L HTPLL W L> JWKL,W B> >L MQDCW,,>L MQDCW,,,,qal,perf,>L,,,
1919714,BW>[,1Q8,Isaiah,16,12,B>,W HJH KJ NR>H KJ NL>H MW>B <L H BMH W B> >L MQDCW L HTPLL,W B> >L MQDCW,,>L MQDCW,0,0,000000000000000000000000000000000000000000000,qal,perf,>L,,,
1900688,BW>[,1Qisaa,Isaiah,16,12,B>,JHJH KJ NR>H KJ B> MW>B <L H BMH W B> >L MQDCJW L HTPLL W LW> JWKL,KJ B> MW>B <L H BMH,MW>B,<L H BMH,0,0,,qal,perf,<L,,,
1900694,BW>[,1Qisaa,Isaiah,16,12,B>,JHJH KJ NR>H KJ B> MW>B <L H BMH W B> >L MQDCJW L HTPLL W LW> JWKL,W B> >L MQDCJW,,>L MQDCJW,0,0,,qal,perf,>L ,,,
217721,SWR[,MT,Isaiah,17,1,MWSR,MF> DMFQ HNH DMFQ MWSR M <JR W HJTH M<J MPLH,HNH DMFQ MWSR M <JR,DMFQ,M <JR,,,,hof,ptcp,MN,,,
1900748,SWR[,1Qisaa,Isaiah,17,1,MWSR,MF> DRMFQ HNH DRMFQ MWSR M <JR W HJJT M<J MPLH,HNH DRMFQ MWSR M <JR,DRMFQ,M <JR,,0,00000000000000000000000000000000000000,hofal,ptca,MN,,,
