,verb_id,lex,scroll,book,chapter,verse_num,gcons_verb,gcons_verse,gcons_clause,subject,complement,dir_he,dir_he_dss,sign_info,stem,tense,preposition_1,preposition_2,preposition_3,preposition_4
121,216967,BW>[,MT,Isaiah,14,9,BW>K,C>WL M TXT RGZH LK L QR>T BW>K <WRR LK RP>JM KL <TWDJ >RY HQJM M KS>WTM KL MLKJ GWJM,BW>K,,,,,,qal,infc,,,,
122,1899966,BW>[,1Qisaa,Isaiah,14,9,BW>K,C>WL M TXT RGZH LKH L QRT BW>K <WRRH LKH RP>JM KWL <TWDJ >RY HQJMH M KS>WTM KWL MLKJ GW>JM,,,,,0,,qal,infc,,,,
123,217340,<LH[,MT,Isaiah,15,2,<LH,<LH H BJT W DJBN H BMWT L BKJ <L NBW W <L MJDB> MW>B JJLJL B KL R>CJW QRXH KL ZQN GRW<H,<LH H BJT,,H BJT,0,,,qal,perf,,,,
124,1900363,<LH[,1Qisaa,Isaiah,15,2,<LH,<LH H BJT W DJBWN H B>MWT L BKJ <L NBW W <L MJDBH MW>B JLJL B KWL R>WCW QRXH W KL ZQN GRW<H,,,,,0,,qal,perf,,,,
125,217374,JRD[,MT,Isaiah,15,3,JRD,B XWYTJW XGRW FQ <L GGWTJH W B RXBTJH KLH JJLJL JRD B BKJ,JRD B BKJ,,,,,,qal,ptca,,,,
126,1900400,JRD[,1Qisaa,Isaiah,15,3,JRD,B XWYWTJH XGWRW FQ <L GGWTJH W B RXWBTJH KLH JHJLJL W JRD B BKJ,,,,,0,,qal,ptca,,,,
127,217409,<LH[,MT,Isaiah,15,5,J<LH,LBJ L MW>B JZ<Q BRJXH <D Y<R <GLT CLCJH KJ M<LH H LWXJT B BKJ J<LH BW KJ DRK XWRNJM Z<QT CBR J<<RW,B BKJ J<LH BW,,BW,0,,,qal,impf,BW,,,
128,1900437,<LH[,1Qisaa,Isaiah,15,5,J<LH,LBJ L MW>B JZ<Q BRXWH <D Y<WR <GLT CLJCJH KJ M<LH H LWXWT B BKJ J<LH BW KJ DRK XWRWNJM Z<QT CBRJ <RW,,,,,0,,qal,impf,,,,
129,217671,BW>[,MT,Isaiah,16,12,B>,W HJH KJ NR>H KJ NL>H MW>B <L H BMH W B> >L MQDCW L HTPLL W L> JWKL,W B> >L MQDCW,,>L MQDCW,0,,,qal,perf,>L,,,
130,1900688,BW>[,1Qisaa,Isaiah,16,12,B>,JHJH KJ NR>H KJ B> MW>B <L H BMH W B> >L MQDCJW L HTPLL W LW> JWKL,,,,,0,,qal,perf,,,,
131,1900694,BW>[,1Qisaa,Isaiah,16,12,B>,JHJH KJ NR>H KJ B> MW>B <L H BMH W B> >L MQDCJW L HTPLL W LW> JWKL,,,,,0,,qal,perf,,,,
132,217496,BW>[,MT,Isaiah,16,3,HBJ>W,HBJ>W <YH <FW PLJLH CJTJ K LJL YLK B TWK YHRJM STRJ NDXJM NDD >L TGLJ,HBJ>W <YH,,,,,,hif,impv,,,,
133,217512,GLH[,MT,Isaiah,16,3,TGLJ,HBJ>W <YH <FW PLJLH CJTJ K LJL YLK B TWK YHRJM STRJ NDXJM NDD >L TGLJ,NDD >L TGLJ,,,,,,piel,impf,,,,
134,1900530,BW>[,1Qisaa,Isaiah,16,3,HBJW,HBJW <YH <FW PLJLH CJTJ K LJL YLK B TWK YHRJM STRJ NDXJM NWDD >L TGLJ,,,,,0,,hifil,impv,,,,
135,1900545,GLH[,1Qisaa,Isaiah,16,3,TGLJ,HBJW <YH <FW PLJLH CJTJ K LJL YLK B TWK YHRJM STRJ NDXJM NWDD >L TGLJ,,,,,0,,piel,impf,,,,
136,217517,HWH[,MT,Isaiah,16,4,HWJ,JGWRW BK NDXJ MW>B HWJ STR LMW M PNJ CWDD KJ >PS H MY KLH CD TMW RMS MN H >RY,HWJ STR LMW M PNJ CWDD,,LMW,0,,,qal,impv,LMW,,,
137,1900551,HWH[,1Qisaa,Isaiah,16,4,HWJ,JGWRW BK NDXJ MW>B HWJ STR LMW M PNJ CWDD KJ >PS H MWY KLH CD TM RWMS MN H >RY,,,,,0,,qal,impv,,,,
138,217594,T<H[,MT,Isaiah,16,8,T<W,KJ CDMWT XCBWN >MLL GPN FBMH B<LJ GWJM HLMW FRWQJH <D J<ZR NG<W T<W MDBR CLXWTJH NVCW <BRW JM,T<W MDBR,,MDBR,0,,,qal,perf,,,,
139,217598,<BR[,MT,Isaiah,16,8,<BRW,KJ CDMWT XCBWN >MLL GPN FBMH B<LJ GWJM HLMW FRWQJH <D J<ZR NG<W T<W MDBR CLXWTJH NVCW <BRW JM,<BRW JM,,,,,,qal,perf,,,,
140,217620,NPL[,MT,Isaiah,16,9,NPL,<L KN >BKH B BKJ J<ZR GPN FBMH >RJWK DM<TJ XCBWN W >L<LH KJ <L QJYK W <L QYJRK HJDD NPL,KJ <L QJYK W <L QYJRK HJDD NPL,HJDD,,,,,qal,perf,,,,
141,1900642,NPL[,1Qisaa,Isaiah,16,9,NPL,>RZJK DM<TJ XCBWN W >L<LH KJ> L <L QJYK W <L QYJRK HJDD NPL,,,,,0,,qal,perf,,,,
142,217721,SWR[,MT,Isaiah,17,1,MWSR,MF> DMFQ HNH DMFQ MWSR M <JR W HJTH M<J MPLH,HNH DMFQ MWSR M <JR,DMFQ,M <JR,0,,,hof,ptcp,M,,,
143,1900748,SWR[,1Qisaa,Isaiah,17,1,MWSR,MF> DRMFQ HNH DRMFQ MWSR M <JR W HJJT M<J MPLH,,,M <JR,0,0,,hofal,ptca,M,,,
144,217935,NWS[,MT,Isaiah,17,13,NS,L>MJM K C>WN MJM RBJM JC>WN W G<R BW W NS M MRXQ W RDP K MY HRJM L PNJ RWX W K GLGL L PNJ SWPH,W NS M MRXQ,,M MRXQ,0,,,qal,perf,M,,,
145,1900970,NWS[,1Qisaa,Isaiah,17,13,NS,L>WMJM K C>WN MJM RBJM JC>WN W JG<R BW W NS M MRXQ W RDP K MY HRJM L PNJ RWX W K GLGL L PNJ SWPH,,,M MRXQ,0,0,,qal,perf,M,,,
146,217992,HLK[,MT,Isaiah,18,2,LKW,H CLX B JM YJRJM W B KLJ GM> <L PNJ MJM LKW ML>KJM QLJM >L GWJ MMCK W MWRV >L <M NWR> MN HW> W HL>H GWJ QW QW W MBWSH >CR BZ>W NHRJM >RYW,LKW >L GWJ MMCK W MWRV,,>L GWJ MMCK W MWRV,0,,,qal,impv,>L,,,
147,1901031,HLK[,1Qisaa,Isaiah,18,2,LKW,H CWLX B JM YJRJM W B KLJ GM> <L PNJ MJM LKW ML>KJM QLJM L GWJ MMCK W MMWRV >L <M NWR> MN HW> W HL>H GWJ QWQW W MBWSH >CR BZ>J NHRJM >RYW,,,,,0,,qal,impv,,,,
148,218076,SWR[,MT,Isaiah,18,5,HSJR,KJ L PNJ QYJR K TM PRX W BSR GML JHJH NYH W KRT H ZLZLJM B MZMRWT W >T H NVJCWT HSJR HTZ,W >T H NVJCWT HSJR,,,,,,hif,perf,,,,
149,1901116,SWR[,1Qisaa,Isaiah,18,5,HSJR,KJ L PNJ QYJR K TM PRX W BSWR GMWL JHJH NYH W KRT H ZLZLJM B MZMRWT W >T H NVJCWT HSJR HTZ,,,,,0,,hifil,perf,,,,
150,218147,BW>[,MT,Isaiah,19,1,B>,MF> MYRJM HNH JHWH RKB <L <B QL W B> MYRJM W N<W >LJLJ MYRJM M PNJW W LBB MYRJM JMS B QRBW,W B> MYRJM,,MYRJM,0,,,qal,perf,,,,
151,1901188,BW>[,1Qisaa,Isaiah,19,1,B>,MF> MYRJM HNH JHWH RWKB <L <B QL W B> MYRJM W N<W >LJLJ MYRJM M PNJW W LBB MYRJM JMS B QRBW,,,MYRJM,0,0,,qal,ptca,,,,
152,218338,T<H[,MT,Isaiah,19,13,HT<W,NW>LW FRJ Y<N NC>W FRJ NP HT<W >T MYRJM PNT CBVJH,HT<W >T MYRJM PNT CBVJH,PNT CBVJH,,,,,hif,perf,,,,
153,1901394,T<H[,1Qisaa,Isaiah,19,13,HT<W,N>WLW FRJ Y<N NFJ>J FRJ NP HT<W >T MYRJM PNT CBVJH,,,,,0,,hifil,perf,,,,
154,218350,T<H[,MT,Isaiah,19,14,HT<W,JHWH MSK B QRBH RWX <W<JM W HT<W >T MYRJM B KL M<FHW K HT<WT CKWR B QJ>W,W HT<W >T MYRJM B KL M<FHW,,,,,,hif,perf,,,,
155,218357,T<H[,MT,Isaiah,19,14,HT<WT,JHWH MSK B QRBH RWX <W<JM W HT<W >T MYRJM B KL M<FHW K HT<WT CKWR B QJ>W,K HT<WT CKWR B QJ>W,CKWR,,,,,nif,infc,,,,
156,1901407,T<H[,1Qisaa,Isaiah,19,14,HT<W,JHWH MSK B QRBH RWX <W<JJM W HT<W >T MYRJM B KWL M<FHW K HT<WT CKWR B QJ>W,,,,,0,,hifil,perf,,,,
157,1901414,T<H[,1Qisaa,Isaiah,19,14,HT<WT,JHWH MSK B QRBH RWX <W<JJM W HT<W >T MYRJM B KWL M<FHW K HT<WT CKWR B QJ>W,,,,,0,,nifal,infc,,,,
158,1901552,JRD[,1Qisaa,Isaiah,19,20,JRD,W HJJH L >WT W L <D L JHWH YB>WT B >RY MYRJM KJ JY<QW >L JHWH M PNJ LWXYJM W CLX LHM MWCJ< W JRD W HYJLM,,,,,0,,qal,perf,,,,
159,218530,CWB[,MT,Isaiah,19,22,CBW,W NGP JHWH >T MYRJM NGP W RPW> W CBW <D JHWH W N<TR LHM W RP>M,W CBW <D JHWH,,<D JHWH,0,,,qal,perf,<D,,,
160,1901591,CWB[,1Qisaa,Isaiah,19,22,CBW,W NGP JHWH >T MYRJM NGP W NRPW W CBW <D JHWH W N<TR LHM W RP>M,,,<D JHWH,0,0,,qal,perf,<D,,,
161,218549,BW>[,MT,Isaiah,19,23,B>,B JWM H HW> THJH MSLH M MYRJM >CWRH W B> >CWR B MYRJM W MYRJM B >CWR W <BDW MYRJM >T >CWR,W B> >CWR B MYRJM,>CWR,B MYRJM,0,,,qal,perf,B,,,
162,1901610,BW>[,1Qisaa,Isaiah,19,23,B>,B JWM H HW> THJH MSLH M MYRJM >CWRH W B> >CWR B MYRJM W MYRJM B >CWR W <BDW >T >CWR,,,,,1,,qal,perf,,,,
163,212702,BW>[,MT,Isaiah,2,10,BW>,BW> B YWR W HVMN B <PR M PNJ PXD JHWH W M HDR G>NW,BW> B YWR,,B YWR,0,,,qal,impv,B,,,
164,212828,XLP[,MT,Isaiah,2,18,JXLP,W H >LJLJM KLJL JXLP,W H >LJLJM KLJL JXLP,H >LJLJM,,,,,qal,impf,,,,
165,1895645,XLP[,1Qisaa,Isaiah,2,18,JXLWPW,W H >LJLJM KLJL JXLWPW,,,,,0,,qal,impf,,,,
166,212830,BW>[,MT,Isaiah,2,19,B>W,W B>W B M<RWT YRJM W B MXLWT <PR M PNJ PXD JHWH W M HDR G>WNW B QWMW L <RY H >RY,W B>W B M<RWT YRJM W B MXLWT <PR M PNJ PXD JHWH W M HDR G>WNW,,B M<RWT YRJM W B MXLWT <PR,0,,,qal,perf,B,B,,
167,1895648,BW>[,1Qisaa,Isaiah,2,19,B>W,W B>W B M<RWT YWRJM W B MXLWT <PR M PNJ PXD JHWH W M HDR G>WNW B QWMW L <RWY H >RY,,,B M<RWT YRJM W B MXLWT <PR,0,0,,qal,perf,B,B,,
168,212564,NHR[,MT,Isaiah,2,2,NHRW,W HJH B >XRJT H JMJM NKWN JHJH HR BJT JHWH B R>C H HRJM W NF> M GB<WT W NHRW >LJW KL H GWJM,W NHRW >LJW KL H GWJM,KL H GWJM,>LJW,0,,,qal,perf,>LJW,,,
169,1895388,NHR[,1Qisaa,Isaiah,2,2,NHRW,W HJH B >XRJT H JMJM NKWN JHJH HR BJT JHWH B R>C HRJM W NF> M GB<WT W NHRW <LWHJ KWL H GW>JM,,,,,0,,qal,perf,,,,
170,212880,BW>[,MT,Isaiah,2,21,BW>,L BW> B NQRWT H YRJM W B S<PJ H SL<JM M PNJ PXD JHWH W M HDR G>WNW B QWMW L <RY H >RY,L BW> B NQRWT H YRJM W B S<PJ H SL<JM M PNJ PXD JHWH W M HDR G>WNW,,B NQRWT H YRJM W B S<PJ H SL<JM,0,,,qal,infc,B,B,,
171,1895697,BW>[,1Qisaa,Isaiah,2,21,BW>,L BW> B NQRWT H YWRJM W B S<PJ H SL<JM M PNJ PXD JHWH W M HDR G>WNW B QWMW L <RWY H >RY,,,B NQRWT H YRJM W B S<PJ H SL<JM,0,0,,qal,infc,B,B,,
172,212570,HLK[,MT,Isaiah,2,3,HLKW,W HLKW <MJM RBJM W >MRW LKW W N<LH >L HR JHWH >L BJT >LHJ J<QB W JRNW M DRKJW W NLKH B >RXTJW KJ M YJWN TY> TWRH W DBR JHWH M JRWCLM,W HLKW <MJM RBJM,<MJM RBJM,,,,,qal,perf,,,,
173,212575,HLK[,MT,Isaiah,2,3,LKW,W HLKW <MJM RBJM W >MRW LKW W N<LH >L HR JHWH >L BJT >LHJ J<QB W JRNW M DRKJW W NLKH B >RXTJW KJ M YJWN TY> TWRH W DBR JHWH M JRWCLM,LKW,,,,,,qal,impv,,,,
174,212577,<LH[,MT,Isaiah,2,3,N<LH,W HLKW <MJM RBJM W >MRW LKW W N<LH >L HR JHWH >L BJT >LHJ J<QB W JRNW M DRKJW W NLKH B >RXTJW KJ M YJWN TY> TWRH W DBR JHWH M JRWCLM,W N<LH >L HR JHWH >L BJT >LHJ J<QB,,>L HR JHWH >L BJT >LHJ J<QB,0,,,qal,impf,>L,>L,,
175,212590,HLK[,MT,Isaiah,2,3,NLKH,W HLKW <MJM RBJM W >MRW LKW W N<LH >L HR JHWH >L BJT >LHJ J<QB W JRNW M DRKJW W NLKH B >RXTJW KJ M YJWN TY> TWRH W DBR JHWH M JRWCLM,W NLKH B >RXTJW,,B >RXTJW,0,,,qal,impf,B,,,
176,212596,JY>[,MT,Isaiah,2,3,TY>,W HLKW <MJM RBJM W >MRW LKW W N<LH >L HR JHWH >L BJT >LHJ J<QB W JRNW M DRKJW W NLKH B >RXTJW KJ M YJWN TY> TWRH W DBR JHWH M JRWCLM,KJ M YJWN TY> TWRH,TWRH,M YJWN,0,,,qal,impf,M,,,
177,1895395,HLK[,1Qisaa,Isaiah,2,3,HLKW,W HLKW <MJM RBJM W >MRW LKW W N<LH >L BJT >LWHJ J<QWB W JRWNW M DRKJW W N>LKH B >WRXTJW KJ> M YJWN TY> TWRH W DBR JHWH M JRWCLJM,,,,,0,,qal,perf,,,,
178,1895400,HLK[,1Qisaa,Isaiah,2,3,LKW,W HLKW <MJM RBJM W >MRW LKW W N<LH >L BJT >LWHJ J<QWB W JRWNW M DRKJW W N>LKH B >WRXTJW KJ> M YJWN TY> TWRH W DBR JHWH M JRWCLJM,,,,,0,,qal,impv,,,,
179,1895402,<LH[,1Qisaa,Isaiah,2,3,N<LH,W HLKW <MJM RBJM W >MRW LKW W N<LH >L BJT >LWHJ J<QWB W JRWNW M DRKJW W N>LKH B >WRXTJW KJ> M YJWN TY> TWRH W DBR JHWH M JRWCLJM,,,,,0,,qal,impf,,,,
180,1895412,HLK[,1Qisaa,Isaiah,2,3,N>LKH,W HLKW <MJM RBJM W >MRW LKW W N<LH >L BJT >LWHJ J<QWB W JRWNW M DRKJW W N>LKH B >WRXTJW KJ> M YJWN TY> TWRH W DBR JHWH M JRWCLJM,,,,,0,,qal,impf,,,,
181,1895418,JY>[,1Qisaa,Isaiah,2,3,TY>,W HLKW <MJM RBJM W >MRW LKW W N<LH >L BJT >LWHJ J<QWB W JRWNW M DRKJW W N>LKH B >WRXTJW KJ> M YJWN TY> TWRH W DBR JHWH M JRWCLJM,,,,,0,,qal,impf,,,,
182,212635,HLK[,MT,Isaiah,2,5,LKW,BJT J<QB LKW W NLKH B >WR JHWH,LKW,,,,,,qal,impv,,,,
183,212637,HLK[,MT,Isaiah,2,5,NLKH,BJT J<QB LKW W NLKH B >WR JHWH,W NLKH B >WR JHWH,,B >WR JHWH,0,,,qal,impf,B,,,
184,1895464,HLK[,1Qisaa,Isaiah,2,5,LKW,BJT J<QWB LKW W NLKH B >WR JHWH,,,,,0,,qal,impv,,,,
185,1895466,HLK[,1Qisaa,Isaiah,2,5,NLKH,BJT J<QWB LKW W NLKH B >WR JHWH,,,,,0,,qal,impf,,,,
186,218598,BW>[,MT,Isaiah,20,1,B>,B CNT B> TRTN >CDWDH B CLX >TW SRGWN MLK >CWR W JLXM B >CDWD W JLKDH,B> TRTN >CDWDH,TRTN,>CDWDH,1,,,qal,infc,,,,
187,1901660,BW>[,1Qisaa,Isaiah,20,1,B>,B CNT B> TWRTN >CDWDH B CLX >WTW SRGWN MLK >CWR W JLXM B >CDWD W JLKWDH,,,>CDWDH,1,1,,qal,infc,,,,
188,218627,HLK[,MT,Isaiah,20,2,LK,B <T H HJ> DBR JHWH B JD JC<JHW BN >MWY L >MR LK W PTXT H FQ M <L MTNJK W N<LK TXLY M <L RGLJK W J<F KN HLK <RWM W JXP,LK,,,,,,qal,impv,,,,
189,218644,HLK[,MT,Isaiah,20,2,HLK,B <T H HJ> DBR JHWH B JD JC<JHW BN >MWY L >MR LK W PTXT H FQ M <L MTNJK W N<LK TXLY M <L RGLJK W J<F KN HLK <RWM W JXP,HLK <RWM W JXP,,,,,,qal,infa,,,,
190,1901689,HLK[,1Qisaa,Isaiah,20,2,LK,B <T H HJ> DBR JHWH B JD JC<JH BN >MWY L >MWR LK W PTXT H FQ M <L MTNJK W N<LJK TXLJY M <L RGLJK W J<F KN HLWK <RWM W JXP,,,,,0,,qal,impv,,,,
191,1901706,HLK[,1Qisaa,Isaiah,20,2,HLWK,B <T H HJ> DBR JHWH B JD JC<JH BN >MWY L >MWR LK W PTXT H FQ M <L MTNJK W N<LJK TXLJY M <L RGLJK W J<F KN HLWK <RWM W JXP,,,,,0,,qal,infa,,,,
192,218653,HLK[,MT,Isaiah,20,3,HLK,W J>MR JHWH K >CR HLK <BDJ JC<JHW <RWM W JXP CLC CNJM >WT W MWPT <L MYRJM W <L KWC,K >CR HLK <BDJ JC<JHW <RWM W JXP CLC CNJM >WT W MWPT <L MYRJM W <L KWC,<BDJ JC<JHW,,,,,qal,perf,,,,
193,1901716,HLK[,1Qisaa,Isaiah,20,3,HLK,W JW>MR JHWH K >CR HLK <BDJ JC<JH <RWM W JXP CLWC CNJM >WT W MPT <L MYRJM W <L KWC,,,,,0,,qal,perf,,,,
194,218718,NWS[,MT,Isaiah,20,6,NSNW,W >MR JCB H >J H ZH B JWM H HW> HNH KH MBVNW >CR NSNW CM L <ZRH L HNYL M PNJ MLK >CWR W >JK NMLV >NXNW,>CR NSNW CM L <ZRH,,CM,0,,,qal,perf,,,,
195,218741,XLP[,MT,Isaiah,21,1,XLP,MF> MDBR JM K SWPWT B NGB L XLP M MDBR B> M >RY NWR>H,L XLP,,,,,,qal,infc,,,,
196,218744,BW>[,MT,Isaiah,21,1,B>,MF> MDBR JM K SWPWT B NGB L XLP M MDBR B> M >RY NWR>H,K SWPWT B NGB M MDBR B> M >RY NWR>H,,M MDBR M >RY NWR>H,0,,,qal,perf,M,M,,
197,1901806,XLP[,1Qisaa,Isaiah,21,1,XLP,MF> DBR JM K SPWT B NGB L XLP M MDBR B> M >RY NWR>H RXWQH,,,,,0,,qal,infc,,,,
198,1901809,BW>[,1Qisaa,Isaiah,21,1,B>,MF> DBR JM K SPWT B NGB L XLP M MDBR B> M >RY NWR>H RXWQH,,,,,0,,qal,ptca,,,,
199,218903,>TH[,MT,Isaiah,21,12,>TH,>MR CMR >TH BQR W GM LJLH >M TB<JWN B<JW CBW >TJW,>TH BQR,BQR,,,,,qal,perf,,,,
200,218911,CWB[,MT,Isaiah,21,12,CBW,>MR CMR >TH BQR W GM LJLH >M TB<JWN B<JW CBW >TJW,CBW,,,,,,qal,impv,,,,
201,218912,>TH[,MT,Isaiah,21,12,>TJW,>MR CMR >TH BQR W GM LJLH >M TB<JWN B<JW CBW >TJW,>TJW,,,,,,qal,impv,,,,
202,1901983,>TH[,1Qisaa,Isaiah,21,12,>TH,>MR CWMR >TH BWQR W GM LJLH >M TB<WN B<W CWBW >TJW,,,,,0,,qal,perf,,,,
203,1901991,CWB[,1Qisaa,Isaiah,21,12,CWBW,>MR CWMR >TH BWQR W GM LJLH >M TB<WN B<W CWBW >TJW,,,,,0,,qal,impv,,,,
204,1901992,>TH[,1Qisaa,Isaiah,21,12,>TJW,>MR CWMR >TH BWQR W GM LJLH >M TB<WN B<W CWBW >TJW,,,,,0,,qal,impv,,,,
205,218927,>TH[,MT,Isaiah,21,14,HTJW,L QR>T YM> HTJW MJM JCBJ >RY TJM> B LXMW QDMW NDD,HTJW MJM,,,,,,hif,impv,,,,
206,1902008,>TH[,1Qisaa,Isaiah,21,14,H>TJW,L QR>T YM> H>TJW MJM JWCBJ >RY TJM> B LXM QDMW NWDD,,,,,0,,hifil,impv,,,,
207,218759,<LH[,MT,Isaiah,21,2,<LJ,XZWT QCH HGD LJ H BWGD BWGD W H CWDD CWDD <LJ <JLM YWRJ MDJ KL >NXTH HCBTJ,<LJ,,,,,,qal,impv,,,,
208,1901826,<LH[,1Qisaa,Isaiah,21,2,<LJ,XZWT QCH HJGD LJ H BWGD BWGD W H CWDD CWDD <LJ <JLM YJRJ MDJ KWL >NXTH HCBTJ,,,,,0,,qal,impv,,,,
209,218782,T<H[,MT,Isaiah,21,4,T<H,T<H LBBJ PLYWT B<TTNJ >T NCP XCQJ FM LJ L XRDH,T<H LBBJ,LBBJ,,,,,qal,perf,,,,
210,1901851,T<H[,1Qisaa,Isaiah,21,4,TW<H,TW<H W LBBJ PLYWT B<TTNJ >T NCP HCQJ FM LJ L XRDH,,,,,0,,qal,ptca,,,,
211,218811,HLK[,MT,Isaiah,21,6,LK,KJ KH >MR >LJ >DNJ LK H<MD H MYPH >CR JR>H JGJD,LK,,,,,,qal,impv,,,,
212,1901883,HLK[,1Qisaa,Isaiah,21,6,LK,KJ KH >MR >LJ >DWNJ LK H<MD H MYPH >CR JR>H W JGJD,,,,,0,,qal,impv,,,,
213,218853,BW>[,MT,Isaiah,21,9,B>,W HNH ZH B> RKB >JC YMD PRCJM W J<N W J>MR NPLH NPLH BBL W KL PSJLJ >LHJH CBR L >RY,W HNH ZH B> RKB >JC YMD PRCJM,ZH RKB >JC YMD PRCJM,,,,,qal,perf,,,,
214,218862,NPL[,MT,Isaiah,21,9,NPLH,W HNH ZH B> RKB >JC YMD PRCJM W J<N W J>MR NPLH NPLH BBL W KL PSJLJ >LHJH CBR L >RY,NPLH,,,,,,qal,perf,,,,
215,218863,NPL[,MT,Isaiah,21,9,NPLH,W HNH ZH B> RKB >JC YMD PRCJM W J<N W J>MR NPLH NPLH BBL W KL PSJLJ >LHJH CBR L >RY,NPLH BBL,BBL,,,,,qal,perf,,,,
216,1901931,BW>[,1Qisaa,Isaiah,21,9,B>,W HNH ZH B> RWKB >JC YMD PRCJM W J<NJ W JW>MR NPLH NPLH BBL W KWL PSJLJ >LWHJH CBRW L >RY,,,,,0,,qal,ptca,,,,
217,1901940,NPL[,1Qisaa,Isaiah,21,9,NPLH,W HNH ZH B> RWKB >JC YMD PRCJM W J<NJ W JW>MR NPLH NPLH BBL W KWL PSJLJ >LWHJH CBRW L >RY,,,,,0,,qal,perf,,,,
218,1901941,NPL[,1Qisaa,Isaiah,21,9,NPLH,W HNH ZH B> RWKB >JC YMD PRCJM W J<NJ W JW>MR NPLH NPLH BBL W KWL PSJLJ >LWHJH CBRW L >RY,,,,,0,,qal,perf,,,,
219,218991,<LH[,MT,Isaiah,22,1,<LJT,MF> GJ> XZJWN MH LK >PW> KJ <LJT KLK L GGWT,KJ <LJT KLK L GGWT,KLK,L GGWT,0,,,qal,perf,L,,,
220,1902075,<LH[,1Qisaa,Isaiah,22,1,<LJTJ,MF> GJ XZWWN M LKJ >PW> KJ <LJTJ KWLK L GGWT,,,,,0,,qal,perf,,,,
221,219200,GLH[,MT,Isaiah,22,14,NGLH,W NGLH B >ZNJ JHWH YB>WT >M JKPR H <WN H ZH LKM <D TMTWN >MR >DNJ JHWH YB>WT,W NGLH B >ZNJ JHWH YB>WT,JHWH YB>WT,,,,,nif,perf,,,,
222,1902293,GLH[,1Qisaa,Isaiah,22,14,NGLH,W NGLH B >WZNJ JHWH YB>WT >M JKPR LKM H <WWN H ZH LKMH <D TMWTWN >MR >DWNJ JHWH YB>WT,,,,,0,,nifal,perf,,,,
223,219223,HLK[,MT,Isaiah,22,15,LK,KH >MR >DNJ JHWH YB>WT LK B> >L H SKN H ZH <L CBN> >CR <L H BJT,LK,,,,,,qal,impv,,,,
224,219224,BW>[,MT,Isaiah,22,15,B>,KH >MR >DNJ JHWH YB>WT LK B> >L H SKN H ZH <L CBN> >CR <L H BJT,B> >L H SKN H ZH <L CBN>,,>L H SKN H ZH <L CBN>,0,,,qal,impv,>L,<L,,
225,1902318,HLK[,1Qisaa,Isaiah,22,15,LK,KH >MR >DWNJ JHWH YB>WT LK BW> >L H SWKN H ZH >L CBN> >CR <L H BJT,,,,,0,,qal,impv,,,,
226,1902319,BW>[,1Qisaa,Isaiah,22,15,BW>,KH >MR >DWNJ JHWH YB>WT LK BW> >L H SWKN H ZH >L CBN> >CR <L H BJT,,,,,0,,qal,impv,,,,
227,219394,MWC[,MT,Isaiah,22,25,TMWC,B JWM H HW> N>M JHWH YB>WT TMWC H JTD H TQW<H B MQWM N>MN W NGD<H W NPLH W NKRT H MF> >CR <LJH KJ JHWH DBR,B JWM H HW> TMWC H JTD,H JTD,,,,,qal,impf,,,,
228,219405,NPL[,MT,Isaiah,22,25,NPLH,B JWM H HW> N>M JHWH YB>WT TMWC H JTD H TQW<H B MQWM N>MN W NGD<H W NPLH W NKRT H MF> >CR <LJH KJ JHWH DBR,W NPLH,,,,,,qal,perf,,,,
229,1902495,MWC[,1Qisaa,Isaiah,22,25,TMWC,B JWM H HW> NW>M JHWH YB>WT TMWC H JTD H TQW<H B MQWM N>MN W NGD<H W NPLH W NKRT H MF> >CR <LJH KJ JHWH DBR,,,,,0,,qal,impf,,,,
230,1902506,NPL[,1Qisaa,Isaiah,22,25,NPLH,B JWM H HW> NW>M JHWH YB>WT TMWC H JTD H TQW<H B MQWM N>MN W NGD<H W NPLH W NKRT H MF> >CR <LJH KJ JHWH DBR,,,,,0,,qal,perf,,,,
231,219023,BRX[,MT,Isaiah,22,3,BRXW,KL QYJNJK NDDW JXD M QCT >SRW KL NMY>JK >SRW JXDW M RXWQ BRXW,M RXWQ BRXW,,,,,,qal,perf,,,,
232,1902108,BRX[,1Qisaa,Isaiah,22,3,BRXW,KWL QYJNJK NDDW JXD M QCT >SWRH KWL NMY>JK >SRW JXDW M RXWQ BRXW,,,,,0,,qal,perf,,,,
233,219088,GLH[,MT,Isaiah,22,8,JGL,W JGL >T MSK JHWDH W TBV B JWM H HW> >L NCQ BJT H J<R,W JGL >T MSK JHWDH,,,,,,piel,wayq,,,,
234,1902177,GLH[,1Qisaa,Isaiah,22,8,JGL,W JGL >T MSK JHWDH W TBV B JWM H HW> >L NCQ BJT H J<R,,,,,0,,piel,wayy,,,,
235,219425,BW>[,MT,Isaiah,23,1,BW>,MF> YR HJLJLW >NJWT TRCJC KJ CDD M BJT M BW> M >RY KTJM NGLH LMW,M BW> M >RY KTJM,,M >RY KTJM,0,,,qal,infc,M,,,
236,219429,GLH[,MT,Isaiah,23,1,NGLH,MF> YR HJLJLW >NJWT TRCJC KJ CDD M BJT M BW> M >RY KTJM NGLH LMW,NGLH LMW,,LMW,0,,,nif,perf,LMW,,,
