,verb_id,lex,scroll,book,chapter,verse,g_cons,hebrew,g_cons_verse,stem,tense,subject,subj_heb,complement,cmpl_heb
421,1910561,BW>[,1Qisaa,Isaiah,43,6,HBJ>W,הביאו ,>WMR L YPWN TNJ W L TJMN >L TKL>J HBJ>W BNJ M RXWQ W BNWTJ M QYWJ H >RY,hifil,impv,,,,
422,1910585,JY>[,1Qisaa,Isaiah,43,8,HWYJ>W,הוציאו ,HWYJ>W <M <W>R <JNJM JC W XRCJM W >WZNJM LMW,hifil,impv,,,,
423,1910599,QBY[,1Qisaa,Isaiah,43,9,NQBYW,נקבצו ,KWL H GW>JM NQBYW JXDJW W J>SPW L>WMJM MJ BHMH W JGJDW ZW>T W RJCWNWT JCMJ<W JTNW <DJHMH W JYDQW W JCMJ<W W JW>MRW >MT,nifal,perf,,,,
424,1910602,>SP[,1Qisaa,Isaiah,43,9,J>SPW,יאספו ,KWL H GW>JM NQBYW JXDJW W J>SPW L>WMJM MJ BHMH W JGJDW ZW>T W RJCWNWT JCMJ<W JTNW <DJHMH W JYDQW W JCMJ<W W JW>MRW >MT,nifal,impf,,,,
425,1911087,QBY[,1Qisaa,Isaiah,44,11,JTQBYW,יתקבצו ,HNH KWL XWBRJW JBWCW W XRCJM HMH M >DM JTQBYW KWLM W <MWDW W PXDW JBWCW JXDJW,hitpael,impf,,,,
426,1911157,LQX[,1Qisaa,Isaiah,44,14,JQX,יקח ,L KRWT LW> >RZJM W JQX TRZH >LWN W J>MY LW> B <YJ J<R NV< >WRN W GCM JGDL,qal,wayy,,,,
427,227615,LQX[,MT,Isaiah,44,15,JQX,יִּקַּ֤ח ,W HJH L >DM L B<R W JQX MHM W JXM >P JFJQ W >PH LXM >P JP<L >L W JCTXW <FHW PSL W JSGD LMW,qal,wayq,,,MHM,מֵהֶם֙ 
428,1911180,LQX[,1Qisaa,Isaiah,44,15,JQX,יקח ,W HGH L >DM L B<R W JQX MHMH W JXWM >P JFJQ W >PH LXM >W JP<L >L W JCTXW <FHW PSL W JSGWD LMW,qal,wayy,,,,
429,227689,CWB[,MT,Isaiah,44,19,JCJB,יָשִׁ֣יב ,W L> JCJB >L LBW W L> D<T W L> TBWNH L >MR XYJW FRPTJ BMW >C W >P >PJTJ <L GXLJW LXM >YLH BFR W >KL W JTRW L TW<BH ><FH L BWL <Y >SGWD,hif,impf,,,>L LBW,אֶל־לִבֹּ֗ו 
430,1911262,CWB[,1Qisaa,Isaiah,44,19,JCJB,ישיב ,W LW> JCJB >L LBW W LW> D<T W LW> TBWNH L >MWR L >MWR XYJW FRPTJ BMW >C W >P >PJTJ <L GXLJW LXM W >YLH BFR W >WKLH W JTRW L TW<BWT ><FH L BLWJ <Y >SGWD,hifil,impf,,,,
431,227766,CWB[,MT,Isaiah,44,22,CWBH,שׁוּבָ֥ה ,MXJTJ K <B PC<JK W K <NN XV>WTJK CWBH >LJ KJ G>LTJK,qal,impv,,,>LJ,אֵלַ֖י 
432,1911339,CWB[,1Qisaa,Isaiah,44,22,CWBH,שוב׳ה ,MXJTJ K <B PC<KH W K <NN XV>WTJKH CWBH >LJ KJ> G>LTJKH,qal,impv,,,,
433,227821,CWB[,MT,Isaiah,44,25,MCJB,מֵשִׁ֧יב ,MPR >TWT BDJM W QSMJM JHWLL MCJB XKMJM >XWR W D<TM JFKL,hif,ptca,,,>XWR,אָחֹ֖ור 
434,1911399,CWB[,1Qisaa,Isaiah,44,25,MCJB,משיב ,MPR >WTWT BDJM W QSMJM JHWLL MCJB XKMJM >XWR W D<TM JSKL,hifil,ptca,,,>XWR,אָחֹ֖ור 
435,1911019,BW>[,1Qisaa,Isaiah,44,7,TBW>JNH,תבואינה ,W MJ> KMWNJ JQR> W JGJDH W J<RWKHH LW> M FJMW <M <WLM W >WTJWT JW>MR >CR TBW>JNH JGJDW LMW,qal,impf,,,,
436,228114,<BR[,MT,Isaiah,45,14,J<BRW,יַעֲבֹ֨רוּ֙ ,KH >MR JHWH JGJ< MYRJM W SXR KWC W SB>JM >NCJ MDH <LJK J<BRW W LK JHJW >XRJK JLKW B ZQJM J<BRW W >LJK JCTXWW >LJK JTPLLW >K BK >L W >JN <WD >PS >LHJM,qal,impf,JGJ< MYRJM W SXR KWC W SB>JM >NCJ MDH,יְגִ֨יעַ מִצְרַ֥יִם וּֽסְחַר־כּוּשׁ֮ וּסְבָאִים֮ אַנְשֵׁ֣י מִדָּה֒ ,<LJK,עָלַ֤יִךְ 
437,228119,HLK[,MT,Isaiah,45,14,JLKW,יֵלֵ֔כוּ ,KH >MR JHWH JGJ< MYRJM W SXR KWC W SB>JM >NCJ MDH <LJK J<BRW W LK JHJW >XRJK JLKW B ZQJM J<BRW W >LJK JCTXWW >LJK JTPLLW >K BK >L W >JN <WD >PS >LHJM,qal,impf,,,>XRJK,אַחֲרַ֣יִךְ 
438,1911707,<BR[,1Qisaa,Isaiah,45,14,J<BWRW,יעבורו ,KWH >MR JHWH JGJ< MYRJM W SXR KWC SB>JM >NCJ MDWT <LJK J<BWRW W LK JHJW >XRJK JLKW B ZQJM J<BWRW W >LJKJ JCTXWWH W >LJKJ JTPLLW >K BKJ >L W >JN <WD >PS >LWHJM,qal,impf,,,,
439,1911712,HLK[,1Qisaa,Isaiah,45,14,JLKW,ילכו ,KWH >MR JHWH JGJ< MYRJM W SXR KWC SB>JM >NCJ MDWT <LJK J<BWRW W LK JHJW >XRJK JLKW B ZQJM J<BWRW W >LJKJ JCTXWWH W >LJKJ JTPLLW >K BKJ >L W >JN <WD >PS >LWHJM,qal,impf,,,,
440,1911715,<BR[,1Qisaa,Isaiah,45,14,J<BWRW,יעבורו ,KWH >MR JHWH JGJ< MYRJM W SXR KWC SB>JM >NCJ MDWT <LJK J<BWRW W LK JHJW >XRJK JLKW B ZQJM J<BWRW W >LJKJ JCTXWWH W >LJKJ JTPLLW >K BKJ >L W >JN <WD >PS >LWHJM,qal,impf,,,,
441,1911746,HLK[,1Qisaa,Isaiah,45,16,JLKW,ילכו ,BWCW W GM NKLMW KWLMH JXDJW W JLKW B KLMH XWRCJ YWRJM,qal,impf,,,,
442,1911488,HLK[,1Qisaa,Isaiah,45,2,>LK,אלך ,>NJ L PNJKH >LK W HRRJM J>WCR DLTWT NXWCH >CBWR W BRJXJ BRZL >GD<,qal,impf,,,,
443,1911821,QBY[,1Qisaa,Isaiah,45,20,HQBYW,הקבצו ,HQBYW W BW>W HTNGCW W >TJW PLJVJ H GW>JM LW> JD<W H NWF>JM >T <Y PSLMH W MTPLLJM >L >L LW> JWCJ<,nifal,impv,,,,
444,1911823,BW>[,1Qisaa,Isaiah,45,20,BW>W,בואו ,HQBYW W BW>W HTNGCW W >TJW PLJVJ H GW>JM LW> JD<W H NWF>JM >T <Y PSLMH W MTPLLJM >L >L LW> JWCJ<,qal,impv,,,,
445,1911824,NGC[,1Qisaa,Isaiah,45,20,HTNGCW,התנגשו ,HQBYW W BW>W HTNGCW W >TJW PLJVJ H GW>JM LW> JD<W H NWF>JM >T <Y PSLMH W MTPLLJM >L >L LW> JWCJ<,hitpael,impv,,,,
446,1911846,NGC[,1Qisaa,Isaiah,45,21,HGJCW,הגישו ,HGJDW W HGJCW >P JW<YW JXDJW MJ> HCMJ< ZW>T M QDM M >Z HGJDH H LW> >NJ JHWH W >JN <WD >LWHJM M BL<DJ >L YDJQ W MWCJ< W >JN ZWLTJ,hifil,impv,,,,
447,228286,JY>[,MT,Isaiah,45,23,JY>,יָצָ֨א ,BJ NCB<TJ JY> M PJ YDQH DBR W L> JCWB KJ LJ TKR< KL BRK TCB< KL LCWN,qal,perf,DBR,דָּבָ֖ר ,M PJ,מִפִּ֧י 
448,1911892,JY>[,1Qisaa,Isaiah,45,23,JY>,יצא ,BJ> NCB<TJ JY> M PJ> YDQH DBR W LW> JCWB KJ> LJ> TKR< KWL BJRK W TCB< KWL LCWN,qal,perf,,,,
449,1911899,CWB[,1Qisaa,Isaiah,45,23,JCWB,ישוב ,BJ> NCB<TJ JY> M PJ> YDQH DBR W LW> JCWB KJ> LJ> TKR< KWL BJRK W TCB< KWL LCWN,qal,impf,,,,
450,228311,BW>[,MT,Isaiah,45,24,JBW>,יָבֹ֣וא ,>K B JHWH LJ >MR YDQWT W <Z <DJW JBW> W JBCW KL H NXRJM BW,qal,impf,,,<DJW,עָדָיו֙ 
451,1911919,BW>[,1Qisaa,Isaiah,45,24,JBW>W,יבואו ,>K B JHWH LJ> J>MR YDQWT W <WZ <DJW JBW>W JBWCW KWL H NXRJM BW,qal,impf,,,,
452,1912123,QRB[,1Qisaa,Isaiah,46,13,QRWBH,קרובה ,QRWBH YDQTJ W LW> TRXQ W TCW<TJ W LW> T>XR NTTJ B YJWN TCW<H W L JFR>L TP>RTJ,,,,,,
453,228356,HLK[,MT,Isaiah,46,2,HLKH,הָלָֽכָה׃ ס ,QRSW KR<W JXDW L> JKLW MLV MF> W NPCM B CBJ HLKH,qal,perf,NPCM,נַפְשָׁ֖ם ,B CBJ,בַּשְּׁבִ֥י 
454,1911961,HLK[,1Qisaa,Isaiah,46,2,HLKW,הלכו ,QRSW KR<W JXDJW W LW> JWKLW MLV MF> W NPCMH B CBJ HLKW,qal,perf,,,,
455,228449,CWB[,MT,Isaiah,46,8,HCJBW,הָשִׁ֥יבוּ ,ZKRW Z>T W HT>CCW HCJBW PWC<JM <L LB,hif,impv,,,<L LB,עַל־לֵֽב׃ 
456,1912059,CWB[,1Qisaa,Isaiah,46,8,HCJBW,השיבו ,ZKWRW ZW>T W HT>WCCW HCJBW PWC<JM <L LB,hifil,impv,,,<L LB,עַל־לֵֽב׃ 
457,1912142,JRD[,1Qisaa,Isaiah,47,1,RDJ,רדי ,RDJ W CBJ <L <PR BTWLT BT BBL CBJ <L H >RY >JN KS> BT KFDJJM KJ> LW> TWSJPJ W QR>W LK RKH W <NWGH,qal,impv,,,,
458,1912314,CWB[,1Qisaa,Isaiah,47,10,CWBBTK,שובבת׳ך ,W TBVXJ B D<TK >MRTJ >JN RW>NJ XKMTK W D<TK HJ>H CWBBTK W TW>MRJ B LBBK >NJ W >PSJ <WD,polel,perf,,,,
459,228695,BW>[,MT,Isaiah,47,11,B>,בָ֧א ,W B> <LJK R<H L> TD<J CXRH W TPL <LJK HWH L> TWKLJ KPRH W TB> <LJK PT>M CW>H L> TD<J,qal,perf,R<H,רָעָ֗ה ,<LJK,עָלַ֣יִךְ 
460,228702,NPL[,MT,Isaiah,47,11,TPL,תִפֹּ֤ל ,W B> <LJK R<H L> TD<J CXRH W TPL <LJK HWH L> TWKLJ KPRH W TB> <LJK PT>M CW>H L> TD<J,qal,impf,HWH,הֹוָ֔ה ,<LJK,עָלַ֨יִךְ֙ 
461,228709,BW>[,MT,Isaiah,47,11,TB>,תָבֹ֨א ,W B> <LJK R<H L> TD<J CXRH W TPL <LJK HWH L> TWKLJ KPRH W TB> <LJK PT>M CW>H L> TD<J,qal,impf,CW>H,שֹׁואָ֖ה ,<LJK,עָלַ֧יִךְ 
462,1912325,BW>[,1Qisaa,Isaiah,47,11,B>H,באה ,W B>H <LJK R<H W LW> TD<J CXRH W TPWL <LJK HWJH LW> TWKLJ L KPRH W TBW> <LJK PT>WM C>H W LW> TD<J,qal,perf,,,,
463,1912333,NPL[,1Qisaa,Isaiah,47,11,TPWL,תפול ,W B>H <LJK R<H W LW> TD<J CXRH W TPWL <LJK HWJH LW> TWKLJ L KPRH W TBW> <LJK PT>WM C>H W LW> TD<J,qal,impf,,,,
464,1912341,BW>[,1Qisaa,Isaiah,47,11,TBW>,תבוא ,W B>H <LJK R<H W LW> TD<J CXRH W TPWL <LJK HWJH LW> TWKLJ L KPRH W TBW> <LJK PT>WM C>H W LW> TD<J,qal,impf,,,,
465,228754,BW>[,MT,Isaiah,47,13,JB>W,יָבֹ֖אוּ ,NL>JT B RB <YTJK J<MDW N> W JWCJ<K HBRW CMJM H XZJM B KWKBJM MWDJ<M L XDCJM M >CR JB>W <LJK,qal,impf,,,<LJK,עָלָֽיִךְ׃ 
466,1912387,BW>[,1Qisaa,Isaiah,47,13,JBW>,יבוא ,K RWB <YTK J<MWDW N> W JWCJ<WK XWBRJ CMJM W H XWZJM B KWKBJM MWD<JM L XRDJM M >CR JBW> <LJHMH,qal,impf,,,,
467,1912168,LQX[,1Qisaa,Isaiah,47,2,QXJ,קחי ,QXJ RXJM W VXNJ QMX GLJ YMTK XFWPJ CWLJK GLJ CWQ <BWRJ NHRWT,qal,impv,,,,
468,1912173,GLH[,1Qisaa,Isaiah,47,2,GLJ,גלי ,QXJ RXJM W VXNJ QMX GLJ YMTK XFWPJ CWLJK GLJ CWQ <BWRJ NHRWT,piel,impv,,,,
469,1912177,GLH[,1Qisaa,Isaiah,47,2,GLJ,גלי ,QXJ RXJM W VXNJ QMX GLJ YMTK XFWPJ CWLJK GLJ CWQ <BWRJ NHRWT,piel,impv,,,,
470,1912179,<BR[,1Qisaa,Isaiah,47,2,<BWRJ,עבורי ,QXJ RXJM W VXNJ QMX GLJ YMTK XFWPJ CWLJK GLJ CWQ <BWRJ NHRWT,qal,impv,,,,
471,1912204,BW>[,1Qisaa,Isaiah,47,5,BW>J,בואי ,CBJ DMMH W BW>J B XWCK BT KFDJJM KJ> LW> TWSJPJ W QR>W LK GBWRT MMLKWT,qal,impv,,,,
472,228652,BW>[,MT,Isaiah,47,9,TB>NH,תָבֹאנָה֩ ,W TB>NH LK CTJ >LH RG< B JWM >XD CKWL W >LMN K TMM B>W <LJK B RB KCPJK B <YMT XBRJK M>D,qal,impf,CTJ >LH CKWL W >LMN,שְׁתֵּי־אֵ֥לֶּה שְׁכֹ֣ול וְאַלְמֹ֑ן ,LK,לָּ֨ךְ 
473,228665,BW>[,MT,Isaiah,47,9,B>W,בָּ֣אוּ ,W TB>NH LK CTJ >LH RG< B JWM >XD CKWL W >LMN K TMM B>W <LJK B RB KCPJK B <YMT XBRJK M>D,qal,perf,,,<LJK,עָלַ֔יִךְ 
474,1912280,BW>[,1Qisaa,Isaiah,47,9,TBW>JNH,תבואינה ,W TBW>JNH LK CTJ >LH RG< B JWM >XD CKWL W >LMNH K TWMM B>W <LJK B RWB KCPJK B <YMT XWBRJK MW>DH,qal,impf,,,,
475,1912293,BW>[,1Qisaa,Isaiah,47,9,B>W,באו ,W TBW>JNH LK CTJ >LH RG< B JWM >XD CKWL W >LMNH K TWMM B>W <LJK B RWB KCPJK B <YMT XWBRJK MW>DH,qal,perf,,,,
476,228804,JY>[,MT,Isaiah,48,1,JY>W,יָצָ֑אוּ ,CM<W Z>T BJT J<QB H NQR>JM B CM JFR>L W M MJ JHWDH JY>W H NCB<JM B CM JHWH W B >LHJ JFR>L JZKJRW L> B >MT W L> B YDQH,qal,perf,,,M MJ JHWDH,מִמֵּ֥י יְהוּדָ֖ה 
477,1912440,JY>[,1Qisaa,Isaiah,48,1,JY>W,יצאו ,CM<W ZW>T BJT J<QWB H NQR>JM B CM JFR>L W M MJ JHWDH JY>W H NCB<JM B CM JHWH W B >LWHJ JFR>L JZKJRW LW> B >MT W LW> B YDQH,qal,perf,,,M MJ JHWDH,מִמֵּ֥י יְהוּדָ֖ה 
478,1912646,QBY[,1Qisaa,Isaiah,48,14,JQBYW,יקבצו ,JQBYW KWLM W JCM<W MJ BHM W JGJD >T >LH JHWH >WHBJ W JFH XPYJ B BBL ZRW<W KFDJJM,nifal,impf,,,,
479,1912672,BW>[,1Qisaa,Isaiah,48,15,HBJ>WTJHW,הביאותי׳הו ,>NJ >NJ DBRTJ >P QR>TJ W HBJ>WTJHW W HYLJXH DRKWHJ,hifil,perf,,,,
480,229023,QRB[,MT,Isaiah,48,16,QRBW,קִרְב֧וּ ,QRBW >LJ CM<W Z>T L> M R>C B STR DBRTJ M <T HJWTH CM >NJ W <TH >DNJ JHWH CLXNJ W RWXW,qal,impv,,,>LJ,אֵלַ֣י 
481,1912677,QRB[,1Qisaa,Isaiah,48,16,QRWBW,קרובו ,QRWBW >LJ W CM<W ZW>T LW> M RWC B STR DBRTJ B <T HJWTH CMH >NJ W <TH >DWNJ JHWH CLXNJ W RWXW,qal,impv,,,,
482,1912698,CLX[,1Qisaa,Isaiah,48,16,CLXNJ,שלח׳ני ,QRWBW >LJ W CM<W ZW>T LW> M RWC B STR DBRTJ B <T HJWTH CMH >NJ W <TH >DWNJ JHWH CLXNJ W RWXW,qal,perf,,,,
483,1912718,HLK[,1Qisaa,Isaiah,48,17,TLK,תלך ,KWH >MR JHWH GW>LKH QDWC JFR>L >NJ JHWH >LWHJKH MLMDKH L HW<JL HDRJKH B DRK >CR TLK BH,qal,impf,,,,
484,229098,JY>[,MT,Isaiah,48,20,Y>W,צְא֣וּ ,Y>W M BBL BRXW M KFDJM B QWL RNH HGJDW HCMJ<W Z>T HWYJ>WH <D QYH H >RY >MRW G>L JHWH <BDW J<QB,qal,impv,,,M BBL,מִבָּבֶל֮ 
485,229110,JY>[,MT,Isaiah,48,20,HWYJ>WH,הֹוצִיא֖וּהָ ,Y>W M BBL BRXW M KFDJM B QWL RNH HGJDW HCMJ<W Z>T HWYJ>WH <D QYH H >RY >MRW G>L JHWH <BDW J<QB,hif,impv,,,<D QYH H >RY,עַד־קְצֵ֣ה הָאָ֑רֶץ 
486,1912757,JY>[,1Qisaa,Isaiah,48,20,Y>W,צאו ,Y>W M BBL BRXW M KFDJJM B QWL RWNH HGJDW W HCMJ<W ZW>T <D QYWJ H >RY >MRW G>L JHWH >T <BDW J<QWB,qal,impv,,,,
487,1912786,HLK[,1Qisaa,Isaiah,48,21,HWLJKW,הוליכ׳ו ,W LW> YM>W B XRBWT HWLJKW MJM M YWR HZJB LMW W JBQ< YWR W JZWBW MJM,hifil,perf,,,,
488,228844,JY>[,MT,Isaiah,48,3,JY>W,יָצְא֖וּ ,H R>CNWT M >Z HGDTJ W M PJ JY>W W >CMJ<M PT>M <FJTJ W TB>NH,qal,perf,,,M PJ,מִפִּ֥י 
489,1912482,JY>[,1Qisaa,Isaiah,48,3,JY>H,יצאה ,H RJCWNWT M >Z HGDTJ W M PJ JY>H W >CMJ<M PT>WM <FJTJ W TBW>JNH,qal,perf,,,M PJ,מִפִּ֥י 
490,1912511,BW>[,1Qisaa,Isaiah,48,5,TBW>,תבוא ,W >GJDH LKH M >Z B VRM TBW> HCM<TJKH PN TW>MR <YBJ <FM PSLJ W NSKJ YWM,qal,impf,,,,
491,229372,BW>[,MT,Isaiah,49,12,JB>W,יָבֹ֑אוּ ,HNH >LH M RXWQ JB>W W HNH >LH M YPWN W M JM W >LH M >RY SJNJM,qal,impf,>LH,אֵ֕לֶּה ,M RXWQ,מֵרָחֹ֖וק 
492,1913051,BW>[,1Qisaa,Isaiah,49,12,JBW>W,יבואו ,HNH >LH M RXWQ JBW>W W HNH >LH M YPWN W M JM W >LH M >RY SWNJJM,qal,impf,,,M RXWQ,מֵרָחֹ֖וק 
493,229438,JY>[,MT,Isaiah,49,17,JY>W,יֵצֵֽאוּ׃ ,MHRW BNJK MHRSJK W MXRBJK MMK JY>W,qal,impf,MHRSJK W MXRBJK,מְהָֽרְסַ֥יִךְ וּמַחֲרִבַ֖יִךְ ,MMK,מִמֵּ֥ךְ 
494,1913124,JY>[,1Qisaa,Isaiah,49,17,JY>W,יצאו ,MHRW BWNJK MHWRSJK W MXRJBJK MMK JY>W,qal,impf,,,,
495,229446,BW>[,MT,Isaiah,49,18,B>W,בָֽאוּ־,F>J SBJB <JNJK W R>J KLM NQBYW B>W LK XJ >NJ N>M JHWH KJ KLM K <DJ TLBCJ W TQCRJM K KLH,qal,perf,,,LK,לָ֑ךְ 
496,1913132,QBY[,1Qisaa,Isaiah,49,18,NQBYW,נקבצו ,S>J SBJB <JNJK W R>J KWLM NQBYW B>W LKJ XJ >NJ NW>M JHWH KJ> KWLM K <DJ TLBCJ W TQCRJM K KLH,nifal,perf,,,,
497,1913133,BW>[,1Qisaa,Isaiah,49,18,B>W,באו ,S>J SBJB <JNJK W R>J KWLM NQBYW B>W LKJ XJ >NJ NW>M JHWH KJ> KWLM K <DJ TLBCJ W TQCRJM K KLH,qal,perf,,,,
498,1913195,GLH[,1Qisaa,Isaiah,49,21,GWLH,גולה ,W >MRT B LBBK MJ> JLD LJ >T >LH W >NJ CKWLH W GLMWDH W GWLH W SRH >LH MJ> GDL HNH >NJ NC>RTJ L BDJ >LH >JPW HMH,qal,ptca,,,,
499,1913226,BW>[,1Qisaa,Isaiah,49,22,HBJ>W,הביאו ,KJ> KWH >MR JHWH HNH >F> >L GW>JM JDJ W >L H <MJM >RJM NSJ W HBJ>W BNJK B XWYN W BNWTJK <L KTP TNFNH,hifil,perf,,,,
500,229570,LQX[,MT,Isaiah,49,24,JQX,יֻקַּ֥ח ,H JQX M GBWR MLQWX W >M CBJ YDJQ JMLV,hof,impf,MLQWX,מַלְקֹ֑וחַ ,M GBWR,מִגִּבֹּ֖ור 
501,1913262,LQX[,1Qisaa,Isaiah,49,24,JQXW,יקחו ,H JQXW M GBWR MLQWX >M CBJ <RJY JMLV,qal,impf,,,,
502,1913278,LQX[,1Qisaa,Isaiah,49,25,JLQX,ילקח ,KJ> KWH >MR JHWH GM MLQWX GBWR JLQX W CWBJ <RJY JMLV W >T RWBJK >NWKJ >RJB W >T BNJK >NWKJ >WCJ<,nifal,impf,,,,
503,229219,CWB[,MT,Isaiah,49,5,CWBB,שֹׁובֵ֤ב ,W <TH >MR JHWH JYRJ M BVN L <BD LW L CWBB J<QB >LJW W JFR>L L> J>SP W >KBD B <JNJ JHWH W >LHJ HJH <ZJ,piel,infc,,,>LJW,אֵלָ֔יו 
504,229225,>SP[,MT,Isaiah,49,5,J>SP,יֵאָסֵ֑ף ,W <TH >MR JHWH JYRJ M BVN L <BD LW L CWBB J<QB >LJW W JFR>L L> J>SP W >KBD B <JNJ JHWH W >LHJ HJH <ZJ,nif,impf,JFR>L,יִשְׂרָאֵ֖ל ,L>,לֹ֣ו 
505,1912889,CWB[,1Qisaa,Isaiah,49,5,CWBB,שובב ,W <TH >MR JHWH JWYRK M BVN L <BD LW L CWBB J<QWB >LJW W JFR>L LW J>SP W >KBDH B <JNJ JHWH W >LWHJ HJH <ZRJ,polel,infc,,,,
506,1912895,>SP[,1Qisaa,Isaiah,49,5,J>SP,יאסף ,W <TH >MR JHWH JWYRK M BVN L <BD LW L CWBB J<QWB >LJW W JFR>L LW J>SP W >KBDH B <JNJ JHWH W >LWHJ HJH <ZRJ,nifal,impf,,,,
507,1912922,CWB[,1Qisaa,Isaiah,49,6,HCJB,השיב ,W JW>MR NQL M HJWTKH LJ <BD L HQJM >T CBVJ JFR>L W NYJRJ J<QWB L HCJB W NTTJK L >WR GW>JM L HJWT JCW<TJ <D QYWJ H >RY,hifil,infc,,,,
508,1912998,JY>[,1Qisaa,Isaiah,49,9,Y>W,צאו ,L >MWR L >SWRJM Y>W W L >CR B XWCK HGLW <L KWL HRJM JR<W W B KWL CP>JM MR<JTM,qal,impv,,,,
509,1913004,GLH[,1Qisaa,Isaiah,49,9,HGLW,הגלו ,L >MWR L >SWRJM Y>W W L >CR B XWCK HGLW <L KWL HRJM JR<W W B KWL CP>JM MR<JTM,nifal,impv,,,,
510,1896489,GLH[,1Qisaa,Isaiah,5,13,GLH,גלה ,L KN GLH <MJ M BLJ D<T W KBWDJ MTJ R<B W HMWNW YXH YM>,qal,perf,,,,
511,1896515,JRD[,1Qisaa,Isaiah,5,14,JRD,ירד ,L KN HRXJBH C>WL NPCH W P<RH PJH L BLJ XWQ W JRD HDRH W HMWNH W C>WNH W <LZ BH,qal,perf,,,,
512,1896670,<LH[,1Qisaa,Isaiah,5,24,J<LH,יעלה ,L KN K >KL QC LCWN >C W >C LWHBT JRPH CRCM K MQ JHJH W PRXM K >BQ J<LH KJ> M>SW >T TWRT JHWH YB>WT W >T >MRT QDWC JFR>L N>YW,qal,impf,,,,
513,1896713,CWB[,1Qisaa,Isaiah,5,25,CB,שב ,<L KN XRH >P JHWH B <MW W JV JDJW <LJW W JKHW W JRGZW H HRJM W THJH NBLTM K SWXH B QRB XWYWT B KWL Z>WT LW> CB >PW W <WD JDJW NVWJH,qal,perf,,,,
514,1896738,BW>[,1Qisaa,Isaiah,5,26,JBW>,יבוא ,W NF> NS L GW>JM M RXWQ W CRQ LW> M QYH H >RY W HNH MHRH QL JBW>,qal,impf,,,,
515,1896341,SWR[,1Qisaa,Isaiah,5,5,>SJR,אסיר ,W >TH >WDJ< N> >TKMH >T >CR >NJ <WF> L KRMJ >SJR MSWKTW W JHJH B<R PRY GDRW W JHJH L MRMS,hifil,impf,,,,
516,1896363,<LH[,1Qisaa,Isaiah,5,6,<LH,עלה ,W >CJTHW BTH W LW> JZMR W LW> J<DR W <LH CMJR W CJT W <L H <BJM >YWH M HMVJR <LJW MVR,qal,perf,,,,
517,213573,QRB[,MT,Isaiah,5,8,JQRJBW,יַקְרִ֑יבוּ ,HWJ MGJ<J BJT B BJT FDH B FDH JQRJBW <D >PS MQWM W HWCBTM L BDKM B QRB H >RY,hif,impf,,,B FDH,בְשָׂדֶ֖ה 
518,1896409,QRB[,1Qisaa,Isaiah,5,8,JQRJBW,יקריבו ,HWJ MGJ<J BJT BJT FDH B FDH JQRJBW <D >PS MQWM W JCTM L BDKM B QRB H >RY,hifil,impf,,,,
519,1913327,CLX[,1Qisaa,Isaiah,50,1,CLXTJH,שלחתי׳ה ,KWH >MR JHWH >J ZH SPR KRJTWT >MKMH >CR CLXTJH >W MJ M NWCJ >CR MKRTJ >TKMH LW HNH B <WWNWTJKMH NMKRTMH W B PC<JKMH CWLXH >MKMH,piel,perf,,,,
520,1913343,CLX[,1Qisaa,Isaiah,50,1,CWLXH,שולחה ,KWH >MR JHWH >J ZH SPR KRJTWT >MKMH >CR CLXTJH >W MJ M NWCJ >CR MKRTJ >TKMH LW HNH B <WWNWTJKMH NMKRTMH W B PC<JKMH CWLXH >MKMH,pual,perf,,,,
521,1913530,HLK[,1Qisaa,Isaiah,50,11,LKW,לכו ,HNH KWLM QWDXJ >C M>ZRJ ZJQWT LKW B >WR >CKMH W B ZJQWT B<RTMH M JDJ HJJTH ZW>T LKMH L M<YBH TCKBW,qal,impv,,,,
522,1913347,BW>[,1Qisaa,Isaiah,50,2,B>TJ,באתי ,MDW< B>TJ W >JN >JC QR>TJ W >JN <WNH H QYWR QYRH JDJ M PDWT >M >JN BJ KWX L HYJL HNH B G<RTJ >XRJB JM >FJM NHRWT MDBR TJBC DGTM M >JN MJM W TMWT B YM>,qal,perf,,,,
523,229785,NGC[,MT,Isaiah,50,8,JGC,יִגַּ֥שׁ ,QRWB MYDJQJ MJ JRJB >TJ N<MDH JXD MJ B<L MCPVJ JGC >LJ,qal,impf,,,>LJ,אֵלָֽי׃ 
524,1913481,NGC[,1Qisaa,Isaiah,50,8,JGC,יגש ,QRWB MYDJQJ MJ JRJB >TJ N<MWDH JXDJW MJ B<L MCPVJ JGC >LJ,qal,impf,,,,
525,1913754,<BR[,1Qisaa,Isaiah,51,10,<BWR,עבור ,H LW> >TJ HJ>H H MXRBT JM MJ THWM RB> H FMH B M<MQJ JM DRK L <BWR G>WLJM,qal,infc,,,,
526,230059,BW>[,MT,Isaiah,51,11,B>W,בָ֤אוּ ,W PDWJJ JHWH JCWBWN W B>W YJWN B RNH W FMXT <WLM <L R>CM FFWN W FMXH JFJGWN NSW JGWN W >NXH,qal,perf,,,YJWN,צִיֹּון֙ 
527,1913762,CWB[,1Qisaa,Isaiah,51,11,JCWBW,ישובו ,W PWL W PZWRJ JHWH JCWBW W B>W YJWN B RWNH W FMXT <WLM <L RW>CJHMH FFWN W FMXH JFJGW W NS JGWN W >NXH,qal,impf,,,,
