verb_id,lex,scroll,book,chapter,verse_num,gcons_verb,gcons_verse,sign_info,stem,tense,gcons_clause,subject,complement,cmpl_lex,cmpl_translation,dir_he,cmpl_constr,cmpl_nt,cmpl_anim,cmpl_det,cmpl_indiv,cmpl_complex,motion_type,preposition_1,preposition_2,preposition_3,preposition_4,preposition_5,preposition_6,preposition_7,comments
1979845,<LH[,4Q30,Deuteronomy,10,1,<LH,B <T H HW> >MR JHWH >LJ PSL LK CNJ LWXT >BNJM H R>CWNJM W <LH >LJ H HRH W <FJT LK >RWN <Y,0 00 0 000 000 0000 000 000 00 000 0000 00000 0 0000000 0 000 000 0 000 0 0000 00 0000 00,qal,impv,W <LH >LJ H HRH,,H HRH,H HR/,on the mountain,1,dir-he,topo,inanim,det,subs,simple,factive,,,,,,,,
99178,<LH[,MT,Deuteronomy,10,3,><L,W ><F >RWN <YJ CVJM W >PSL CNJ LXT >BNJM K R>CNJM W ><L H HRH W CNJ H LXT B JDJ,,qal,wayq,W ><L H HRH,,H HRH,H HR/,to the mountain,1,dir-he,topo,inanim,det,subs,simple,factive,,,,,,,,
99221,PNH[,MT,Deuteronomy,10,5,>PN,W >PN W >RD MN H HR W >FM >T H LXT B >RWN >CR <FJTJ W JHJW CM K >CR YWNJ JHWH,,qal,wayq,W >PN,,no complement,no complement,,,,,,,,,,,,,,,,,
99223,JRD[,MT,Deuteronomy,10,5,>RD,W >PN W >RD MN H HR W >FM >T H LXT B >RWN >CR <FJTJ W JHJW CM K >CR YWNJ JHWH,,qal,wayq,W >RD MN H HR,,MN H HR,MN H HR/,from the mountain,0,prep,topo,inanim,det,subs,simple,factive,MN,,,,,,,
99247,NS<[,MT,Deuteronomy,10,6,NS<W,W BNJ JFR>L NS<W M B>RT_BNJ_J<QN MWSRH CM MT >HRN W JQBR CM W JKHN >L<ZR BNW TXTJW,,qal,perf,W BNJ JFR>L NS<W M B>RT_BNJ_J<QN MWSRH,BNJ JFR>L,M B>RT_BNJ_J<QN,MN B>RT_BNJ_J<QN/,from Beeroth Bene-jaakan,0,prep,topo,inanim,det,nmpr,complex,factive,MN,,,,,,,
99247,NS<[,MT,Deuteronomy,10,6,NS<W,W BNJ JFR>L NS<W M B>RT_BNJ_J<QN MWSRH CM MT >HRN W JQBR CM W JKHN >L<ZR BNW TXTJW,,qal,perf,W BNJ JFR>L NS<W M B>RT_BNJ_J<QN MWSRH,BNJ JFR>L,MWSRH,MWSRH=/,to Moserah,0,vc,topo,inanim,det,nmpr,simple,factive,,,,,,,,
1979880,NS<[,4Q30,Deuteronomy,10,6,NS<W,W BNJ JFR>L NS<W M B>RT BNJ J<QN MWSRH CM MT >HRN W JQBR CM W JKHN >L<ZR BNW TXTJW,0 000 00000 0000 0 0000 000 0000 00000 00 00 0000 0 0000 00 0 0000 00000 000 00000,qal,perf,W BNJ JFR>L NS<W M B>RT BNJ J<QN MWSRH,BNJ JFR>L,M B>RT BNJ J<QN,MN B>RT_BNJ_J<QN/,from Beeroth Bene-jaakan,0,prep,topo,inanim,det,nmpr,complex,factive,,,,,,,,
1979880,NS<[,4Q30,Deuteronomy,10,6,NS<W,W BNJ JFR>L NS<W M B>RT BNJ J<QN MWSRH CM MT >HRN W JQBR CM W JKHN >L<ZR BNW TXTJW,0 000 00000 0000 0 0000 000 0000 00000 00 00 0000 0 0000 00 0 0000 00000 000 00000,qal,perf,W BNJ JFR>L NS<W M B>RT BNJ J<QN MWSRH,BNJ JFR>L,MWSRH,MWSRH=/,to Moserah,0,vc,topo,inanim,det,nmpr,simple,factive,,,,,,,,
99264,NS<[,MT,Deuteronomy,10,7,NS<W,M CM NS<W H GDGDH W MN H GDGDH JVBTH >RY NXLJ MJM,,qal,perf,M CM NS<W H GDGDH,,M CM,MN CM,from there,0,prep,adv,inanim,det,adv,simple,factive,MN,,,,,,,
99264,NS<[,MT,Deuteronomy,10,7,NS<W,M CM NS<W H GDGDH W MN H GDGDH JVBTH >RY NXLJ MJM,,qal,perf,M CM NS<W H GDGDH,,H GDGDH,H GDGD/,to Gudgodah,1,dir-he,topo,inanim,det,nmpr,simple,factive,,,,,,,,
1979900,NS<[,4Q30,Deuteronomy,10,7,NS<W,M CM NS<W H GDGDH W MN H GDGDH JVBTH >RY NXLJ MJM,0 00 0000 0 00000 0 00 0 00000 00000 000 0000 000,qal,perf,M CM NS<W H GDGDH,,M CM,MN CM,from there,0,prep,adv,inanim,det,adv,simple,factive,MN,,,,,,,
1979900,NS<[,4Q30,Deuteronomy,10,7,NS<W,M CM NS<W H GDGDH W MN H GDGDH JVBTH >RY NXLJ MJM,0 00 0000 0 00000 0 00 0 00000 00000 000 0000 000,qal,perf,M CM NS<W H GDGDH,,H GDGDH,H GDGD/,to Gudgodah,1,dir-he,topo,inanim,det,nmpr,simple,factive,,,,,,,,
99364,HLK[,MT,Deuteronomy,10,11,LK,W J>MR JHWH >LJ QWM LK L MS< L PNJ H <M W JB>W W JRCW >T H >RY >CR NCB<TJ L >BTM L TT LHM,,qal,impv,LK L MS< L PNJ H <M,,L PNJ H <M,L PNH/ H <M/,before the people,0,prep,other,inanim,det,subs,complex,factive,L,,,,,,,
99372,BW>[,MT,Deuteronomy,10,11,JB>W,W J>MR JHWH >LJ QWM LK L MS< L PNJ H <M W JB>W W JRCW >T H >RY >CR NCB<TJ L >BTM L TT LHM,,qal,impf,W JB>W,,no complement,no complement,,,,,,,,,,,,,,,,,
1931979,HLK[,2Q12,Deuteronomy,10,11,LK,W JW>MR JHWH >LJ QWM LK L MS< L PNJ H <M W JBW>W W JRCW >T H >RY >CR NCB<TJ L >BWTJHMH L TT LHMH,0 00000 0000 000 000 00 0 000 0 000 0 00 0 00000 0 0000 00 0 000 000 000000 0 00000000 0 00 0000,qal,impv,LK L MS< L PNJ H <M,,L PNJ H <M,L PNH/ H <M/,before the people,0,prep,other,inanim,det,subs,complex,factive,L,,,,,,,
2088872,HLK[,Xq1,Deuteronomy,10,12,LKT,W <TH JFR>L MH JHWH >LHJK C>L M <MK KJ >M L JR>H >T JHWH >LHJK L LKT B KL DRKJW W L >HBH >TW W L <BD >T JHWH >LHJK B KL LBBK W B KL NP CK,0 000 00000 00 0000 00000 000 0 000 00 00 0 0000 00 0000 00000 0 000 0 00 00000 0 0 0000 000 0 0 000 00 0000 00000 0 00 0000 0 0 00 00 00,qal,infc,L LKT B KL DRKJW,,B KL DRKJW,B KL/ DRK/,in all his ways (God's),0,prep,other,inanim,det,subs,complex,factive fictive,B,,,,,,,"walk in God's ways, factive or fictive here?"
99402,HLK[,MT,Deuteronomy,10,12,LKT,W <TH JFR>L MH JHWH >LHJK C>L M <MK KJ >M L JR>H >T JHWH >LHJK L LKT B KL DRKJW W L >HBH >TW W L <BD >T JHWH >LHJK B KL LBBK W B KL NPCK,,qal,infc,L LKT B KL DRKJW,,B KL DRKJW,B KL/ DRK/,in all his ways (God's),0,prep,other,inanim,det,subs,complex,factive fictive,B,,,,,,,"walk in God's ways, factive or fictive here?"
2078097,HLK[,8Q4,Deuteronomy,10,12,LKT,W <TH JFR>L MH JHWH >LHJK C>L M <MK KJ >M L JR>H >T JHWH >LHJK L LKT B KL DRKJW W L >HBH >TW W L <BD >T JHWH >LHJK B KL LBBK W B KL NPCK,0 000 00000 00 0000 00000 000 0 000 00 00 0 0000 00 0000 00000 0 000 0 00 00000 0 0 0000 000 0 0 000 00 0000 00000 0 00 0000 0 0 00 0000,qal,infc,L LKT B KL DRKJW,,B KL DRKJW,B KL/ DRK/,in all his ways (God's),0,prep,other,inanim,det,subs,complex,factive fictive,B,,,,,,,"walk in God's ways, factive or fictive here?"
2077045,HLK[,8Q3,Deuteronomy,10,12,LKT,W <TH JFR>L MH JHWH >LHJK CW>L M <MK KJ >M L JR>H >T JHWH >LHJK L LKT B KL DRKJW W L >HBH >TW W L <BD >T JHWH >LHJK B KL LBBK W B KL NPCK,0 000 00000 00 0000 00000 0000 0 000 00 00 0 0000 00 0000 00000 0 000 0 00 00000 0 0 0000 000 0 0 000 00 0000 00000 0 00 0000 0 0 00 0000,qal,infc,L LKT B KL DRKJW,,B KL DRKJW,B KL/ DRK/,in all his ways (God's),0,prep,other,inanim,det,subs,complex,factive fictive,B,,,,,,,"walk in God's ways, factive or fictive here?"
1993367,HLK[,4Q45,Deuteronomy,10,12,LKT,W <TH JFR>L MH JHWH >LHJK C>L M <MK KJ >M L JR>H >T JHWH >LHJK L LKT B KL DRKJW W L >HBH >TW W L <BD >T JHWH >LHJK B KL LBBK W B KL NPCK,0 000 00000 00 0000 00000 000 0 000 00 00 0 0000 00 0000 00000 0 000 0 00 00000 0 0 0000 000 0 0 000 00 0000 00000 0 00 0000 0 0 00 0000,qal,infc,L LKT B KL DRKJW,,B KL DRKJW,B KL/ DRK/,in all his ways (God's),0,prep,other,inanim,det,subs,complex,factive fictive,B,,,,,,,"walk in God's ways, factive or fictive here?"
1990483,HLK[,4Q39,Deuteronomy,10,12,LKT,W <TH JFR>L MH JHWH >LHJK C>L M <MK KJ >M L JR>H >T JHWH >LHJK L LKT B KL DRKJW W L >HBH >TW W L <BD >T JHWH >LHJK B KL LBBK W B KL NPCK,0 000 00000 00 0000 00000 000 0 000 00 00 0 0000 00 0000 00000 0 000 0 00 00000 0 0 0000 000 0 0 000 00 0000 00000 0 00 0000 0 0 00 0000,qal,infc,L LKT B KL DRKJW,,B KL DRKJW,B KL/ DRK/,in all his ways (God's),0,prep,other,inanim,det,subs,complex,factive fictive,B,,,,,,,"walk in God's ways, factive or fictive here?"
2071402,HLK[,4Q151,Deuteronomy,10,12,LKT,W <TH JFR>L MH JHWH >LHJK C>L M <MK KJ >M L JR>H >T JHWH >LHJK L LKT B KL DRKJW W L >HBH >TW W L <BD >T JHWH >LHJK B KL LBBK W B KL NPCK,0 000 00000 00 0000 00000 000 0 000 00 00 0 0000 00 0000 00000 0 000 0 00 00000 0 0 0000 000 0 0 000 00 0000 00000 0 00 0000 0 0 00 0000,qal,infc,L LKT B KL DRKJW,,B KL DRKJW,B KL/ DRK/,in all his ways (God's),0,prep,other,inanim,det,subs,complex,factive fictive,B,,,,,,,"walk in God's ways, factive or fictive here?"
2068241,HLK[,4Q138,Deuteronomy,10,12,LKT,W <TH JFR>L MH JHWH >LWHJKH CW>L M <MKH KJ >M L JR>H JHWH >LWHJKH L LKT B KWL DRKW W L >HBH >WTW W L <BWD >T JHWH >LWHJKH B KWL LBBKH W B KWL NPCKH,0 000 00000 00 0000 0000000 0000 0 0000 00 00 0 0000 0000 0000000 0 000 0 000 0000 0 0 0000 0000 0 0 0000 00 0000 0000000 0 000 00000 0 0 000 00000,qal,infc,L LKT B KWL DRKW,,B KWL DRKW,B KL/ DRK/,in all his ways (God's),0,prep,other,inanim,det,subs,complex,factive fictive,B,,,,,,,"walk in God's ways, factive or fictive here?"
2063148,HLK[,4Q128,Deuteronomy,10,12,LKT,W <TH JFR>L MH JHWH >LHJK C>L M <MK KJ >M L JR>H >T JHWH >LHJKH L LKT B KWL DRKJW W L >HBH >TW W L <BD >T JHWH >LHJK B KL LBBK W B KL NPCK,0 000 00000 00 0000 00000 000 0 000 00 00 0 0000 00 0000 000000 0 000 0 000 00000 0 0 0000 000 0 0 000 00 0000 00000 0 00 0000 0 0 00 0000,qal,infc,L LKT B KWL DRKJW,,B KWL DRKJW,B KL/ DRK/,in all his ways (God's),0,prep,other,inanim,det,subs,complex,factive fictive,B,,,,,,,"walk in God's ways, factive or fictive here?"
1932018,HLK[,2Q12,Deuteronomy,10,12,LKT,W <TH JFR>L MH JHWH >LWHJKH CW>L M <MKH KJ >M L JR>H >T JHWH >LWHJKH L LKT B KWL DRKJW W L >HBH >WTW W L <BD >T JHWH >LHJK B KL LBBK W B KL NPCK,0 000 00000 00 0000 0000000 0000 0 0000 00 00 0 0000 00 0000 0000000 0 000 0 000 00000 0 0 0000 0000 0 0 000 00 0000 00000 0 00 0000 0 0 00 0000,qal,infc,L LKT B KWL DRKJW,,B KWL DRKJW,B KL/ DRK/,in all his ways (God's),0,prep,other,inanim,det,subs,complex,factive fictive,B,,,,,,,"walk in God's ways, factive or fictive here?"
2076971,QRB[,8Q3,Deuteronomy,10,20,TQRB,>T JHWH >LHJK TJR> >TW T<BD W BW TQRB W B <BMW TCB<W,00 0000 00000 0000 000 0000 0 00 0000 0 0 0000 00000,qal,impf,W BW TQRB,,BW,B,to him (God),0,prep,prps,anim,det,prsf,simple,factive fictive,,,,,,,,"you shall come near him, your God?"
99577,JRD[,MT,Deuteronomy,10,22,JRDW,B CB<JM NPC JRDW >BTJK MYRJMH W <TH FMK JHWH >LHJK K KWKBJ H CMJM L RB,,qal,perf,B CB<JM NPC JRDW >BTJK MYRJMH,>BTJK,MYRJMH,MYRJM/,to Egypt,1,dir-he,topo,inanim,det,nmpr,simple,factive,,,,,,,,
2078284,JRD[,8Q4,Deuteronomy,10,22,JRDW,KJ B CB<JM NPC JRDW >BTJK MYRJMH W <TH FMK JHWH >LHJK K KKBJ H CMJM L RB,00 0 00000 000 0000 00000 000000 0 000 000 0000 00000 0 0000 0 0000 0 00,qal,perf,KJ B CB<JM NPC JRDW >BTJK MYRJMH,>BTJK,MYRJMH,MYRJM/,to Egypt,1,dir-he,topo,inanim,det,nmpr,simple,factive,,,,,,,,
2077000,JRD[,8Q3,Deuteronomy,10,22,JRDW,B CB< NPC JRDW >BTJK MYRJMH >MWR K KWKBJ H CMJM L RB KJ B CB<JM NPC RD >BTJK MYRJM W <TH FMJT JHWH >LHJK K KKBJ H CMJM L RB,0 000 000 0000 00000 000000 1 100001 1 0 00000 0 0000 0 00  00 0 00000 000 00 00000 000001 1 0 000 0000 0000 00000 0 0000 0 0000 0 00,qal,perf,B CB< NPC JRDW >BTJK MYRJMH,>BTJK,MYRJMH,MYRJM/,to Egypt,1,dir-he,topo,inanim,det,nmpr,simple,factive,,,,,,,,
2077631,JRD[,8Q3,Deuteronomy,10,22,RD,B CB< NPC JRDW >BTJK MYRJMH >MWR K KWKBJ H CMJM L RB KJ B CB<JM NPC RD >BTJK MYRJM W <TH FMJT JHWH >LHJK K KKBJ H CMJM L RB,0 000 000 0000 00000 000000 1 100001 1 0 00000 0 0000 0 00  00 0 00000 000 00 00000 000001 1 0 000 0000 0000 00000 0 0000 0 0000 0 00,qal,unknown,KJ B CB<JM NPC RD >BTJK MYRJM,>BTJK,MYRJM,MYRJM/,to Egypt,0,vc,topo,inanim,det,nmpr,simple,factive,,,,,,,,
2071032,JRD[,4Q150,Deuteronomy,10,22,JRDW,B CB<JM NPC JRDW >BTJK MYRJMH W <TH FMK JHWH >LHJK K KWKBJ H CMJM L RB,0 00000 000 0000 00000 000000 0 000 000 0000 00000 0 00000 0 0000 0 00,qal,perf,B CB<JM NPC JRDW >BTJK MYRJMH,>BTJK,MYRJMH,MYRJM/,to Egypt,1,dir-he,topo,inanim,det,nmpr,simple,factive,,,,,,,,
2070099,JRD[,4Q143,Deuteronomy,10,22,JRDW,B CB<JM NPC JRDW >BWTJK MYRJMH W <TH FMKH JHWH >LWHJKH K KWKBJ H CMJM L RWB B CB<JM NPC JRDW >BWTJKH MYRJMH W <TH FMK JHWH >LHJK K KWKBJ H CMJM L RB,0 00000 000 0000 000000 000000 0 000 0000 0000 0000000 0 00000 0 0000 0 000  0 00000 000 0000 0000000 000000 0 000 000 0000 00000 0 00000 0 0000 0 00,qal,perf,B CB<JM NPC JRDW >BWTJK MYRJMH,>BWTJK,MYRJMH,MYRJM/,to Egypt,1,dir-he,topo,inanim,det,nmpr,simple,factive,,,,,,,,
2070137,JRD[,4Q143,Deuteronomy,10,22,JRDW,B CB<JM NPC JRDW >BWTJK MYRJMH W <TH FMKH JHWH >LWHJKH K KWKBJ H CMJM L RWB B CB<JM NPC JRDW >BWTJKH MYRJMH W <TH FMK JHWH >LHJK K KWKBJ H CMJM L RB,0 00000 000 0000 000000 000000 0 000 0000 0000 0000000 0 00000 0 0000 0 000  0 00000 000 0000 0000000 000000 0 000 000 0000 00000 0 00000 0 0000 0 00,qal,perf,B CB<JM NPC JRDW >BWTJKH MYRJMH,>BWTJKH,MYRJMH,MYRJM/,to Egypt,1,dir-he,topo,inanim,det,nmpr,simple,factive,,,,,,,,
2068434,JRD[,4Q138,Deuteronomy,10,22,JRDW,KJ B CB<JM NPC JRDW >BWTJKH MYRJM W <TH JHWH >LWHJKH K KWKBJ H CMJM L RWB,00 0 00000 000 0000 0000000 00000 0 000 0000 0000000 0 00000 0 0000 0 000,qal,perf,KJ B CB<JM NPC JRDW >BWTJKH MYRJM,>BWTJKH,MYRJM,MYRJM/,to Egypt,0,vc,topo,inanim,det,nmpr,simple,factive,,,,,,,,
2063332,JRD[,4Q128,Deuteronomy,10,22,JRDW,B CB<JM NPC JRDW >BWTJKH MYRJM W <TH FMKH JHWH >LWHJKH K KWKBJ H CMJM L RWB B CB<JM NPC JRDW >BTJK MYRJMH W <TH FMK JHWH >LWHJKH K KWKBJ H CMJM L RWB,0 00000 000 0000 0000000 00000 0 000 0000 0000 0000000 0 00000 0 0000 0 000 0 00000 000 0000 00000 000000 0 000 000 0000 0000000 0 00000 0 0000 0 000,qal,perf,B CB<JM NPC JRDW >BWTJKH MYRJM,>BWTJKH,MYRJM,MYRJM/,to Egypt,0,vc,topo,inanim,det,nmpr,simple,factive,,,,,,,,
2063349,JRD[,4Q128,Deuteronomy,10,22,JRDW,B CB<JM NPC JRDW >BWTJKH MYRJM W <TH FMKH JHWH >LWHJKH K KWKBJ H CMJM L RWB B CB<JM NPC JRDW >BTJK MYRJMH W <TH FMK JHWH >LWHJKH K KWKBJ H CMJM L RWB,0 00000 000 0000 0000000 00000 0 000 0000 0000 0000000 0 00000 0 0000 0 000 0 00000 000 0000 00000 000000 0 000 000 0000 0000000 0 00000 0 0000 0 000,qal,perf,B CB<JM NPC JRDW >BTJK MYRJMH,>BTJK,MYRJMH,MYRJM/,to Egypt,1,dir-he,topo,inanim,det,nmpr,simple,factive,,,,,,,,
1928935,JRD[,1Q13,Deuteronomy,10,22,JRDW,B CB<JM NPC JRDW >BWTJK MYRJMH W <TH FMK JHWH >LHJK K KWKBJ H CMJM L RB,0 00000 000 0000 000000 000000 0 000 000 0000 00000 0 00000 0 0000 0 00,qal,perf,B CB<JM NPC JRDW >BWTJK MYRJMH,>BWTJK,MYRJMH,MYRJM/,to Egypt,1,dir-he,topo,inanim,det,nmpr,simple,factive,,,,,,,,
99668,YWP[,MT,Deuteronomy,11,4,HYJP,W >CR <FH L XJL MYRJM L SWSJW W L RKBW >CR HYJP >T MJ JM SWP <L PNJHM B RDPM >XRJKM W J>BDM JHWH <D H JWM H ZH,,hif,perf,>CR HYJP >T MJ JM SWP <L PNJHM,,<L PNJHM,<L PNH/,upon them (their faces),0,prep,other,inanim,det,subs,complex,factive fictive,<L,,,,,,,"he made the water of the Red Sea upon them, not horizontal motion"
2078383,YWP[,8Q4,Deuteronomy,11,4,HYJP,W >CR <FH JHWH L XJL MYRJM L SWSW W L RKBW W L PRCJW >CR HYJP >T MJ JM SWP <L PNJHM B RDPM >XRJKM W J>BDM JHWH <D H JWM H ZH,0 000 000 0000 0 000 00000 0 0000 0 0 0000 0 0 00000 000 0000 00 00 00 000 00 00000 0 0000 000000 0 00000 0000 00 0 000 0 00,hif,perf,>CR HYJP >T MJ JM SWP <L PNJHM,,<L PNJHM,<L PNH/,upon them (their faces),0,prep,other,inanim,det,subs,complex,factive fictive,<L,,,,,,,"he made the water of the Red Sea upon them, not horizontal motion"
2068537,YWP[,4Q138,Deuteronomy,11,4,HYJP,W >CR <FH >LWHJM L XJL MYRJM L SWSW W L RKBW W L PRCW >CR HYJP >T MJ JM SWP <L PNJHMH B RWDPMH >XRJHMH W J>BDM JHWH <D H JWM H ZH,0 000 000 000000 0 000 00000 0 0000 0 0 0000 0 0 0000 000 0000 00 00 00 000 00 000000 0 000000 0000000 0 00000 0000 00 0 000 0 00,hif,perf,>CR HYJP >T MJ JM SWP <L PNJHMH,,<L PNJHMH,<L PNH/,upon them (their faces),0,prep,other,inanim,det,subs,complex,factive fictive,<L,,,,,,,"he made the water of the Red Sea upon them, not horizontal motion"
2063448,YWP[,4Q128,Deuteronomy,11,4,HYJP,W >CR <FH L XJL MYRJM L SWSW W L RKBW W L PRCW >CR HYJP >T MJ JM SWP <L PNJHMH B RDPM >XRJKM W J>BDM JHWH <D H JWM H ZH,0 000 000 0 000 00000 0 0000 0 0 0000 0 0 0000 000 0000 00 00 00 000 00 000000 0 0000 000000 0 00000 0000 00 0 000 0 00,hif,perf,>CR HYJP >T MJ JM SWP <L PNJHMH,,<L PNJHMH,<L PNH/,upon them (their faces),0,prep,other,inanim,det,subs,complex,factive fictive,<L,,,,,,,"he made the water of the Red Sea upon them, not horizontal motion"
99694,BW>[,MT,Deuteronomy,11,5,B>KM,W >CR <FH LKM B MDBR <D B>KM <D H MQWM H ZH,,qal,infc,<D B>KM <D H MQWM H ZH,,<D H MQWM H ZH,<D H MQWM/ H ZH,to this place,0,prep,topo,inanim,det,subs,complex,factive,<D,,,,,,,
2078409,BW>[,8Q4,Deuteronomy,11,5,B>KM,W >CR <FH LKM B MDBR <D B>KM <D H MQWM H ZH,0 000 000 000 0 0000 00 0000 00 0 0000 0 00,qal,infc,<D B>KM <D H MQWM H ZH,,<D H MQWM H ZH,<D H MQWM/ H ZH,to this place,0,prep,topo,inanim,det,subs,complex,factive,<D,,,,,,,
2068563,BW>[,4Q138,Deuteronomy,11,5,BW>KMH,W >CR <FH LKMH B MDBR <D BW>KMH <D H MQWM H ZH,0 000 000 0000 0 0000 00 000000 00 0 0000 0 00,qal,infc,<D BW>KMH <D H MQWM H ZH,,<D H MQWM H ZH,<D H MQWM/ H ZH,to this place,0,prep,topo,inanim,det,subs,complex,factive,<D,,,,,,,
2063474,BW>[,4Q128,Deuteronomy,11,5,BW>KMH,W >CR <FH LKM B MDBR <D BW>KMH <D H MQWM H ZH,0 000 000 000 0 0000 00 000000 00 0 0000 0 00,qal,infc,<D BW>KMH <D H MQWM H ZH,,<D H MQWM H ZH,<D H MQWM/ H ZH,to this place,0,prep,topo,inanim,det,subs,complex,factive,<D,,,,,,,
99764,BW>[,MT,Deuteronomy,11,8,B>TM,W CMRTM >T KL H MYWH >CR >NKJ MYWK H JWM LM<N TXZQW W B>TM W JRCTM >T H >RY >CR >TM <BRJM CMH L RCTH,,qal,perf,W B>TM,,no complement,no complement,,,,,,,,,,,,,,,,,
99772,<BR[,MT,Deuteronomy,11,8,<BRJM,W CMRTM >T KL H MYWH >CR >NKJ MYWK H JWM LM<N TXZQW W B>TM W JRCTM >T H >RY >CR >TM <BRJM CMH L RCTH,,qal,ptca,>CR >TM <BRJM CMH,>TM,CMH,CM,there,1,dir-he,adv,inanim,det,adv,simple,factive,,,,,,,,
2078499,BW>[,8Q4,Deuteronomy,11,8,B>TM,W CMRTM >T KL H XQJM W H MCPVJM >CR >NKJ MYWH >TKM H JWM LM<N TXZQW W RBJTM W B>TM W JRCTM >T H >RY >CR >TM <BRJM CMH L RCTH,0 00000 00 00 0 0000 0 0 000000 000 0000 0000 0000 0 000 0000 00000 0 00000 0 0000 0 00000 00 0 000 000 000 00000 000 0 0000,qal,perf,W B>TM,,no complement,no complement,,,,,,,,,,,,,,,,,
2078507,<BR[,8Q4,Deuteronomy,11,8,<BRJM,W CMRTM >T KL H XQJM W H MCPVJM >CR >NKJ MYWH >TKM H JWM LM<N TXZQW W RBJTM W B>TM W JRCTM >T H >RY >CR >TM <BRJM CMH L RCTH,0 00000 00 00 0 0000 0 0 000000 000 0000 0000 0000 0 000 0000 00000 0 00000 0 0000 0 00000 00 0 000 000 000 00000 000 0 0000,qal,ptca,>CR >TM <BRJM CMH,>TM,CMH,CM,there,1,dir-he,adv,inanim,det,adv,simple,factive,,,,,,,,
2077728,BW>[,8Q3,Deuteronomy,11,8,B>JM,LM<N TXJW W JVBW JMJM B >RY >CR >TM B>JM CM L RCTH,0000 0000 0 0000 0000 0 000 000 000 0000 00 0 0000,qal,ptca,>CR >TM B>JM CM,None,CM,CM,there,0,vc,adv,inanim,det,adv,simple,factive,,,,,,,,
1989208,BW>[,4Q38,Deuteronomy,11,8,B>TM,W CMRTM >T KWL H MYWH H XWQJM W H MCPVJM >CR >NKJ MYWK H JWM LM<N TXZQW W RBJTM W B>TM W JRCTMH >T H >RY >CR >TM <WBRJM >T H JRDN CMH L RCTH,0 00000 00 000 0 0000 0 00000 0 0 000000 000 0000 0000 0 000 0000 00000 0 00000 0 0000 0 000000 00 0 000 000 000 000000 00 0 0000 000 0 0000,qal,perf,W B>TM,,no complement,no complement,,,,,,,,,,,,,,,,,
1989216,<BR[,4Q38,Deuteronomy,11,8,<WBRJM,W CMRTM >T KWL H MYWH H XWQJM W H MCPVJM >CR >NKJ MYWK H JWM LM<N TXZQW W RBJTM W B>TM W JRCTMH >T H >RY >CR >TM <WBRJM >T H JRDN CMH L RCTH,0 00000 00 000 0 0000 0 00000 0 0 000000 000 0000 0000 0 000 0000 00000 0 00000 0 0000 0 000000 00 0 000 000 000 000000 00 0 0000 000 0 0000,qal,ptca,>CR >TM <WBRJM >T H JRDN CMH,,CMH,CM,there,1,dir-he,adv,inanim,det,adv,simple,factive,,,,,,,,
1988459,BW>[,4Q37,Deuteronomy,11,8,B>TM,W CMRTM >T KL H MYWH H XWQJM W H MCPVJM >CR >NWKJ MYWK H JWM LM<N TXZQW W RBJTM W B>TM W JRCTM >T H >RY >CR >TM <WBRJM >T H JRDN CMH L RCTH,0 00000 00 00 0 0000 0 00000 0 0 000000 000 00000 0000 0 000 0000 00000 0 00000 0 0000 0 00000 00 0 000 000 000 000000 00 0 0000 000 0 0000,qal,perf,W B>TM,,no complement,no complement,,,,,,,,,,,,,,,,,
1988467,<BR[,4Q37,Deuteronomy,11,8,<WBRJM,W CMRTM >T KL H MYWH H XWQJM W H MCPVJM >CR >NWKJ MYWK H JWM LM<N TXZQW W RBJTM W B>TM W JRCTM >T H >RY >CR >TM <WBRJM >T H JRDN CMH L RCTH,0 00000 00 00 0 0000 0 00000 0 0 000000 000 00000 0000 0 000 0000 00000 0 00000 0 0000 0 00000 00 0 000 000 000 000000 00 0 0000 000 0 0000,qal,ptca,>CR >TM <WBRJM >T H JRDN CMH,,CMH,CM,there,1,dir-he,adv,inanim,det,adv,simple,factive,,,,,,,,
2068645,<BR[,4Q138,Deuteronomy,11,8,<BRTMH,W CMRTMH >T KWL H MYWH >CR >NWKJ MY WKH H JWM LM<N TXZQW W <BRTMH W BTMH W JRCTMH >T H >RY >CR >TMH <WBRJM >T H JRDN CMH L RCTH,0 000000 00 000 0 0000 000 00000 00 000 0 000 0000 00000 0 000000 0 0000 0 000000 00 0 000 000 0000 000000 00 0 0000 000 0 0000,qal,perf,W <BRTMH,,no complement,no complement,,,,,,,,,,,,,,,,,
2068647,BW>[,4Q138,Deuteronomy,11,8,BTMH,W CMRTMH >T KWL H MYWH >CR >NWKJ MY WKH H JWM LM<N TXZQW W <BRTMH W BTMH W JRCTMH >T H >RY >CR >TMH <WBRJM >T H JRDN CMH L RCTH,0 000000 00 000 0 0000 000 00000 00 000 0 000 0000 00000 0 000000 0 0000 0 000000 00 0 000 000 0000 000000 00 0 0000 000 0 0000,qal,perf,W BTMH,,no complement,no complement,,,,,,,,,,,,,,,,,
