,verb_id,book,chapter,verse_num,verse_heb,verb_heb,clause_heb,cmpl_heb
52,214531,Isaiah,7,17,יָבִ֨יא יְהוָ֜ה עָלֶ֗יךָ וְעַֽל־עַמְּךָ֮ וְעַל־בֵּ֣ית אָבִיךָ֒ יָמִים֙ אֲשֶׁ֣ר לֹא־בָ֔אוּ לְמִיֹּ֥ום סוּר־אֶפְרַ֖יִם מֵעַ֣ל יְהוּדָ֑ה אֵ֖ת מֶ֥לֶךְ אַשּֽׁוּר׃ פ ,יָבִ֨יא ,יָבִ֨יא יְהוָ֜ה עָלֶ֗יךָ וְעַֽל־עַמְּךָ֮ וְעַל־בֵּ֣ית אָבִיךָ֒ יָמִים֙ אֵ֖ת מֶ֥לֶךְ אַשּֽׁוּר׃ פ ,עָלֶ֗יךָ וְעַֽל־עַמְּךָ֮ וְעַל־בֵּ֣ית אָבִיךָ֒ 
53,214544,Isaiah,7,17,יָבִ֨יא יְהוָ֜ה עָלֶ֗יךָ וְעַֽל־עַמְּךָ֮ וְעַל־בֵּ֣ית אָבִיךָ֒ יָמִים֙ אֲשֶׁ֣ר לֹא־בָ֔אוּ לְמִיֹּ֥ום סוּר־אֶפְרַ֖יִם מֵעַ֣ל יְהוּדָ֑ה אֵ֖ת מֶ֥לֶךְ אַשּֽׁוּר׃ פ ,בָ֔אוּ ,אֲשֶׁ֣ר לֹא־בָ֔אוּ לְמִיֹּ֥ום ,
54,214548,Isaiah,7,17,יָבִ֨יא יְהוָ֜ה עָלֶ֗יךָ וְעַֽל־עַמְּךָ֮ וְעַל־בֵּ֣ית אָבִיךָ֒ יָמִים֙ אֲשֶׁ֣ר לֹא־בָ֔אוּ לְמִיֹּ֥ום סוּר־אֶפְרַ֖יִם מֵעַ֣ל יְהוּדָ֑ה אֵ֖ת מֶ֥לֶךְ אַשּֽׁוּר׃ פ ,סוּר־,סוּר־אֶפְרַ֖יִם מֵעַ֣ל יְהוּדָ֑ה ,מֵעַ֣ל יְהוּדָ֑ה 
55,214582,Isaiah,7,19,וּבָ֨אוּ וְנָח֤וּ כֻלָּם֙ בְּנַחֲלֵ֣י הַבַּתֹּ֔ות וּבִנְקִיקֵ֖י הַסְּלָעִ֑ים וּבְכֹל֙ הַנַּ֣עֲצוּצִ֔ים וּבְכֹ֖ל הַנַּהֲלֹלִֽים׃ ,בָ֨אוּ ,וּבָ֨אוּ ,
56,214702,Isaiah,7,24,בַּחִצִּ֥ים וּבַקֶּ֖שֶׁת יָ֣בֹוא שָׁ֑מָּה כִּי־שָׁמִ֥יר וָשַׁ֖יִת תִּֽהְיֶ֥ה כָל־הָאָֽרֶץ׃ ,יָ֣בֹוא ,בַּחִצִּ֥ים וּבַקֶּ֖שֶׁת יָ֣בֹוא שָׁ֑מָּה ,שָׁ֑מָּה 
57,214722,Isaiah,7,25,וְכֹ֣ל הֶהָרִ֗ים אֲשֶׁ֤ר בַּמַּעְדֵּר֙ יֵעָ֣דֵר֔וּן לֹֽא־תָבֹ֣וא שָׁ֔מָּה יִרְאַ֖ת שָׁמִ֣יר וָשָׁ֑יִת וְהָיָה֙ לְמִשְׁלַ֣ח שֹׁ֔ור וּלְמִרְמַ֖ס שֶֽׂה׃ פ ,תָבֹ֣וא ,לֹֽא־תָבֹ֣וא שָׁ֔מָּה יִרְאַ֖ת שָׁמִ֣יר וָשָׁ֑יִת ,שָׁ֔מָּה 
58,214741,Isaiah,8,1,וַיֹּ֤אמֶר יְהוָה֙ אֵלַ֔י קַח־לְךָ֖ גִּלָּיֹ֣ון גָּדֹ֑ול וּכְתֹ֤ב עָלָיו֙ בְּחֶ֣רֶט אֱנֹ֔ושׁ לְמַהֵ֥ר שָׁלָ֖ל חָ֥שׁ בַּֽז׃ ,קַח־,קַח־לְךָ֖ גִּלָּיֹ֣ון גָּדֹ֑ול ,
59,214768,Isaiah,8,3,וָאֶקְרַב֙ אֶל־הַנְּבִיאָ֔ה וַתַּ֖הַר וַתֵּ֣לֶד בֵּ֑ן וַיֹּ֤אמֶר יְהוָה֙ אֵלַ֔י קְרָ֣א שְׁמֹ֔ו מַהֵ֥ר שָׁלָ֖ל חָ֥שׁ בַּֽז׃ ,אֶקְרַב֙ ,וָאֶקְרַב֙ אֶל־הַנְּבִיאָ֔ה ,אֶל־הַנְּבִיאָ֔ה 
60,214826,Isaiah,8,6,יַ֗עַן כִּ֤י מָאַס֙ הָעָ֣ם הַזֶּ֔ה אֵ֚ת מֵ֣י הַשִּׁלֹ֔חַ הַהֹלְכִ֖ים לְאַ֑ט וּמְשֹׂ֥ושׂ אֶת־רְצִ֖ין וּבֶן־רְמַלְיָֽהוּ׃ ,הֹלְכִ֖ים ,הַהֹלְכִ֖ים לְאַ֑ט ,
61,214840,Isaiah,8,7,וְלָכֵ֡ן הִנֵּ֣ה אֲדֹנָי֩ מַעֲלֶ֨ה עֲלֵיהֶ֜ם אֶת־מֵ֣י הַנָּהָ֗ר הָעֲצוּמִים֙ וְהָ֣רַבִּ֔ים אֶת־מֶ֥לֶךְ אַשּׁ֖וּר וְאֶת־כָּל־כְּבֹודֹ֑ו וְעָלָה֙ עַל־כָּל־אֲפִיקָ֔יו וְהָלַ֖ךְ עַל־כָּל־גְּדֹותָֽיו׃ ,מַעֲלֶ֨ה ,הִנֵּ֣ה אֲדֹנָי֩ מַעֲלֶ֨ה עֲלֵיהֶ֜ם אֶת־מֵ֣י הַנָּהָ֗ר הָעֲצוּמִים֙ וְהָ֣רַבִּ֔ים אֶת־מֶ֥לֶךְ אַשּׁ֖וּר וְאֶת־כָּל־כְּבֹודֹ֑ו ,עֲלֵיהֶ֜ם 
62,214859,Isaiah,8,7,וְלָכֵ֡ן הִנֵּ֣ה אֲדֹנָי֩ מַעֲלֶ֨ה עֲלֵיהֶ֜ם אֶת־מֵ֣י הַנָּהָ֗ר הָעֲצוּמִים֙ וְהָ֣רַבִּ֔ים אֶת־מֶ֥לֶךְ אַשּׁ֖וּר וְאֶת־כָּל־כְּבֹודֹ֑ו וְעָלָה֙ עַל־כָּל־אֲפִיקָ֔יו וְהָלַ֖ךְ עַל־כָּל־גְּדֹותָֽיו׃ ,עָלָה֙ ,וְעָלָה֙ עַל־כָּל־אֲפִיקָ֔יו ,עַל־כָּל־אֲפִיקָ֔יו 
63,214864,Isaiah,8,7,וְלָכֵ֡ן הִנֵּ֣ה אֲדֹנָי֩ מַעֲלֶ֨ה עֲלֵיהֶ֜ם אֶת־מֵ֣י הַנָּהָ֗ר הָעֲצוּמִים֙ וְהָ֣רַבִּ֔ים אֶת־מֶ֥לֶךְ אַשּׁ֖וּר וְאֶת־כָּל־כְּבֹודֹ֑ו וְעָלָה֙ עַל־כָּל־אֲפִיקָ֔יו וְהָלַ֖ךְ עַל־כָּל־גְּדֹותָֽיו׃ ,הָלַ֖ךְ ,וְהָלַ֖ךְ עַל־כָּל־גְּדֹותָֽיו׃ ,עַל־כָּל־גְּדֹותָֽיו׃ 
64,214874,Isaiah,8,8,וְחָלַ֤ף בִּֽיהוּדָה֙ שָׁטַ֣ף וְעָבַ֔ר עַד־צַוָּ֖אר יַגִּ֑יעַ וְהָיָה֙ מֻטֹּ֣ות כְּנָפָ֔יו מְלֹ֥א רֹֽחַב־אַרְצְךָ֖ עִמָּ֥נוּ אֵֽל׃ ס ,עָבַ֔ר ,וְעָבַ֔ר ,
65,214926,Isaiah,8,11,כִּי֩ כֹ֨ה אָמַ֧ר יְהוָ֛ה אֵלַ֖י כְּחֶזְקַ֣ת הַיָּ֑ד וְיִסְּרֵ֕נִי מִלֶּ֛כֶת בְּדֶ֥רֶךְ הָֽעָם־הַזֶּ֖ה לֵאמֹֽר׃ ,לֶּ֛כֶת ,מִלֶּ֛כֶת בְּדֶ֥רֶךְ הָֽעָם־הַזֶּ֖ה ,בְּדֶ֥רֶךְ הָֽעָם־הַזֶּ֖ה 
66,214995,Isaiah,8,15,וְכָ֥שְׁלוּ בָ֖ם רַבִּ֑ים וְנָפְל֣וּ וְנִשְׁבָּ֔רוּ וְנֹוקְשׁ֖וּ וְנִלְכָּֽדוּ׃ ס ,נָפְל֣וּ ,וְנָפְל֣וּ ,
67,215093,Isaiah,8,21,וְעָ֥בַר בָּ֖הּ נִקְשֶׁ֣ה וְרָעֵ֑ב וְהָיָ֨ה כִֽי־יִרְעַ֜ב וְהִתְקַצַּ֗ף וְקִלֵּ֧ל בְּמַלְכֹּ֛ו וּבֵאלֹהָ֖יו וּפָנָ֥ה לְמָֽעְלָה׃ ,עָ֥בַר ,וְעָ֥בַר בָּ֖הּ ,בָּ֖הּ 
68,215163,Isaiah,9,1,הָעָם֙ הַהֹלְכִ֣ים בַּחֹ֔שֶׁךְ רָא֖וּ אֹ֣ור גָּדֹ֑ול יֹשְׁבֵי֙ בְּאֶ֣רֶץ צַלְמָ֔וֶת אֹ֖ור נָגַ֥הּ עֲלֵיהֶֽם׃ ,הֹלְכִ֣ים ,הַהֹלְכִ֣ים בַּחֹ֔שֶׁךְ ,
69,215292,Isaiah,9,7,דָּבָ֛ר שָׁלַ֥ח אֲדֹנָ֖י בְּיַעֲקֹ֑ב וְנָפַ֖ל בְּיִשְׂרָאֵֽל׃ ,שָׁלַ֥ח ,דָּבָ֛ר שָׁלַ֥ח אֲדֹנָ֖י בְּיַעֲקֹ֑ב ,בְּיַעֲקֹ֑ב 
70,215297,Isaiah,9,7,דָּבָ֛ר שָׁלַ֥ח אֲדֹנָ֖י בְּיַעֲקֹ֑ב וְנָפַ֖ל בְּיִשְׂרָאֵֽל׃ ,נָפַ֖ל ,וְנָפַ֖ל בְּיִשְׂרָאֵֽל׃ ,בְּיִשְׂרָאֵֽל׃ 
71,215318,Isaiah,9,9,לְבֵנִ֥ים נָפָ֖לוּ וְגָזִ֣ית נִבְנֶ֑ה שִׁקְמִ֣ים גֻּדָּ֔עוּ וַאֲרָזִ֖ים נַחֲלִֽיף׃ ,נָפָ֖לוּ ,לְבֵנִ֥ים נָפָ֖לוּ ,
72,215356,Isaiah,9,11,אֲרָ֣ם מִקֶּ֗דֶם וּפְלִשְׁתִּים֙ מֵֽאָחֹ֔ור וַיֹּאכְל֥וּ אֶת־יִשְׂרָאֵ֖ל בְּכָל־פֶּ֑ה בְּכָל־זֹאת֙ לֹא־שָׁ֣ב אַפֹּ֔ו וְעֹ֖וד יָדֹ֥ו נְטוּיָֽה׃ ,שָׁ֣ב ,בְּכָל־זֹאת֙ לֹא־שָׁ֣ב אַפֹּ֔ו ,
73,215366,Isaiah,9,12,וְהָעָ֥ם לֹא־שָׁ֖ב עַד־הַמַּכֵּ֑הוּ וְאֶת־יְהוָ֥ה צְבָאֹ֖ות לֹ֥א דָרָֽשׁוּ׃ ס ,שָׁ֖ב ,וְהָעָ֥ם לֹא־שָׁ֖ב ,
74,215443,Isaiah,9,16,עַל־כֵּ֨ן עַל־בַּחוּרָ֜יו לֹֽא־יִשְׂמַ֣ח׀ אֲדֹנָ֗י וְאֶת־יְתֹמָ֤יו וְאֶת־אַלְמְנֹתָיו֙ לֹ֣א יְרַחֵ֔ם כִּ֤י כֻלֹּו֙ חָנֵ֣ף וּמֵרַ֔ע וְכָל־פֶּ֖ה דֹּבֵ֣ר נְבָלָ֑ה בְּכָל־זֹאת֙ לֹא־שָׁ֣ב אַפֹּ֔ו וְעֹ֖וד יָדֹ֥ו נְטוּיָֽה׃ ,שָׁ֣ב ,בְּכָל־זֹאת֙ לֹא־שָׁ֣ב אַפֹּ֔ו ,
75,215519,Isaiah,9,20,מְנַשֶּׁ֣ה אֶת־אֶפְרַ֗יִם וְאֶפְרַ֨יִם֙ אֶת־מְנַשֶּׁ֔ה יַחְדָּ֥ו הֵ֖מָּה עַל־יְהוּדָ֑ה בְּכָל־זֹאת֙ לֹא־שָׁ֣ב אַפֹּ֔ו וְעֹ֖וד יָדֹ֥ו נְטוּיָֽה׃ ס ,שָׁ֣ב ,בְּכָל־זֹאת֙ לֹא־שָׁ֣ב אַפֹּ֔ו ,
76,215564,Isaiah,10,3,וּמַֽה־תַּעֲשׂוּ֙ לְיֹ֣ום פְּקֻדָּ֔ה וּלְשֹׁואָ֖ה מִמֶּרְחָ֣ק תָּבֹ֑וא עַל־מִי֙ תָּנ֣וּסוּ לְעֶזְרָ֔ה וְאָ֥נָה תַעַזְב֖וּ כְּבֹודְכֶֽם׃ ,תָּבֹ֑וא ,מִמֶּרְחָ֣ק תָּבֹ֑וא ,מִמֶּרְחָ֣ק 
77,215567,Isaiah,10,3,וּמַֽה־תַּעֲשׂוּ֙ לְיֹ֣ום פְּקֻדָּ֔ה וּלְשֹׁואָ֖ה מִמֶּרְחָ֣ק תָּבֹ֑וא עַל־מִי֙ תָּנ֣וּסוּ לְעֶזְרָ֔ה וְאָ֥נָה תַעַזְב֖וּ כְּבֹודְכֶֽם׃ ,תָּנ֣וּסוּ ,עַל־מִי֙ תָּנ֣וּסוּ לְעֶזְרָ֔ה ,עַל־מִי֙ 
78,215581,Isaiah,10,4,בִּלְתִּ֤י כָרַע֙ תַּ֣חַת אַסִּ֔יר וְתַ֥חַת הֲרוּגִ֖ים יִפֹּ֑לוּ בְּכָל־זֹאת֙ לֹא־שָׁ֣ב אַפֹּ֔ו וְעֹ֖וד יָדֹ֥ו נְטוּיָֽה׃ ס ,יִפֹּ֑לוּ ,וְתַ֥חַת הֲרוּגִ֖ים יִפֹּ֑לוּ ,תַ֥חַת הֲרוּגִ֖ים 
79,215586,Isaiah,10,4,בִּלְתִּ֤י כָרַע֙ תַּ֣חַת אַסִּ֔יר וְתַ֥חַת הֲרוּגִ֖ים יִפֹּ֑לוּ בְּכָל־זֹאת֙ לֹא־שָׁ֣ב אַפֹּ֔ו וְעֹ֖וד יָדֹ֥ו נְטוּיָֽה׃ ס ,שָׁ֣ב ,בְּכָל־זֹאת֙ לֹא־שָׁ֣ב אַפֹּ֔ו ,
80,215605,Isaiah,10,6,בְּגֹ֤וי חָנֵף֙ אֲשַׁלְּחֶ֔נּוּ וְעַל־עַ֥ם עֶבְרָתִ֖י אֲצַוֶּ֑נּוּ לִשְׁלֹ֤ל שָׁלָל֙ וְלָבֹ֣ז בַּ֔ז וּלְשׂוּמֹ֥ו מִרְמָ֖ס כְּחֹ֥מֶר חוּצֹֽות׃ ,אֲשַׁלְּחֶ֔נּוּ ,בְּגֹ֤וי חָנֵף֙ אֲשַׁלְּחֶ֔נּוּ ,בְּגֹ֤וי חָנֵף֙ 
81,215738,Isaiah,10,13,כִּ֣י אָמַ֗ר בְּכֹ֤חַ יָדִי֙ עָשִׂ֔יתִי וּבְחָכְמָתִ֖י כִּ֣י נְבֻנֹ֑ותִי וְאָסִ֣יר׀ גְּבוּלֹ֣ת עַמִּ֗ים וַעֲתוּדֹֽותֵיהֶם֙ שֹׁושֵׂ֔תִי וְאֹורִ֥יד כַּאבִּ֖יר יֹושְׁבִֽים׃ ,אָסִ֣יר׀ ,וְאָסִ֣יר׀ גְּבוּלֹ֣ת עַמִּ֗ים ,
82,215745,Isaiah,10,13,כִּ֣י אָמַ֗ר בְּכֹ֤חַ יָדִי֙ עָשִׂ֔יתִי וּבְחָכְמָתִ֖י כִּ֣י נְבֻנֹ֑ותִי וְאָסִ֣יר׀ גְּבוּלֹ֣ת עַמִּ֗ים וַעֲתוּדֹֽותֵיהֶם֙ שֹׁושֵׂ֔תִי וְאֹורִ֥יד כַּאבִּ֖יר יֹושְׁבִֽים׃ ,אֹורִ֥יד ,וְאֹורִ֥יד כַּאבִּ֖יר יֹושְׁבִֽים׃ ,
83,215760,Isaiah,10,14,וַתִּמְצָ֨א כַקֵּ֤ן׀ יָדִי֙ לְחֵ֣יל הָֽעַמִּ֔ים וְכֶאֱסֹף֙ בֵּיצִ֣ים עֲזֻבֹ֔ות כָּל־הָאָ֖רֶץ אֲנִ֣י אָסָ֑פְתִּי וְלֹ֤א הָיָה֙ נֹדֵ֣ד כָּנָ֔ף וּפֹצֶ֥ה פֶ֖ה וּמְצַפְצֵֽף׃ ,אֱסֹף֙ ,כֶאֱסֹף֙ בֵּיצִ֣ים עֲזֻבֹ֔ות ,
84,215767,Isaiah,10,14,וַתִּמְצָ֨א כַקֵּ֤ן׀ יָדִי֙ לְחֵ֣יל הָֽעַמִּ֔ים וְכֶאֱסֹף֙ בֵּיצִ֣ים עֲזֻבֹ֔ות כָּל־הָאָ֖רֶץ אֲנִ֣י אָסָ֑פְתִּי וְלֹ֤א הָיָה֙ נֹדֵ֣ד כָּנָ֔ף וּפֹצֶ֥ה פֶ֖ה וּמְצַפְצֵֽף׃ ,אָסָ֑פְתִּי ,וְכָּל־הָאָ֖רֶץ אֲנִ֣י אָסָ֑פְתִּי ,
85,215804,Isaiah,10,16,לָ֠כֵן יְשַׁלַּ֨ח הָאָדֹ֜ון יְהוָ֧ה צְבָאֹ֛ות בְּמִשְׁמַנָּ֖יו רָזֹ֑ון וְתַ֧חַת כְּבֹדֹ֛ו יֵקַ֥ד יְקֹ֖ד כִּיקֹ֥וד אֵֽשׁ׃ ,יְשַׁלַּ֨ח ,לָ֠כֵן יְשַׁלַּ֨ח הָאָדֹ֜ון יְהוָ֧ה צְבָאֹ֛ות בְּמִשְׁמַנָּ֖יו רָזֹ֑ון ,
86,215894,Isaiah,10,21,שְׁאָ֥ר יָשׁ֖וּב שְׁאָ֣ר יַעֲקֹ֑ב אֶל־אֵ֖ל גִּבֹּֽור׃ ,יָשׁ֖וּב ,שְׁאָ֥ר יָשׁ֖וּב שְׁאָ֣ר יַעֲקֹ֑ב אֶל־אֵ֖ל גִּבֹּֽור׃ ,אֶל־אֵ֖ל גִּבֹּֽור׃ 
87,215910,Isaiah,10,22,כִּ֣י אִם־יִהְיֶ֞ה עַמְּךָ֤ יִשְׂרָאֵל֙ כְּחֹ֣ול הַיָּ֔ם שְׁאָ֖ר יָשׁ֣וּב בֹּ֑ו כִּלָּיֹ֥ון חָר֖וּץ שֹׁוטֵ֥ף צְדָקָֽה׃ ,יָשׁ֣וּב ,כִּ֣י שְׁאָ֖ר יָשׁ֣וּב בֹּ֑ו ,בֹּ֑ו 
88,215993,Isaiah,10,27,וְהָיָ֣ה׀ בַּיֹּ֣ום הַה֗וּא יָס֤וּר סֻבֳּלֹו֙ מֵעַ֣ל שִׁכְמֶ֔ךָ וְעֻלֹּ֖ו מֵעַ֣ל צַוָּארֶ֑ךָ וְחֻבַּ֥ל עֹ֖ל מִפְּנֵי־שָֽׁמֶן׃ ,יָס֤וּר ,יָס֤וּר סֻבֳּלֹו֙ מֵעַ֣ל שִׁכְמֶ֔ךָ ,מֵעַ֣ל שִׁכְמֶ֔ךָ 
89,216009,Isaiah,10,28,בָּ֥א עַל־עַיַּ֖ת עָבַ֣ר בְּמִגְרֹ֑ון לְמִכְמָ֖שׂ יַפְקִ֥יד כֵּלָֽיו׃ ,בָּ֥א ,בָּ֥א עַל־עַיַּ֖ת ,עַל־עַיַּ֖ת 
90,216012,Isaiah,10,28,בָּ֥א עַל־עַיַּ֖ת עָבַ֣ר בְּמִגְרֹ֑ון לְמִכְמָ֖שׂ יַפְקִ֥יד כֵּלָֽיו׃ ,עָבַ֣ר ,עָבַ֣ר בְּמִגְרֹ֑ון ,בְּמִגְרֹ֑ון 
91,216019,Isaiah,10,29,עָֽבְרוּ֙ מַעְבָּרָ֔ה גֶּ֖בַע מָלֹ֣ון לָ֑נוּ חָֽרְדָה֙ הָֽרָמָ֔ה גִּבְעַ֥ת שָׁא֖וּל נָֽסָה׃ ,עָֽבְרוּ֙ ,עָֽבְרוּ֙ מַעְבָּרָ֔ה ,מַעְבָּרָ֔ה 
92,216029,Isaiah,10,29,עָֽבְרוּ֙ מַעְבָּרָ֔ה גֶּ֖בַע מָלֹ֣ון לָ֑נוּ חָֽרְדָה֙ הָֽרָמָ֔ה גִּבְעַ֥ת שָׁא֖וּל נָֽסָה׃ ,נָֽסָה׃ ,גִּבְעַ֥ת שָׁא֖וּל נָֽסָה׃ ,
93,216089,Isaiah,10,34,וְנִקַּ֛ף סִֽבְכֵ֥י הַיַּ֖עַר בַּבַּרְזֶ֑ל וְהַלְּבָנֹ֖ון בְּאַדִּ֥יר יִפֹּֽול׃ ס ,יִפֹּֽול׃ ס ,וְהַלְּבָנֹ֖ון בְּאַדִּ֥יר יִפֹּֽול׃ ס ,
94,216091,Isaiah,11,1,וְיָצָ֥א חֹ֖טֶר מִגֵּ֣זַע יִשָׁ֑י וְנֵ֖צֶר מִשָּׁרָשָׁ֥יו יִפְרֶֽה׃ ,יָצָ֥א ,וְיָצָ֥א חֹ֖טֶר מִגֵּ֣זַע יִשָׁ֑י ,מִגֵּ֣זַע יִשָׁ֑י 
95,216314,Isaiah,11,12,וְנָשָׂ֥א נֵס֙ לַגֹּויִ֔ם וְאָסַ֖ף נִדְחֵ֣י יִשְׂרָאֵ֑ל וּנְפֻצֹ֤ות יְהוּדָה֙ יְקַבֵּ֔ץ מֵאַרְבַּ֖ע כַּנְפֹ֥ות הָאָֽרֶץ׃ ,אָסַ֖ף ,וְאָסַ֖ף נִדְחֵ֣י יִשְׂרָאֵ֑ל ,
96,216320,Isaiah,11,12,וְנָשָׂ֥א נֵס֙ לַגֹּויִ֔ם וְאָסַ֖ף נִדְחֵ֣י יִשְׂרָאֵ֑ל וּנְפֻצֹ֤ות יְהוּדָה֙ יְקַבֵּ֔ץ מֵאַרְבַּ֖ע כַּנְפֹ֥ות הָאָֽרֶץ׃ ,יְקַבֵּ֔ץ ,וּנְפֻצֹ֤ות יְהוּדָה֙ יְקַבֵּ֔ץ מֵאַרְבַּ֖ע כַּנְפֹ֥ות הָאָֽרֶץ׃ ,מֵאַרְבַּ֖ע כַּנְפֹ֥ות הָאָֽרֶץ׃ 
97,216327,Isaiah,11,13,וְסָ֨רָה֙ קִנְאַ֣ת אֶפְרַ֔יִם וְצֹרְרֵ֥י יְהוּדָ֖ה יִכָּרֵ֑תוּ אֶפְרַ֨יִם֙ לֹֽא־יְקַנֵּ֣א אֶת־יְהוּדָ֔ה וִֽיהוּדָ֖ה לֹֽא־יָצֹ֥ר אֶת־אֶפְרָֽיִם׃ ,סָ֨רָה֙ ,וְסָ֨רָה֙ קִנְאַ֣ת אֶפְרַ֔יִם ,
98,216407,Isaiah,11,16,וְהָיְתָ֣ה מְסִלָּ֔ה לִשְׁאָ֣ר עַמֹּ֔ו אֲשֶׁ֥ר יִשָּׁאֵ֖ר מֵֽאַשּׁ֑וּר כַּאֲשֶׁ֤ר הָֽיְתָה֙ לְיִשְׂרָאֵ֔ל בְּיֹ֥ום עֲלֹתֹ֖ו מֵאֶ֥רֶץ מִצְרָֽיִם׃ ,עֲלֹתֹ֖ו ,עֲלֹתֹ֖ו מֵאֶ֥רֶץ מִצְרָֽיִם׃ ,מֵאֶ֥רֶץ מִצְרָֽיִם׃ 
99,216423,Isaiah,12,1,וְאָֽמַרְתָּ֙ בַּיֹּ֣ום הַה֔וּא אֹודְךָ֣ יְהוָ֔ה כִּ֥י אָנַ֖פְתָּ בִּ֑י יָשֹׁ֥ב אַפְּךָ֖ וּֽתְנַחֲמֵֽנִי׃ ,יָשֹׁ֥ב ,יָשֹׁ֥ב אַפְּךָ֖ ,
100,216516,Isaiah,13,2,עַ֤ל הַר־נִשְׁפֶּה֙ שְֽׂאוּ־נֵ֔ס הָרִ֥ימוּ קֹ֖ול לָהֶ֑ם הָנִ֣יפוּ יָ֔ד וְיָבֹ֖אוּ פִּתְחֵ֥י נְדִיבִֽים׃ ,יָבֹ֖אוּ ,וְיָבֹ֖אוּ פִּתְחֵ֥י נְדִיבִֽים׃ ,פִּתְחֵ֥י נְדִיבִֽים׃ 
101,216542,Isaiah,13,4,קֹ֥ול הָמֹ֛ון בֶּֽהָרִ֖ים דְּמ֣וּת עַם־רָ֑ב קֹ֠ול שְׁאֹ֞ון מַמְלְכֹ֤ות גֹּויִם֙ נֶֽאֱסָפִ֔ים יְהוָ֣ה צְבָאֹ֔ות מְפַקֵּ֖ד צְבָ֥א מִלְחָמָֽה׃ ,נֶֽאֱסָפִ֔ים ,קֹ֠ול שְׁאֹ֞ון מַמְלְכֹ֤ות גֹּויִם֙ נֶֽאֱסָפִ֔ים ,
102,216548,Isaiah,13,5,בָּאִ֛ים מֵאֶ֥רֶץ מֶרְחָ֖ק מִקְצֵ֣ה הַשָּׁמָ֑יִם יְהוָה֙ וּכְלֵ֣י זַעְמֹ֔ו לְחַבֵּ֖ל כָּל־הָאָֽרֶץ׃ ,בָּאִ֛ים ,בָּאִ֛ים מֵאֶ֥רֶץ מֶרְחָ֖ק מִקְצֵ֣ה הַשָּׁמָ֑יִם יְהוָה֙ וּכְלֵ֣י זַעְמֹ֔ו ,מֵאֶ֥רֶץ מֶרְחָ֖ק מִקְצֵ֣ה הַשָּׁמָ֑יִם 
103,216574,Isaiah,13,6,הֵילִ֕ילוּ כִּ֥י קָרֹ֖וב יֹ֣ום יְהוָ֑ה כְּשֹׁ֖ד מִשַּׁדַּ֥י יָבֹֽוא׃ ,יָבֹֽוא׃ ,כְּשֹׁ֖ד מִשַּׁדַּ֥י יָבֹֽוא׃ ,
104,216605,Isaiah,13,9,הִנֵּ֤ה יֹום־יְהוָה֙ בָּ֔א אַכְזָרִ֥י וְעֶבְרָ֖ה וַחֲרֹ֣ון אָ֑ף לָשׂ֤וּם הָאָ֨רֶץ֙ לְשַׁמָּ֔ה וְחַטָּאֶ֖יהָ יַשְׁמִ֥יד מִמֶּֽנָּה׃ ,בָּ֔א ,הִנֵּ֤ה יֹום־יְהוָה֙ בָּ֔א אַכְזָרִ֥י וְעֶבְרָ֖ה וַחֲרֹ֣ון אָ֑ף ,
105,216635,Isaiah,13,10,כִּֽי־כֹוכְבֵ֤י הַשָּׁמַ֨יִם֙ וּכְסִ֣ילֵיהֶ֔ם לֹ֥א יָהֵ֖לּוּ אֹורָ֑ם חָשַׁ֤ךְ הַשֶּׁ֨מֶשׁ֙ בְּצֵאתֹ֔ו וְיָרֵ֖חַ לֹֽא־יַגִּ֥יהַ אֹורֹֽו׃ ,צֵאתֹ֔ו ,בְּצֵאתֹ֔ו ,
106,216696,Isaiah,13,14,וְהָיָה֙ כִּצְבִ֣י מֻדָּ֔ח וּכְצֹ֖אן וְאֵ֣ין מְקַבֵּ֑ץ אִ֤ישׁ אֶל־עַמֹּו֙ יִפְנ֔וּ וְאִ֥ישׁ אֶל־אַרְצֹ֖ו יָנֽוּסוּ׃ ,מְקַבֵּ֑ץ ,וְאֵ֣ין מְקַבֵּ֑ץ ,
107,216705,Isaiah,13,14,וְהָיָה֙ כִּצְבִ֣י מֻדָּ֔ח וּכְצֹ֖אן וְאֵ֣ין מְקַבֵּ֑ץ אִ֤ישׁ אֶל־עַמֹּו֙ יִפְנ֔וּ וְאִ֥ישׁ אֶל־אַרְצֹ֖ו יָנֽוּסוּ׃ ,יָנֽוּסוּ׃ ,וְיָנֽוּסוּ׃ ,
108,216714,Isaiah,13,15,כָּל־הַנִּמְצָ֖א יִדָּקֵ֑ר וְכָל־הַנִּסְפֶּ֖ה יִפֹּ֥ול בֶּחָֽרֶב׃ ,יִפֹּ֥ול ,וְכָל־הַנִּסְפֶּ֖ה יִפֹּ֥ול בֶּחָֽרֶב׃ ,
109,216823,Isaiah,13,22,וְעָנָ֤ה אִיִּים֙ בְּאַלְמנֹותָ֔יו וְתַנִּ֖ים בְּהֵ֣יכְלֵי עֹ֑נֶג וְקָרֹ֤וב לָבֹוא֙ עִתָּ֔הּ וְיָמֶ֖יהָ לֹ֥א יִמָּשֵֽׁכוּ׃ ,בֹוא֙ ,לָבֹוא֙ ,
