"verb_id","lex","scroll","book_canonical","text_unit","chapter","verse_num","gcons_verb","gcons_verse","sign_info","stem","tense","gcons_clause","subject","complement","cmpl_lex","cmpl_translation","dir_he","cmpl_constr","cmpl_nt","cmpl_anim","cmpl_det","cmpl_indiv","cmpl_complex","motion_type","spatial_arg_type","preposition_1","preposition_2","preposition_3","preposition_4","preposition_5","preposition_6","comments","reconstructed_verse","study_edition","verse_genre","verse_language","era_style","book_scroll","cmpl_syntax"
231589,"QRB[","MT","Isaiah","2_Isaiah",57,3,"QRBW","W >TM QRBW HNH BNJ <NNH ZR< MN>P W TZNH",NA,"qal","impv","W >TM QRBW HNH",">TM","HNH","HNH==","here",0,"vc","place","inanim","det","adv","simple","factive","goal",NA,NA,NA,NA,NA,NA,NA,NA,NA,"prophetic","Hebrew","other","Isaiah_MT","non-prepositional"
1915389,"QRB[","1Qisaa","Isaiah","2_Isaiah",57,3,"QRWBW","W >TMH QRWBW HNH BNJ <NNH ZR< MN>P W TZNW","0 0000 00000 000 000 0000 000 0000 0 0000","qal","impv","W >TMH QRWBW HNH",">TMH","HNH","HNH==","here",0,"vc","place","inanim","det","adv","simple","factive","goal",NA,NA,NA,NA,NA,NA,NA,"W >TMH QRWBW HNH BNJ <NNH ZR< MN>P W TZNW",NA,"prophetic","Hebrew","other","Isaiah_1Qisaa","non-prepositional"
231688,"CWR=[","MT","Isaiah","2_Isaiah",57,9,"TCRJ","W TCRJ L MLK B CMN W TRBJ RQXJK W TCLXJ YRJK <D M RXQ W TCPJLJ <D C>WL",NA,"qal","wayq","W TCRJ L MLK B CMN",NA,"L MLK","L H MLK/","to Molech",0,"prep","person","anim","det","subs","simple","factive","goal","L",NA,NA,NA,NA,NA,NA,NA,NA,"prophetic","Hebrew","other","Isaiah_MT","prepositional"
1915493,"CWR=[","1Qisaa","Isaiah","2_Isaiah",57,9,"TCRJ","W TCRJ L MLK B CMN W TRBJ RWQXJK W TCLXJ YJRJK <D M RXQ W TCPWLJ <D C>WL","0 0000 0 000 0 000 0 0000 000000 0 00000 00000 00 0 000 0 000000 00 0000","qal","wayy","W TCRJ L MLK B CMN",NA,"L MLK","L H MLK/","to Molech",0,"prep","person","anim","det","subs","simple","factive","goal","L",NA,NA,NA,NA,NA,NA,"W TCRJ L MLK B CMN W TRBJ RWQXJK W TCLXJ YJRJK <D M RXQ W TCPWLJ <D C>WL",NA,"prophetic","Hebrew","other","Isaiah_1Qisaa","prepositional"
232580,"BW>[","MT","Isaiah","2_Isaiah",59,20,"B>","W B> L YJWN GW>L W L CBJ PC< B J<QB N>M JHWH",NA,"qal","perf","W B> L YJWN GW>L",NA,"L YJWN","L YJWN==/","to Zion",0,"prep","toponym","inanim","det","nmpr","simple","factive","goal","L",NA,NA,NA,NA,NA,NA,NA,NA,"prophetic","Hebrew","other","Isaiah_MT","prepositional"
1916416,"BW>[","1Qisaa","Isaiah","2_Isaiah",59,20,"B>","W B> >L YJWN GW>L W L CBJ PC< B J<QWB NW>M JHWH","0 00 00 0000 0000 0 0 000 000 0 00000 0000 0000","qal","perf","W B> >L YJWN GW>L",NA,">L YJWN","L YJWN==/","to Zion",0,"prep","toponym","inanim","det","nmpr","simple","factive","goal",">L",NA,NA,NA,NA,NA,NA,"W B> >L YJWN GW>L W L CBJ PC< B J<QWB NW>M JHWH",NA,"prophetic","Hebrew","other","Isaiah_1Qisaa","prepositional"
232672,"BW>[","MT","Isaiah","2_Isaiah",60,4,"B>W","F>J SBJB <JNJK W R>J KLM NQBYW B>W LK BNJK M RXWQ JB>W W BNTJK <L YD T>MNH",NA,"qal","perf","B>W LK",NA,"LK","L","to you",0,"prep","person","anim","det","prsf","simple","factive","goal","L",NA,NA,NA,NA,NA,NA,NA,NA,"prophetic","Hebrew","other","Isaiah_MT","prepositional"
1916511,"BW>[","1Qisaa","Isaiah","2_Isaiah",60,4,"B>W","F>J SBJB <JNJK W R>J KWLMH NQBYW B>W LK BNJK M RXWQ JBW>W W BNWTJK <L YD T>MNH","000 0000 00000 0 000 00000 00000 000 00 0000 0 0000 00000 0 000000 00 00 00000","qal","perf","B>W LK",NA,"LK","L","to you",0,"prep","person","anim","det","prsf","simple","factive","goal","L",NA,NA,NA,NA,NA,NA,"F>J SBJB <JNJK W R>J KWLMH NQBYW B>W LK BNJK M RXWQ JBW>W W BNWTJK <L YD T>MNH",NA,"prophetic","Hebrew","other","Isaiah_1Qisaa","prepositional"
1925860,"BW>[","1Q8","Isaiah","2_Isaiah",60,4,"B>W","F>J SBJB <JNJK W R>J KLM NQBYW B>W LK BNJK M RXWQ JB>W W BNTJK <L YD TNFJNH","000 0000 00000 0 000 000 00000 000 00 0000 0 0000 0000 0 00000 00 00 000000","qal","perf","B>W LK",NA,"LK","L","to you",0,"prep","person","anim","det","prsf","simple","factive","goal","L",NA,NA,NA,NA,NA,NA,"F>J SBJB <JNJK W R>J KLM NQBYW B>W LK BNJK M RXWQ JB>W W BNTJK <L YD TNFJNH",NA,"prophetic","Hebrew","other","Isaiah_1Q8","prepositional"
232728,"<LH[","MT","Isaiah","2_Isaiah",60,7,"J<LW","KL Y>N QDR JQBYW LK >JLJ NBJWT JCRTWNK J<LW <L RYWN MZBXJ W BJT TP>RTJ >P>R",NA,"qal","impf","J<LW <L RYWN MZBXJ",NA,"MZBXJ","MZBX/","on my altar",0,"vc","object","inanim","det","subs","complex","factive","goal",NA,NA,NA,NA,NA,NA,NA,NA,NA,"prophetic","Hebrew","other","Isaiah_MT","non-prepositional"
1916569,"<LH[","1Qisaa","Isaiah","2_Isaiah",60,7,"J<LW","KWL YW>N QDR JQBYW LK >JLJ NB>WT JCRTWNK W J<LW L RYWN <L MZBXJ W BJT TP>RTJ >P>R","000 0000 000 00000 00 0000 00000 0000000 0 0000 0 0000 00 00000 0 000 000000 0000","hifil","impf","W J<LW L RYWN <L MZBXJ",NA,"<L MZBXJ","<L MZBX/","on my altar",0,"prep","object","inanim","det","subs","complex","factive","goal","<L",NA,NA,NA,NA,NA,NA,"KWL YW>N QDR JQBYW LK >JLJ NB>WT JCRTWNK W J<LW L RYWN <L MZBXJ W BJT TP>RTJ >P>R",NA,"prophetic","Hebrew","other","Isaiah_1Qisaa","prepositional"
1925919,"<LH[","1Q8","Isaiah","2_Isaiah",60,7,"J<LW","KL Y>N QDR JQBYW LK >JLJ NBJWT JCRTWNK J<LW RYWN MZBXJ W BJT TP>RTJ >P>R","00 000 000 00000 00 0000 00000 0000000 0000 0000 00000 0 000 000000 0000","hifil","impf","J<LW RYWN MZBXJ",NA,"MZBXJ","MZBX/","on my altar",0,"vc","object","inanim","det","subs","complex","factive","goal",NA,NA,NA,NA,NA,NA,NA,"KL Y>N QDR JQBYW LK >JLJ NBJWT JCRTWNK J<LW RYWN MZBXJ W BJT TP>RTJ >P>R",NA,"prophetic","Hebrew","other","Isaiah_1Q8","non-prepositional"
232803,"BW>[","MT","Isaiah","2_Isaiah",60,11,"HBJ>","W PTXW C<RJK TMJD JWMM W LJLH L> JSGRW L HBJ> >LJK XJL GWJM W MLKJHM NHWGJM",NA,"hif","infc","L HBJ> >LJK XJL GWJM",NA,">LJK",">L","to you",0,"prep","place","inanim","det","prsf","simple","factive","goal",">L",NA,NA,NA,NA,NA,NA,NA,NA,"prophetic","Hebrew","other","Isaiah_MT","prepositional"
1916647,"BW>[","1Qisaa","Isaiah","2_Isaiah",60,11,"HBJ>","W PTXW C<RJK TMJD JWMM W LJLH W LW> JSGRW L HBJ> >LJK XJL GW>JM W MLKJHMH NHWGJM","0 0000 00000 0000 0000 0 0000 0 000 00000 0 0000 0000 000 00000 0 0000000 000000","hifil","infc","L HBJ> >LJK XJL GW>JM",NA,">LJK",">L","to you",0,"prep","place","inanim","det","prsf","simple","factive","goal",">L",NA,NA,NA,NA,NA,NA,"W PTXW C<RJK TMJD JWMM W LJLH W LW> JSGRW L HBJ> >LJK XJL GW>JM W MLKJHMH NHWGJM",NA,"prophetic","Hebrew","other","Isaiah_1Qisaa","prepositional"
1925994,"BW>[","1Q8","Isaiah","2_Isaiah",60,11,"HBJ>","W PTXW C<RJK TMJD JWMM W LJLH L> JSGRW L HBJ> >LJK XJL GWJM W MLKJHM NHWGJM","0 0000 00000 0000 0000 0 0000 00 00000 0 0000 0000 000 0000 0 000000 000000","hifil","infc","L HBJ> >LJK XJL GWJM",NA,">LJK",">L","to you",0,"prep","place","inanim","det","prsf","simple","factive","goal",">L",NA,NA,NA,NA,NA,NA,"W PTXW C<RJK TMJD JWMM W LJLH L> JSGRW L HBJ> >LJK XJL GWJM W MLKJHM NHWGJM",NA,"prophetic","Hebrew","other","Isaiah_1Q8","prepositional"
232844,"HLK[","MT","Isaiah","2_Isaiah",60,14,"HLKW","W HLKW >LJK CXWX BNJ M<NJK W HCTXWW <L KPWT RGLJK KL MN>YJK W QR>W LK <JR JHWH YJWN QDWC JFR>L",NA,"qal","perf","W HLKW >LJK BNJ M<NJK","BNJ M<NJK",">LJK",">L","to you",0,"prep","place","inanim","det","prsf","simple","factive","goal",">L",NA,NA,NA,NA,NA,NA,NA,NA,"prophetic","Hebrew","other","Isaiah_MT","prepositional"
1916695,"HLK[","1Qisaa","Isaiah","2_Isaiah",60,14,">HLKW","W >HLKW >LJK CXWX KWL BNJ MN<YJK M<NJK W HCTXWW <L KPWT RGLJK KWL MN>YJK W QR>W LK <JR JHWH YJWN QDWC JFR>L","0 00000 0000 0000 000 000 000000 00000 0 000000 00 0000 00000 000 000000 0 0000 00 000 0000 0000 0000 00000","qal","perf","W >HLKW >LJK KWL BNJ MN<YJK M<NJK","BNJ MN<YJK M<NJK",">LJK",">L","to you",0,"prep","place","inanim","det","prsf","simple","factive","goal",">L",NA,NA,NA,NA,NA,NA,"W >HLKW >LJK CXWX KWL BNJ MN<YJK M<NJK W HCTXWW <L KPWT RGLJK KWL MN>YJK W QR>W LK <JR JHWH YJWN QDWC JFR>L",NA,"prophetic","Hebrew","other","Isaiah_1Qisaa","prepositional"
1926038,"HLK[","1Q8","Isaiah","2_Isaiah",60,14,"HLKW","W HLKW >LJK CXWX KL BNJ M<NJK W HCTXWW <L KPWT RGLJK KL MN>YJK W QR>W LK <JR JHWH YJWN QDWC JFR>L","0 0000 0000 0000 00 011 11111 0 000000 00 0000 00000 00 000000 0 0000 00 000 1111 1000 0000 00000","qal","perf","W HLKW >LJK KL BNJ M<NJK","BNJ M<NJK",">LJK",">L","to you",0,"prep","place","inanim","det","prsf","simple","factive","goal",">L",NA,NA,NA,NA,NA,NA,"W HLKW >LJK CXWX KL B[NJ M<NJK] W HCTXWW <L KPWT RGLJK KL MN>YJK W QR>W LK <JR [JHWH Y]JWN QDWC JFR>L",NA,"prophetic","Hebrew","other","Isaiah_1Q8","prepositional"
233562,"JRD[","MT","Isaiah","2_Isaiah",63,6,">WRJD","W >BWS <MJM B >PJ W >CKRM B XMTJ W >WRJD L >RY NYXM",NA,"hif","impf","W >WRJD L >RY NYXM",NA,"L >RY","L H >RY/","to the land / ground",0,"prep","place","inanim","det","subs","simple","factive","goal","L",NA,NA,NA,NA,NA,NA,NA,NA,"prophetic","Hebrew","other","Isaiah_MT","prepositional"
1917446,"JRD[","1Qisaa","Isaiah","2_Isaiah",63,6,">WRJDH","W >BWSH <MJM B >PJ> W >CKJRMH B XMTJ W >WRJDH L >RY NYXM","0 00000 0000 0 0000 0 0000000 0 0000 0 000000 0 000 0000","hifil","impf","W >WRJDH L >RY NYXM",NA,"L >RY","L H >RY/","to the land / ground",0,"prep","place","inanim","det","subs","simple","factive","goal","L",NA,NA,NA,NA,NA,NA,"W >BWSH <MJM B >PJ> W >CKJRMH B XMTJ W >WRJDH L >RY NYXM",NA,"prophetic","Hebrew","other","Isaiah_1Qisaa","prepositional"
233699,"JRD[","MT","Isaiah","2_Isaiah",63,14,"TRD","K BHMH B BQ<H TRD RWX JHWH TNJXNW KN NHGT <MK L <FWT LK CM TP>RT",NA,"qal","impf","B BQ<H TRD",NA,"B BQ<H","B H BQ<H/","in the valley",0,"prep","place","inanim","det","subs","simple","factive","goal","B",NA,NA,NA,NA,NA,NA,NA,NA,"prophetic","Hebrew","other","Isaiah_MT","prepositional"
234030,"QRB[","MT","Isaiah","2_Isaiah",65,5,"QRB","H >MRJM QRB >LJK >L TGC BJ KJ QDCTJK >LH <CN B >PJ >C JQDT KL H JWM",NA,"qal","impv","QRB >LJK",NA,">LJK",">L","to you",0,"prep","person","anim","det","prsf","simple","factive","goal",">L",NA,NA,NA,NA,NA,NA,NA,NA,"prophetic","Hebrew","other","Isaiah_MT","prepositional"
234033,"NGC[","MT","Isaiah","2_Isaiah",65,5,"TGC","H >MRJM QRB >LJK >L TGC BJ KJ QDCTJK >LH <CN B >PJ >C JQDT KL H JWM",NA,"qal","impf",">L TGC BJ",NA,"BJ","B","in me",0,"prep","person","anim","det","prsf","simple","factive","goal","B",NA,NA,NA,NA,NA,NA,NA,NA,"prophetic","Hebrew","other","Isaiah_MT","prepositional"
1917940,"QRB[","1Qisaa","Isaiah","2_Isaiah",65,5,"QRB","H >WMRJM QRB >LJKH >L TG< BJ> QDCTJKH >LH <CN B >PJ >C JWQDT KWL H JWM","0 000000 000 00000 00 000 000 0000000 000 000 0 000 00 00000 000 0 000","qal","impv","QRB >LJKH",NA,">LJKH",">L","to you",0,"prep","person","anim","det","prsf","simple","factive","goal",">L",NA,NA,NA,NA,NA,NA,"H >WMRJM QRB >LJKH >L TG< BJ> QDCTJKH >LH <CN B >PJ >C JWQDT KWL H JWM",NA,"prophetic","Hebrew","other","Isaiah_1Qisaa","prepositional"
234871,"BW>[","MT","Isaiah","2_Isaiah",66,20,"HBJ>W","W HBJ>W >T KL >XJKM M KL H GWJM MNXH L JHWH B SWSJM W B RKB W B YBJM W B PRDJM W B KRKRWT <L HR QDCJ JRWCLM >MR JHWH K >CR JBJ>W BNJ JFR>L >T H MNXH B KLJ VHWR BJT JHWH",NA,"hif","perf","W HBJ>W >T KL >XJKM M KL H GWJM MNXH L JHWH B SWSJM W B RKB W B YBJM W B PRDJM W B KRKRWT <L HR QDCJ JRWCLM",NA,"<L HR QDCJ JRWCLM","<L HR/ QDC/ JRWCLM/","to my holy mountain Jerusalem",0,"prep","toponym","inanim","det","subs","complex","factive","goal","<L",NA,NA,NA,NA,NA,NA,NA,NA,"prophetic","Hebrew","other","Isaiah_MT","prepositional"
234909,"BW>[","MT","Isaiah","2_Isaiah",66,20,"JBJ>W","W HBJ>W >T KL >XJKM M KL H GWJM MNXH L JHWH B SWSJM W B RKB W B YBJM W B PRDJM W B KRKRWT <L HR QDCJ JRWCLM >MR JHWH K >CR JBJ>W BNJ JFR>L >T H MNXH B KLJ VHWR BJT JHWH",NA,"hif","impf","K >CR JBJ>W BNJ JFR>L >T H MNXH B KLJ VHWR BJT JHWH","BNJ JFR>L","BJT JHWH","BJT/ JHWH/","to the house of YHWH",0,"vc","place","inanim","det","subs","complex","factive","goal",NA,NA,NA,NA,NA,NA,NA,NA,NA,"prophetic","Hebrew","other","Isaiah_MT","non-prepositional"
1918802,"BW>[","1Qisaa","Isaiah","2_Isaiah",66,20,"HBJ>W","W HBJ>W >T KWL KWL >XJKMH M KL H GW>JM MNXH L JHWH B SWSJM W B RKBM W B YWBJM W B W B PRDJM W B KWRKWBWT >L HR QDCJ JRWCLJM >MR JHWH K >CR JBJ>W BNJ JFR>L >T H MNXH B KLJ VHWR BJT JHWH","0 00000 00 000 000 000000 0 00 0 00000 0000 0 0000 0 00000 0 0 0000 0 0 00000 0 0 0 0 00000 0 0 00000000 00 00 0000 0000000 000 0000 0 000 00000 000 00000 00 0 0000 0 000 0000 000 0000","hifil","perf","W HBJ>W >T KWL KWL >XJKMH M KL H GW>JM MNXH L JHWH B SWSJM W B RKBM W B YWBJM W B W B PRDJM W B KWRKWBWT >L HR QDCJ JRWCLJM",NA,">L HR QDCJ JRWCLJM",">L HR/ QDC/ JRWCLM/","to my holy mountain Jerusalem",0,"prep","toponym","inanim","det","subs","complex","factive","goal",">L",NA,NA,NA,NA,NA,NA,"W HBJ>W >T KWL KWL >XJKMH M KL H GW>JM MNXH L JHWH B SWSJM W B RKBM W B YWBJM W B W B PRDJM W B KWRKWBWT >L HR QDCJ JRWCLJM >MR JHWH K >CR JBJ>W BNJ JFR>L >T H MNXH B KLJ VHWR BJT JHWH",NA,"prophetic","Hebrew","other","Isaiah_1Qisaa","prepositional"
1918839,"BW>[","1Qisaa","Isaiah","2_Isaiah",66,20,"JBJ>W","W HBJ>W >T KWL KWL >XJKMH M KL H GW>JM MNXH L JHWH B SWSJM W B RKBM W B YWBJM W B W B PRDJM W B KWRKWBWT >L HR QDCJ JRWCLJM >MR JHWH K >CR JBJ>W BNJ JFR>L >T H MNXH B KLJ VHWR BJT JHWH","0 00000 00 000 000 000000 0 00 0 00000 0000 0 0000 0 00000 0 0 0000 0 0 00000 0 0 0 0 00000 0 0 00000000 00 00 0000 0000000 000 0000 0 000 00000 000 00000 00 0 0000 0 000 0000 000 0000","hifil","impf","K >CR JBJ>W BNJ JFR>L >T H MNXH B KLJ VHWR BJT JHWH",NA,"BJT JHWH","BJT/ JHWH/","to the house of YHWH",0,"vc","place","inanim","det","subs","complex","factive","goal",NA,NA,NA,NA,NA,NA,NA,"W HBJ>W >T KWL KWL >XJKMH M KL H GW>JM MNXH L JHWH B SWSJM W B RKBM W B YWBJM W B W B PRDJM W B KWRKWBWT >L HR QDCJ JRWCLJM >MR JHWH K >CR JBJ>W BNJ JFR>L >T H MNXH B KLJ VHWR BJT JHWH",NA,"prophetic","Hebrew","other","Isaiah_1Qisaa","non-prepositional"
