verb_id,lex,scroll,book,chapter,verse_num,gcons_verb,gcons_verse,gcons_clause,subject,complement,dir_he,dir_he_dss,sign_info,stem,tense,preposition_1,preposition_2,preposition_3,preposition_4,cmpl_lex,cmpl_constr,cmpl_nt,cmpl_anim,cmpl_det,cmpl_indiv,motion_type
213802,SWR[,MT,Isaiah,5,23,JSJRW,MYDJQJ RC< <QB CXD W YDQT YDJQJM JSJRW MMNW,W YDQT YDJQJM JSJRW MMNW,,no complement,,,,hif,impf,,,,,no complement,,,,,,
1896648,SWR[,1Qisaa,Isaiah,5,23,JSJRW,MYDJQJ RC< <QB CXWD W YDQT YDJQJM JSJRW MMNW,W YDQT YDJQJM JSJRW MMNW,,no complement,,,000000 000 000 0000 0 0000 000000 00000 00000 00,hifil,impf,,,,,no complement,,,,,,
213824,<LH[,MT,Isaiah,5,24,J<LH,LKN K >KL QC LCWN >C W XCC LHBH JRPH CRCM K MQ JHJH W PRXM K >BQ J<LH KJ M>SW >T TWRT JHWH YB>WT W >T >MRT QDWC JFR>L N>YW,W PRXM K >BQ J<LH,PRXM,no complement,,,,qal,impf,,,,,no complement,,,,,,
1896670,<LH[,1Qisaa,Isaiah,5,24,J<LH,L KN K >KL QC LCWN >C W >C LWHBT JRPH CRCM K MQ JHJH W PRXM K >BQ J<LH KJ> M>SW >T TWRT JHWH YB>WT W >T >MRT QDWC JFR>L N>YW,,,no complement,0,0,0 00 0 000 00 0000 00 0 00 00000 0000 00000 0 00 0000 0 00000 0 000 0000 000 0000 00 0000 0000 00000 0 00 0000 0000 00000 0000 00,qal,impf,,,,,no complement,,,,,,
213867,CWB[,MT,Isaiah,5,25,CB,<L KN XRH >P JHWH B <MW W JV JDW <LJW W JKHW W JRGZW H HRJM W THJ NBLTM K SWXH B QRB XWYWT B KL Z>T L> CB >PW W <WD JDW NVWJH,B KL Z>T L> CB >PW,>PW,no complement,,,,qal,perf,,,,,no complement,,,,,,
1896713,CWB[,1Qisaa,Isaiah,5,25,CB,<L KN XRH >P JHWH B <MW W JV JDJW <LJW W JKHW W JRGZW H HRJM W THJH NBLTM K SWXH B QRB XWYWT B KWL Z>WT LW> CB >PW W <WD JDJW NVWJH,,,no complement,0,0,00 00 000 00 0000 0 0000 0 00 00000 00000 0 00000 0 00000 0 0000 0 0000 000000 0 0000 0 000 00000 0 000 0000 000 00 0000 0 000 00000 00000 00,qal,perf,,,,,no complement,,,,,,
213892,BW>[,MT,Isaiah,5,26,JBW>,W NF> NS L GWJM M RXWQ W CRQ LW M QYH H >RY W HNH MHRH QL JBW>,W HNH MHRH QL JBW>,,no complement,,,,qal,impf,,,,,no complement,,,,,,
1896738,BW>[,1Qisaa,Isaiah,5,26,JBW>,W NF> NS L GW>JM M RXWQ W CRQ LW> M QYH H >RY W HNH MHRH QL JBW>,,,no complement,0,0,0 000 00 0 00000 0 0000 0 000 0000 0 000 0 000 0 000 0000 00 0000 00,qal,impf,,,,,no complement,,,,,,
214021,<WP[,MT,Isaiah,6,2,J<WPP,FRPJM <MDJM M M<L LW CC KNPJM CC KNPJM L >XD B CTJM JKSH PNJW W B CTJM JKSH RGLJW W B CTJM J<WPP,W B CTJM J<WPP,,no complement,,,,piel,impf,,,,,no complement,,,,,,
1896863,<WP[,1Qisaa,Isaiah,6,2,J<WPP,FRPJM <WMDJM M M<LH LW CC KNPJM L >XD B CTJM JKSH PNJW W B CTJM JKSH RGLJW W B CTJM J<WPP,,,no complement,0,1,00000 000000 0 00000 000 00 00000 0 000 0 0000 0000 00000 0 0 0000 0000 000000 0 0 0000 00000 00,polel,impf,,,,,no complement,,,,,,
214081,<WP[,MT,Isaiah,6,6,J<P,W J<P >LJ >XD MN H FRPJM W B JDW RYPH B MLQXJM LQX M <L H MZBX,W J<P >LJ >XD MN H FRPJM,>XD MN H FRPJM,>LJ,0,,,qal,wayq,>L,,,,>L,prep,,,det,,
1896924,<WP[,1Qisaa,Isaiah,6,6,J<WP,W J<WP >LJ >XD MN H FRPJM W B JDW RYPH B MLQXJM LQX M <L H MZBX,W J<WP >LJ >XD MN H FRPJM,>XD MN H FRPJM,>LJ,0,0,0 0000 0000 000 00 0 00000 0 0 0000 0000 0 000000 000 0 00 0 0000 00,qal,wayy,>L,,,,>L,prep,,,det,,
214110,SWR[,MT,Isaiah,6,7,SR,W JG< <L PJ W J>MR HNH NG< ZH <L FPTJK W SR <WNK W XV>TK TKPR,W SR <WNK,<WNK,no complement,,,,qal,perf,,,,,no complement,,,,,,
1896954,SWR[,1Qisaa,Isaiah,6,7,SR,W JG< <L PJ W JW>MR HNH NG< ZH <L FPTJK W SR <WWNK W XV>WTJK TKPR,W SR <WWNK,<WWNK,no complement,,,0 000 00 000 0 00000 000 000 00 00 000000 0 00 000000 0 00000000 0000 00,qal,perf,,,,,no complement,,,,,,
214126,HLK[,MT,Isaiah,6,8,JLK,W >CM< >T QWL >DNJ >MR >T MJ >CLX W MJ JLK LNW W >MR HNNJ CLXNJ,W MJ JLK LNW,MJ,no complement,,,,qal,impf,,,,,no complement,,,,,,
1896971,HLK[,1Qisaa,Isaiah,6,8,JLK,W >CM< >T QWL >DWNJ >MR >T MJ >CLX W MJ JLK LNW W >MRH HNNJ CLXNJ,W MJ JLK LNW,MJ,no complement,,,0 0000 00 000 00000 000 00 00 0000 0 00 000 0000 0 0000 00000 000000 00,qal,impf,,,,,no complement,,,,,,
214134,HLK[,MT,Isaiah,6,9,LK,W J>MR LK W >MRT L <M H ZH CM<W CMW< W >L TBJNW W R>W R>W W >L TD<W,LK,,no complement,,,,qal,impv,,,,,no complement,,,,,,
1896980,HLK[,1Qisaa,Isaiah,6,9,LK,W JW>MR LK W >MRTH L <M H ZH CM<W CMW< W <L TBJNW R>W R>W W <L TD<W,,,no complement,0,0,0 00000 00 0 00000 0 00 0 00 0000 0000 0 00 00000 000 000 0 00 0000 00,qal,impv,,,,,no complement,,,,,,
214177,CWB[,MT,Isaiah,6,10,CB,HCMN LB H <M H ZH W >ZNJW HKBD W <JNJW HC< PN JR>H B <JNJW W B >ZNJW JCM< W LBBW JBJN W CB W RP> LW,W CB,,no complement,,,,qal,perf,,,,,no complement,,,,,,
1897022,CWB[,1Qisaa,Isaiah,6,10,CB,HCM LB H <M H ZH W >WZNJW HKBD W <JNJW HC< PN JR>H B <JNJW W B >WZNJW JCM<W B LBBW JBJN W CB W RP> LW,,,no complement,0,0,000 00 0 00 0 00 0 0000000 0000 0 000000 000 00 0000 0 000000 0 0 0000000 00000 0 00000 0000 0 00 0 000 000 00,qal,perf,,,,,no complement,,,,,,
214225,CWB[,MT,Isaiah,6,13,CBH,W <WD BH <FRJH W CBH W HJTH L B<R K >LH W K >LWN >CR B CLKT MYBT BM ZR< QDC MYBTH,W CBH,,no complement,,,,qal,perf,,,,,no complement,,,,,,
1897072,CWB[,1Qisaa,Isaiah,6,13,CBH,W <WD BH <FJRJH W CBH W HJJTH L B<R K >LH W K >LWN >CR MCLKT MYBT BMH ZR< H QWDC MYBTH,,,no complement,0,0,0 000 000 000000 0 000 0 00000 0 000 0 000 0 0 0000 000 00000 0000 0000 000 0 0000 000000 00,qal,perf,,,,,no complement,,,,,,
214256,<LH[,MT,Isaiah,7,1,<LH,W JHJ B JMJ >XZ BN JWTM BN <ZJHW MLK JHWDH <LH RYJN MLK >RM W PQX BN RMLJHW MLK JFR>L JRWCLM L MLXMH <LJH W L> JKL L HLXM <LJH,<LH RYJN MLK >RM W PQX BN RMLJHW MLK JFR>L JRWCLM L MLXMH <LJH,RYJN MLK >RM W PQX BN RMLJHW MLK JFR>L,JRWCLM,0,,,qal,perf,,,,,JRWCLM/,vc,topo,inanim,det,nmpr,
1897102,<LH[,1Qisaa,Isaiah,7,1,<LH,W JHJ B JMJ >XZ BN JWTM BN <WZJH MLK JHWDH <LH RYJN MLK >RM W PQX BN RWMLJH MLK JFR>L JRWCLM L MLXMH <LJH W LW> JKLW L HLXM <LJH,<LH RYJN MLK >RM W PQX BN RWMLJH MLK JFR>L JRWCLM L MLXMH <LJH,RYJN MLK >RM W PQX BN RWMLJH MLK JFR>L,JRWCLM,0,0,0 000 0 000 000 00 0000 00 00000 000 00000 000 0000 000 000 0 000 00 000000 000 00000 000000 0 00000 00000 0 000 0000 0 0000 00000 00,qal,perf,,,,,no complement,,,,,,
214306,JY>[,MT,Isaiah,7,3,Y>,W J>MR JHWH >L JC<JHW Y> N> L QR>T >XZ >TH W C>R_JCWB BNK >L QYH T<LT H BRKH H <LJWNH >L MSLT FDH KWBS,Y> N> >TH W C>R_JCWB BNK >L QYH T<LT H BRKH H <LJWNH >L MSLT FDH KWBS,>TH W C>R_JCWB BNK,no complement,,,,qal,impv,,,,,no complement,,,,,,
1897153,JY>[,1Qisaa,Isaiah,7,3,Y>,W JW>MR JHWH >L JC<JH Y> N> L QR>T >XZ >TH W C>R JCWB BNK >L QYH T<LT H BRKH H <LJWNH >L MSLT FDH KWBS,,,no complement,0,0,0 00000 0000 00 00000 00 00 0 0000 000 000 0 000 0000 0000 00 000 0000 0 0000 0 000000 00 0000 000 0000 00,qal,impv,,,,,no complement,,,,,,
214368,<LH[,MT,Isaiah,7,6,N<LH,N<LH B JHWDH W NQJYNH W NBQ<NH >LJNW W NMLJK MLK B TWKH >T BN VB>L,N<LH B JHWDH,,B JHWDH,0,,,qal,impf,B,,,,B JHWDH/,prep,"pers,gens,topo",,det,nmpr,
1897221,<LH[,1Qisaa,Isaiah,7,6,N<LH,N<LH B JHWDH W NQJYNH W NBQ<NH >LJNW W NMLJK MLK B TWKH >T BN VB>L,N<LH B JHWDH,,B JHWDH,0,0,0000 0 00000 0 0000000 0 0000000 000000 0 00000 000 0 00000 00 00 0000 00,qal,impf,B,,,,B JHWDH/,prep,"pers,gens,topo",,det,nmpr,
214531,BW>[,MT,Isaiah,7,17,JBJ>,JBJ> JHWH <LJK W <L <MK W <L BJT >BJK JMJM >CR L> B>W L M JWM SWR >PRJM M <L JHWDH >T MLK >CWR,JBJ> JHWH <LJK W <L <MK W <L BJT >BJK JMJM >T MLK >CWR,JHWH,<LJK W <L <MK W <L BJT >BJK,0,,,hif,impf,<L,<L,<L,,<L W <L <M/ W <L BJT/ >B/,prep + prep + prep,,,det,subs subs subs,
214548,SWR[,MT,Isaiah,7,17,SWR,JBJ> JHWH <LJK W <L <MK W <L BJT >BJK JMJM >CR L> B>W L M JWM SWR >PRJM M <L JHWDH >T MLK >CWR,SWR >PRJM M <L JHWDH,>PRJM,M <L JHWDH,0,,,qal,infc,MN,<L,,,MN <L JHWDH/,prep + prep,"pers,gens,topo",,det,nmpr,
214544,BW>[,MT,Isaiah,7,17,B>W,JBJ> JHWH <LJK W <L <MK W <L BJT >BJK JMJM >CR L> B>W L M JWM SWR >PRJM M <L JHWDH >T MLK >CWR,>CR L> B>W L M JWM,,no complement,,,,qal,perf,,,,,no complement,,,,,,
1897394,BW>[,1Qisaa,Isaiah,7,17,JBJ>,W JBJ> JHWH <LJK W <L <MK W <L BJT >BJK JMJM >CR LW> B>W L M JWM SWR >PRJM M <L JHWDH >T MLK >CWR,W JBJ> JHWH <LJK W <L <MK W <L BJT >BJK JMJM >T MLK >CWR,JHWH,<LJK W <L <MK W <L BJT >BJK,0,0,0 0000 0000 00000 0 00 0000 0 00 000 00000 0000 000 000 000 0 0 000 000 00000 0 00 00000 00 000 0000 00,hifil,impf,<L,<L,<L,,no complement,,,,,,
1897407,BW>[,1Qisaa,Isaiah,7,17,B>W,W JBJ> JHWH <LJK W <L <MK W <L BJT >BJK JMJM >CR LW> B>W L M JWM SWR >PRJM M <L JHWDH >T MLK >CWR,,,no complement,0,0,0 0000 0000 00000 0 00 0000 0 00 000 00000 0000 000 000 000 0 0 000 000 00000 0 00 00000 00 000 0000 00,qal,perf,,,,,no complement,,,,,,
1897411,SWR[,1Qisaa,Isaiah,7,17,SWR,W JBJ> JHWH <LJK W <L <MK W <L BJT >BJK JMJM >CR LW> B>W L M JWM SWR >PRJM M <L JHWDH >T MLK >CWR,SWR >PRJM M <L JHWDH ,>PRJM,M <L JHWDH,0,0,0 0000 0000 00000 0 00 0000 0 00 000 00000 0000 000 000 000 0 0 000 000 00000 0 00 00000 00 000 0000 00,qal,infc,MN,<L,,,no complement,,,,,,
214584,NWX[,MT,Isaiah,7,19,NXW,W B>W W NXW KLM B NXLJ H BTWT W B NQJQJ H SL<JM W B KL H N<YWYJM W B KL H NHLLJM,W NXW KLM B NXLJ H BTWT W B NQJQJ H SL<JM W B KL H N<YWYJM W B KL H NHLLJM,KLM,B NXLJ H BTWT W B NQJQJ H SL<JM W B KL H N<YWYJM W B KL H NHLLJM,0,,,qal,perf,B,B,B,B,B NXL/ H BTH/ W B NQJQ/ H SL</ W B KL/ H N<YWY/ W B KL/ H NHLL/,prep + prep + prep + prep,,,det,subs subs subs subs subs subs subs subs,
214582,BW>[,MT,Isaiah,7,19,B>W,W B>W W NXW KLM B NXLJ H BTWT W B NQJQJ H SL<JM W B KL H N<YWYJM W B KL H NHLLJM,W B>W,,no complement,,,,qal,perf,,,,,no complement,,,,,,
1897446,NWX[,1Qisaa,Isaiah,7,19,NXW,W B>W W NXW KWLM B NXLJ H BTWT W B NQJQJ H SL<JM W B KWL H N<YWYJM W B KWL H NHLJLJM,W NXW KWLM B NXLJ H BTWT W B NQJQJ H SL<JM W B KWL H N<YWYJM W B KWL H NHLJLJM,KWLM,B NXLJ H BTWT W B NQJQJ H SL<JM W B KWL H N<YWYJM W B KWL H NHLJLJM,0,0,0 000 0 000 00000 0 0000 0 0000 0 0 00000 0 00000 0 0 000 0 0000000 0 0 000 0 0000000 00,qal,perf,B,B,B,B,B NXL/ H BTH/ W B NQJQ/ H SL</ W B KL/ H N<YWY/ W B KL/ H NHLL/,prep + prep + prep + prep,,,det,subs subs subs subs subs subs subs subs,
1897444,BW>[,1Qisaa,Isaiah,7,19,B>W,W B>W W NXW KWLM B NXLJ H BTWT W B NQJQJ H SL<JM W B KWL H N<YWYJM W B KWL H NHLJLJM,W B>W,,no complement,,,0 000 0 000 00000 0 0000 0 0000 0 0 00000 0 00000 0 0 000 0 0000000 0 0 000 0 0000000 00,qal,perf,,,,,no complement,,,,,,
214702,BW>[,MT,Isaiah,7,24,JBW>,B XYJM W B QCT JBW> CMH KJ CMJR W CJT THJH KL H >RY,B XYJM W B QCT JBW> CMH,,CMH,1,,,qal,impf,,,,,CM,dir_he,,,,,
1897562,BW>[,1Qisaa,Isaiah,7,24,JBW>,B XYJM W B QCTWT JBW> CMH KJ> CMJR W CJT THJH KWL H >RY,B XYJM W B QCTWT JBW> CMH,,CMH,1,1,0 0000 0 0 00000 0000 0000 000 0000 0 000 0000 000 0 000 00,qal,impf,,,,,no complement,,,,,,
1919017,BW>[,1Q8,Isaiah,7,24,JBW>,B XYJM W B QCT JBW> CMH KJ CMJR W CJT THJH KL H >RY,B XYJM W B QCT JBW> CMH,,CMH,1,1,0 0000 0 0 000 0000 0000 00 0000 0 000 0000 00 0 000 00,qal,impf,,,,,no complement,,,,,,
214722,BW>[,MT,Isaiah,7,25,TBW>,W KL H HRJM >CR B M<DR J<DRWN L> TBW> CMH JR>T CMJR W CJT W HJH L MCLX CWR W L MRMS FH,L> TBW> CMH JR>T CMJR W CJT,,CMH,1,,,qal,impf,,,,,CM,dir_he,,,,,
1897582,BW>[,1Qisaa,Isaiah,7,25,TBW>,W KWL H HRJM >CR B M<DR J<DRWN LW> TBW> CMH JR>T BRZL CMJR W CJT TJHJH L MCLX CWR W L MRMS FH,LW> TBW> CMH JR>T BRZL CMJR W CJT,BRZL written above in the manuscript,CMH,1,1,0 000 0 0000 000 0 0000 0000000 000 0000 0000 0000 0000 0000 0 000 00000 0 0000 000 0 0 0000 00 00,qal,impf,,,,,no complement,,,,,,
1919037,BW>[,1Q8,Isaiah,7,25,TBW,W KL H HRJM >CR B M<DR J<DRWN L> TBW CMH JR>T CMJR W CJT W HJH L MCLX CWR W L MRMS FH,L> TBW CMH JR>T CMJR W CJT,,CMH,1,1,0 00 0 0000 000 0 0000 0000000 00 0001 0000 0000 0000 0 000 0 000 0 0000 000 0 0 0000 00 00,qal,impf,,,,,no complement,,,,,,
214768,QRB[,MT,Isaiah,8,3,>QRB,W >QRB >L H NBJ>H W THR W TLD BN W J>MR JHWH >LJ QR> CMW MHR CLL XC BZ,W >QRB >L H NBJ>H,,>L H NBJ>H,0,,,qal,wayq,>L,,,,>L H NBJ>H/,prep,,,det,subs,
1897634,QRB[,1Qisaa,Isaiah,8,3,>QRB,W >QRB >L H NBJ> W THR W TLD BN W J>WMR JHWH >LJ QR> CMW MHR CLL XC BZ,W >QRB >L H NBJ>,,>L H NBJ>,0,0,0 0000 00 0 0000 0 000 0 000 00 0 00000 0000 0000 000 0000 000 000 00 00 00,qal,wayy,>L,,,,no complement,,,,,,
214826,HLK[,MT,Isaiah,8,6,HLKJM,J<N KJ M>S H <M H ZH >T MJ H CLX H HLKJM L >V W MFWF >T RYJN W BN RMLJHW,H HLKJM L >V,,no complement,,,,qal,ptca,,,,,no complement,,,,,,
1897699,HLK[,1Qisaa,Isaiah,8,6,HWLKJM,J<N KJ> M>S H <M H ZH >T MJ H CWLX H HWLKJM L >WV W MCWC >T RYJN W >T BN RWMLJH,,,no complement,,0,000 000 000 0 00 0 00 00 00 0 0000 0 000000 0 000 0 0000 00 0000 0 00 00 000000 00,qal,ptca,,,,,no complement,,,,,,
214840,<LH[,MT,Isaiah,8,7,M<LH,W LKN HNH >DNJ M<LH <LJHM >T MJ H NHR H <YWMJM W H RBJM >T MLK >CWR W >T KL KBWDW W <LH <L KL >PJQJW W HLK <L KL GDWTJW,HNH >DNJ M<LH <LJHM >T MJ H NHR H <YWMJM W H RBJM >T MLK >CWR W >T KL KBWDW,>DNJ,<LJHM,0,,,hif,ptca,<L,,,,<L,prep,,,det,,
214859,<LH[,MT,Isaiah,8,7,<LH,W LKN HNH >DNJ M<LH <LJHM >T MJ H NHR H <YWMJM W H RBJM >T MLK >CWR W >T KL KBWDW W <LH <L KL >PJQJW W HLK <L KL GDWTJW,W <LH <L KL >PJQJW,,<L KL >PJQJW,0,,,qal,perf,<L,,,,<L KL/ >PJQ/,prep,,,det,subs subs,
214864,HLK[,MT,Isaiah,8,7,HLK,W LKN HNH >DNJ M<LH <LJHM >T MJ H NHR H <YWMJM W H RBJM >T MLK >CWR W >T KL KBWDW W <LH <L KL >PJQJW W HLK <L KL GDWTJW,W HLK <L KL GDWTJW,,<L KL GDWTJW,0,,,qal,perf,<L,,,,<L KL/ GDJH/,prep,,,det,subs subs,
1897717,<LH[,1Qisaa,Isaiah,8,7,M<LH,W L KN HNH >DWNJ JHWH M<LH <LJHM >T MJ H NHR H H <YWMJM W H RBJM >T MLK >CWR W >T KWL KBWDW W <LH <L KWL >PJQJW W HLK <L KWL GDWWTJW,HNH >DWNJ JHWH M<LH <LJHM >T MJ H NHR H H <YWMJM W H RBJM >T MLK >CWR W >T KWL KBWDW,>DWNJ JHWH,<LJHM,0,0,0 0 00 000 00000 0000 0000 000000 00 00 0 000 0 0 000000 0 0 0000 00 000 0000 0 00 000 000000 0 000 00 000 0000000 0 000 00 000 00000000 00,hifil,ptca,<L,,,,no complement,,,,,,
1897737,<LH[,1Qisaa,Isaiah,8,7,<LH,W L KN HNH >DWNJ JHWH M<LH <LJHM >T MJ H NHR H H <YWMJM W H RBJM >T MLK >CWR W >T KWL KBWDW W <LH <L KWL >PJQJW W HLK <L KWL GDWWTJW,W <LH <L KWL >PJQJW,,<L KWL >PJQJW,0,0,0 0 00 000 00000 0000 0000 000000 00 00 0 000 0 0 000000 0 0 0000 00 000 0000 0 00 000 000000 0 000 00 000 0000000 0 000 00 000 00000000 00,qal,perf,<L,,,,no complement,,,,,,
1897742,HLK[,1Qisaa,Isaiah,8,7,HLK,W L KN HNH >DWNJ JHWH M<LH <LJHM >T MJ H NHR H H <YWMJM W H RBJM >T MLK >CWR W >T KWL KBWDW W <LH <L KWL >PJQJW W HLK <L KWL GDWWTJW,W HLK <L KWL GDWWTJW,,<L KWL GDWWTJW,0,0,0 0 00 000 00000 0000 0000 000000 00 00 0 000 0 0 000000 0 0 0000 00 000 0000 0 00 000 000000 0 000 00 000 0000000 0 000 00 000 00000000 00,qal,perf,<L,,,,no complement,,,,,,
214869,XLP[,MT,Isaiah,8,8,XLP,W XLP B JHWDH CVP W <BR <D YW>R JGJ< W HJH MVWT KNPJW ML> RXB >RYK <MNW >L,W XLP B JHWDH,,B JHWDH,0,,,qal,perf,B,,,,B JHWDH/,prep,"pers,gens,topo",,det,nmpr,
214872,CVP[,MT,Isaiah,8,8,CVP,W XLP B JHWDH CVP W <BR <D YW>R JGJ< W HJH MVWT KNPJW ML> RXB >RYK <MNW >L,CVP,,no complement,,,,qal,perf,,,,,no complement,,,,,,
214874,<BR[,MT,Isaiah,8,8,<BR,W XLP B JHWDH CVP W <BR <D YW>R JGJ< W HJH MVWT KNPJW ML> RXB >RYK <MNW >L,W <BR,,no complement,,,,qal,perf,,,,,no complement,,,,,,
1897748,XLP[,1Qisaa,Isaiah,8,8,XLP,W XLP B JHWDH CVP W <BR <D YW>R JGJ< W HJH MVWT KNPJW MLW> RXB >RYK <MNW >L,W XLP B JHWDH,,B JHWDH,0,0,0 000 0 00000 000 0 000 00 0000 0000 0 000 0000 000000 0000 000 00000 0000 00 00,qal,perf,B,,,,B JHWDH/,prep,"pers,gens,topo",,det,nmpr,
1897751,CVP[,1Qisaa,Isaiah,8,8,CVP,W XLP B JHWDH CVP W <BR <D YW>R JGJ< W HJH MVWT KNPJW MLW> RXB >RYK <MNW >L,CVP,,no complement,,,0 000 0 00000 000 0 000 00 0000 0000 0 000 0000 000000 0000 000 00000 0000 00 00,qal,perf,,,,,no complement,,,,,,
1897753,<BR[,1Qisaa,Isaiah,8,8,<BR,W XLP B JHWDH CVP W <BR <D YW>R JGJ< W HJH MVWT KNPJW MLW> RXB >RYK <MNW >L,W <BR,,no complement,,,0 000 0 00000 000 0 000 00 0000 0000 0 000 0000 000000 0000 000 00000 0000 00 00,qal,perf,,,,,no complement,,,,,,
214926,HLK[,MT,Isaiah,8,11,LKT,KJ KH >MR JHWH >LJ K XZQT H JD W JSRNJ M LKT B DRK H <M H ZH L >MR,M LKT B DRK H <M H ZH,,B DRK H <M H ZH,0,,,qal,infc,B,,,,B DRK/ H <M/ H ZH,prep,,,det,subs subs,
1897804,HLK[,1Qisaa,Isaiah,8,11,LKT,KJ KH >MR JHWH >LJ K XZQT JD JSJRNW M LKT B DRK H <M H ZH L >MWR,M LKT B DRK H <M H ZH,,B DRK H <M H ZH,0,0,00 00 000 0000 0000 0 0000 00 0000000 0 000 0 000 0 00 0 00 0 0000 00,qal,infc,B,,,,no complement,,,,,,
214995,NPL[,MT,Isaiah,8,15,NPLW,W KCLW BM RBJM W NPLW W NCBRW W NWQCW W NLKDW,W NPLW,,no complement,,,,qal,perf,,,,,no complement,,,,,,
1897877,NPL[,1Qisaa,Isaiah,8,15,NPLW,W KCLW BM RBJM W NPLW W NCBRW W NWQCW W NLKDW,W NPLW,,no complement,,,0 0000 000 0000 0 0000 0 00000 0 00000 0 00000 00,qal,perf,,,,,no complement,,,,,,
215093,<BR[,MT,Isaiah,8,21,<BR,W <BR BH NQCH W R<B W HJH KJ JR<B W HTQYP W QLL B MLKW W B >LHJW W PNH L M<LH,W <BR BH,,BH,0,,,qal,perf,B,,,,B,prep,,,det,,
215112,PNH[,MT,Isaiah,8,21,PNH,W <BR BH NQCH W R<B W HJH KJ JR<B W HTQYP W QLL B MLKW W B >LHJW W PNH L M<LH,W PNH L M<LH,,L M<LH,1,,,qal,perf,L,,,,L M<L/,prep + dir_he,,,und,subs,
1897981,<BR[,1Qisaa,Isaiah,8,21,<BR,W <BR BH W NQCH W R<B W HJH KJ> JR<B JTQYP W QLL B MLKW W B >LWHW W PNH L M<LH,W <BR BH,,BH,0,1,0 000 000 0 0000 0 000 0 000 000 0000 00000 0 000 0 00000 0 0 000000 0 000 0 00000 00,qal,perf,B,,,,no complement,,,,,,
1898000,PNH[,1Qisaa,Isaiah,8,21,PNH,W <BR BH W NQCH W R<B W HJH KJ> JR<B JTQYP W QLL B MLKW W B >LWHW W PNH L M<LH,W PNH L M<LH,,L M<LH,1,1,0 000 000 0 0000 0 000 0 000 000 0000 00000 0 000 0 00000 0 0 000000 0 000 0 00000 00,qal,perf,L,,,,no complement,,,,,,
1898014,<WP[,1Qisaa,Isaiah,8,22,M<JP,W >L H >RY JBJV W HNH YRH W XCWKH M<JP YWQH W >PLH MNDX,W HNH YRH W XCWKH M<JP YWQH,YRH W XCWKH,YWQH,0,0,0 00 0 000 0000 0 000 000 0 00000 0000 0000 0 0000 0000 00,hifil,ptca,,,,,no complement,,,,,,
1898022,<WP[,1Qisaa,Isaiah,8,23,M<WPP,KJ LW M<WPP L >CR MWYQ LH K <T H RJCWN HQL >RY ZBWLWN W H >RY NPTLJ W H >XRWN HKBJD DRK H JM <BR H JRDN GLJL H GW>JM,,,no complement,,0,00 00 00000 0 000 0000 000 0 00 0 00000 000 000 000000 0 0 000 00000 0 0 00000 00000 000 0 00 000 0 0000 0000 0 00000 00,polel,ptca,,,,,no complement,,,,,,
215163,HLK[,MT,Isaiah,9,1,HLKJM,H <M H HLKJM B XCK R>W >WR GDWL JCBJ B >RY YLMWT >WR NGH <LJHM,H HLKJM B XCK,,no complement,,,,qal,ptca,,,,,no complement,,,,,,
1898055,HLK[,1Qisaa,Isaiah,9,1,HWLKJM,H <M H HWLKJM B XWCK R>W >WR GDWL JWCBJ B >RY YLMWT >WR NGH <LJHM,,,no complement,,0,0 00 0 000000 0 0000 000 000 0000 00000 0 000 00000 000 000 000000 00,qal,ptca,,,,,no complement,,,,,,
215222,GLL[,MT,Isaiah,9,4,MGWLLH,KJ KL S>WN S>N B R<C W FMLH MGWLLH B DMJM W HJTH L FRPH M>KLT >C,W FMLH MGWLLH B DMJM,FMLH,no complement,,,,pual,ptcp,,,,,no complement,,,,,,
1898116,GLL[,1Qisaa,Isaiah,9,4,MGWLLH,KJ KWL S>WN S>N B R<C W FMLH MGWLLH B DMJM W HJTH L FRPH M>KLT >C,W FMLH MGWLLH B DMJM,FMLH,no complement,,,00 000 0000 000 0 000 0 0000 000000 0 0000 0 0000 0 0000 00000 00 00,poal,ptca,,,,,no complement,,,,,,
215297,NPL[,MT,Isaiah,9,7,NPL,DBR CLX >DNJ B J<QB W NPL B JFR>L,W NPL B JFR>L,,B JFR>L,0,,,qal,perf,B,,,,B JFR>L/,prep,"pers,gens,topo",,det,nmpr,
1898195,NPL[,1Qisaa,Isaiah,9,7,NPL,DBR CLX JHWH B J<QWB W NPL B JFR>L,W NPL B JFR>L,,B JFR>L,0,0,000 000 0000 0 00000 0 000 0 00000 00,qal,perf,B,,,,no complement,,,,,,
215318,NPL[,MT,Isaiah,9,9,NPLW,LBNJM NPLW W GZJT NBNH CQMJM GD<W W >RZJM NXLJP,LBNJM NPLW,LBNJM,no complement,,,,qal,perf,,,,,no complement,,,,,,
215326,XLP[,MT,Isaiah,9,9,NXLJP,LBNJM NPLW W GZJT NBNH CQMJM GD<W W >RZJM NXLJP,W >RZJM NXLJP,,no complement,,,,hif,impf,,,,,no complement,,,,,,
1898218,NPL[,1Qisaa,Isaiah,9,9,NPLW,LBNJM NPLW W GZJT NBNH CQMJM GD<W W >RZJM NXLJP,LBNJM NPLW,LBNJM,no complement,,,00000 0000 0 0000 0000 00000 0000 0 00000 00000 00,qal,perf,,,,,no complement,,,,,,
